# Aircraft             Segment              Span Fraction        Control (x)          Control (y)          Control (z)          Chord                Swept Chord          Twist                Dihedral             Sweep                Aero Sweep           Area                 Alpha                Flap Defl.           u                    v                    w                    Re                   M                    q                    CL                   Cm                   Parasitic CD         Zero-Lift Alpha      Fx                   Fy                   Fz                   Mx                   My                   Mz                   Circ                 
Horizon              wing_left              1.400043266463e-01  -4.250416681504e-02  -7.714356135659e-01  -1.047303809590e-02   1.272805153914e+00   1.265118530496e+00   0.000000000000e+00   2.715040518906e-02  -1.099591410157e-01  -1.099564330480e-01   1.352355476034e-01   7.826207730052e-02   0.000000000000e+00  -4.995834881899e+01   5.516623364648e-02  -3.893602658442e+00   4.007323979198e+05   4.460881750849e-02   2.540169643612e+00   4.917351342040e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.312664098400e-02   3.023523025953e-03  -1.683835178460e-01   1.299287078757e-01  -7.294476942524e-03   9.997846014489e-03   1.549134824822e+01
Horizon              wing_left              1.066095932001e-01  -2.462476873058e-02  -5.874581486350e-01  -6.072863931584e-03   1.950111730843e+00   1.943280615538e+00   0.000000000000e+00   2.067431572837e-02  -8.373097869989e-02  -8.372553192904e-02   4.143987428041e-01   5.547749379572e-02   0.000000000000e+00  -4.998226682079e+01   2.157526543051e-02  -2.765689214624e+00   6.165000672221e+05   4.467813979596e-02   2.548070646270e+00   3.485753738964e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.033521154821e-02   5.890834500847e-03  -3.674573656967e-01   2.159015979909e-01  -9.172045621385e-03   1.180102529100e-02   1.689420686770e+01
Horizon              wing_left              7.321485975385e-02  -1.160671773949e-02  -4.034560459512e-01  -2.864228231459e-03   2.625223243595e+00   2.620884512084e+00   0.000000000000e+00   1.419822626767e-02  -5.750281638408e-02  -5.750069541933e-02   2.789299696320e-01   4.351831948109e-02   0.000000000000e+00  -4.999345757605e+01   4.317221665318e-03  -2.173452182057e+00   8.327293032090e+05   4.474591939967e-02   2.555807683818e+00   2.734336655567e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   8.466024577647e-03   2.416709940374e-03  -1.947295691996e-01   7.857174402790e-02  -2.284419771835e-03   3.387618730887e-03   1.790048014068e+01
Horizon              wing_left              6.545872797670e-02  -9.276795885642e-03  -3.607177244550e-01  -2.289526837733e-03   2.750000000000e+00   2.746366667289e+00   0.000000000000e+00   1.269411474845e-02  -5.141116473123e-02  -5.141017274735e-02   1.510230659507e-01   4.174193992087e-02   0.000000000000e+00  -4.999525719209e+01   2.514697232128e-03  -2.085425970528e+00   8.728587407496e+05   4.475926216763e-02   2.557332141632e+00   2.622723436040e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.221378759140e-03   1.028473291512e-03  -1.012005860923e-01   3.650719984593e-02  -9.484821406468e-04   1.513185203261e-03   1.799710851808e+01
Horizon              wing_left              4.704488880285e-02  -4.790658420883e-03  -2.592495471884e-01  -1.182601233541e-03   2.750000000000e+00   2.748123139082e+00   0.000000000000e+00   9.123202287159e-03  -3.694896926300e-02  -3.694786940231e-02   3.646019340493e-01   4.235567744768e-02   0.000000000000e+00  -4.999617368182e+01   1.765736517808e-03  -2.117397344691e+00   8.740243340202e+05   4.479038631362e-02   2.560889950626e+00   2.661285702149e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.051401661882e-02   1.836745302704e-03  -2.482563601385e-01   6.436252108979e-02  -1.201745311258e-03   2.716954828210e-03   1.828614414162e+01
Horizon              wing_left              2.100378770784e-02  -9.547428375082e-04  -1.157465363781e-01  -2.357279541190e-04   2.750000000000e+00   2.749625867094e+00   0.000000000000e+00   4.073169454352e-03  -1.649633629013e-02  -1.649553967359e-02   3.646019340493e-01   4.277468181499e-02   0.000000000000e+00  -4.999773447570e+01   7.884147986480e-04  -2.139569220344e+00   8.750324570365e+05   4.481754162479e-02   2.563996101296e+00   2.687612522992e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.074186221657e-02   8.850987401550e-04  -2.510169205777e-01   2.905454777167e-02  -2.421887642187e-04   1.242488304135e-03   1.848835458699e+01
Horizon              wing_left              2.589948533991e-03  -1.451623660135e-05  -1.427258705406e-02  -3.584253403823e-06   2.750000000000e+00   2.749994308949e+00   0.000000000000e+00   5.022569930594e-04  -2.034140821890e-03  -2.034440374255e-03   1.510230659507e-01   4.285328795933e-02   0.000000000000e+00  -4.999880767455e+01   9.804107954815e-05  -2.143909407822e+00   8.752910241595e+05   4.482477856416e-02   2.564824213761e+00   2.692551492704e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.467995006759e-03   8.320075606281e-05  -1.041995590213e-01   1.487197575339e-03  -1.528599878821e-06   6.376863992922e-05   1.852778700795e+01
Horizon              wing_right             2.589948533991e-03  -1.451623660135e-05   1.427258705406e-02  -3.584253403823e-06   2.750000000000e+00   2.749994308949e+00   0.000000000000e+00  -5.022569930594e-04   2.034140821890e-03   2.034440374255e-03   1.510230659507e-01   4.285328795933e-02   0.000000000000e+00  -4.999880767455e+01  -9.804107954801e-05  -2.143909407822e+00   8.752910241595e+05   4.482477856416e-02   2.564824213761e+00   2.692551492704e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.467995006759e-03  -8.320075606281e-05  -1.041995590213e-01  -1.487197575339e-03  -1.528599878821e-06  -6.376863992922e-05   1.852778700795e+01
Horizon              wing_right             2.100378770784e-02  -9.547428375082e-04   1.157465363781e-01  -2.357279541190e-04   2.750000000000e+00   2.749625867094e+00   0.000000000000e+00  -4.073169454352e-03   1.649633629013e-02   1.649553967359e-02   3.646019340493e-01   4.277468181499e-02   0.000000000000e+00  -4.999773447570e+01  -7.884147986479e-04  -2.139569220344e+00   8.750324570365e+05   4.481754162479e-02   2.563996101296e+00   2.687612522992e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.074186221657e-02  -8.850987401550e-04  -2.510169205777e-01  -2.905454777167e-02  -2.421887642187e-04  -1.242488304135e-03   1.848835458699e+01
Horizon              wing_right             4.704488880285e-02  -4.790658420883e-03   2.592495471884e-01  -1.182601233541e-03   2.750000000000e+00   2.748123139082e+00   0.000000000000e+00  -9.123202287159e-03   3.694896926300e-02   3.694786940231e-02   3.646019340493e-01   4.235567744768e-02   0.000000000000e+00  -4.999617368182e+01  -1.765736517808e-03  -2.117397344691e+00   8.740243340202e+05   4.479038631362e-02   2.560889950626e+00   2.661285702149e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.051401661882e-02  -1.836745302704e-03  -2.482563601385e-01  -6.436252108979e-02  -1.201745311258e-03  -2.716954828210e-03   1.828614414162e+01
Horizon              wing_right             6.545872797670e-02  -9.276795885642e-03   3.607177244550e-01  -2.289526837733e-03   2.750000000000e+00   2.746366667289e+00   0.000000000000e+00  -1.269411474845e-02   5.141116473123e-02   5.141017274735e-02   1.510230659507e-01   4.174193992087e-02   0.000000000000e+00  -4.999525719209e+01  -2.514697232128e-03  -2.085425970528e+00   8.728587407496e+05   4.475926216763e-02   2.557332141632e+00   2.622723436040e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.221378759140e-03  -1.028473291512e-03  -1.012005860923e-01  -3.650719984593e-02  -9.484821406468e-04  -1.513185203261e-03   1.799710851808e+01
Horizon              wing_right             7.321485975385e-02  -1.160671773949e-02   4.034560459512e-01  -2.864228231459e-03   2.625223243595e+00   2.620884512084e+00   0.000000000000e+00  -1.419822626767e-02   5.750281638408e-02   5.750069541933e-02   2.789299696320e-01   4.351831948109e-02   0.000000000000e+00  -4.999345757605e+01  -4.317221665317e-03  -2.173452182057e+00   8.327293032090e+05   4.474591939967e-02   2.555807683818e+00   2.734336655567e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   8.466024577647e-03  -2.416709940374e-03  -1.947295691996e-01  -7.857174402790e-02  -2.284419771835e-03  -3.387618730887e-03   1.790048014068e+01
Horizon              wing_right             1.066095932001e-01  -2.462476873058e-02   5.874581486350e-01  -6.072863931584e-03   1.950111730843e+00   1.943280615538e+00   0.000000000000e+00  -2.067431572837e-02   8.373097869989e-02   8.372553192904e-02   4.143987428041e-01   5.547749379572e-02   0.000000000000e+00  -4.998226682079e+01  -2.157526543051e-02  -2.765689214624e+00   6.165000672221e+05   4.467813979596e-02   2.548070646270e+00   3.485753738964e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.033521154821e-02  -5.890834500847e-03  -3.674573656967e-01  -2.159015979909e-01  -9.172045621385e-03  -1.180102529100e-02   1.689420686770e+01
Horizon              wing_right             1.400043266463e-01  -4.250416681504e-02   7.714356135659e-01  -1.047303809590e-02   1.272805153914e+00   1.265118530496e+00   0.000000000000e+00  -2.715040518906e-02   1.099591410157e-01   1.099564330480e-01   1.352355476034e-01   7.826207730052e-02   0.000000000000e+00  -4.995834881899e+01  -5.516623364648e-02  -3.893602658442e+00   4.007323979198e+05   4.460881750849e-02   2.540169643612e+00   4.917351342040e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.312664098400e-02  -3.023523025953e-03  -1.683835178460e-01  -1.299287078757e-01  -7.294476942524e-03  -9.997846014489e-03   1.549134824822e+01
Horizon              wing_right             1.469423447090e-01  -4.683082722633e-02   8.096545728582e-01  -1.153668381681e-02   1.144765645562e+00   1.137150698807e+00   0.000000000000e+00  -2.849586361969e-02   1.154082476597e-01   1.154067408351e-01   4.437106449889e-02   8.625165860449e-02   0.000000000000e+00  -4.995343005759e+01  -6.627998491373e-02  -4.289834378734e+00   3.601710944886e+05   4.460548911945e-02   2.539790599385e+00   5.419351540636e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   5.226053391867e-03  -1.141357757258e-03  -6.083769683667e-02  -4.927068692954e-02  -2.909370994998e-03  -4.177847298793e-03   1.534492616254e+01
Horizon              wing_right             1.607956412273e-01  -5.610193190049e-02   8.859627735931e-01  -1.381432918319e-02   1.140623673381e+00   1.131540582520e+00   0.000000000000e+00  -3.118237069191e-02   1.262886013022e-01   1.262842701313e-01   1.272991241227e-01   8.457823607275e-02   0.000000000000e+00  -4.994238419259e+01  -6.207130108644e-02  -4.199665892777e+00   3.577744296890e+05   4.452835348097e-02   2.531014146864e+00   5.314207301995e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.434872822916e-02  -3.531406420446e-03  -1.705827361497e-01  -1.511787380570e-01  -9.768239101985e-03  -1.251432033692e-02   1.494709142441e+01
Horizon              wing_right             1.868313222509e-01  -7.581158039103e-02   1.029357541871e+00  -1.864954810720e-02   1.132839311993e+00   1.120667251660e+00   0.000000000000e+00  -3.623135243482e-02   1.467369773610e-01   1.467244612439e-01   1.937025367302e-01   8.294602769606e-02   0.000000000000e+00  -4.992920391127e+01  -5.270833685228e-02  -4.105673205682e+00   3.531627050876e+05   4.438085110201e-02   2.514273699907e+00   5.211652625088e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.080162631893e-02  -6.126804748739e-03  -2.528904899295e-01  -2.604289952162e-01  -1.955996863816e-02  -2.094782818382e-02   1.446970011335e+01
Horizon              wing_right             2.219091004027e-01  -1.071106659014e-01   1.222510628582e+00  -2.630871577107e-02   1.122351470266e+00   1.105352679092e+00   0.000000000000e+00  -4.303382713518e-02   1.742869998975e-01   1.742646292334e-01   2.354115280971e-01   8.185422242516e-02   0.000000000000e+00  -4.992030081995e+01  -4.216714172157e-02  -4.032921608229e+00   3.466316826841e+05   4.416363990561e-02   2.489722933569e+00   5.143052476723e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.427056862532e-02  -8.678271649041e-03  -3.003351581308e-01  -3.673912371339e-01  -3.280762627256e-02  -2.874149265098e-02   1.401517060345e+01
Horizon              wing_right             2.617980779447e-01  -1.493786471084e-01   1.442086977711e+00  -3.661474965213e-02   1.110425136697e+00   1.087041250707e+00   0.000000000000e+00  -5.076931595032e-02   2.056157295988e-01   2.055861199700e-01   2.478576424534e-01   8.141086072990e-02   0.000000000000e+00  -4.991487604147e+01  -3.409126958818e-02  -3.986961270769e+00   3.387123984007e+05   4.388160887300e-02   2.458025498426e+00   5.115195239829e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.480599727248e-02  -1.059508177596e-02  -3.104687994406e-01  -4.481109489257e-01  -4.728567460982e-02  -3.418972665408e-02   1.362077089240e+01
Horizon              wing_right             3.016870554867e-01  -1.988341552998e-01   1.661577035977e+00  -4.861898864301e-02   1.098498803128e+00   1.067814140702e+00   0.000000000000e+00  -5.850480476545e-02   2.369444593001e-01   2.369147143144e-01   2.304084671407e-01   8.148543373782e-02   0.000000000000e+00  -4.991099377819e+01  -2.875327410543e-02  -3.962961168812e+00   3.302689341084e+05   4.355816041679e-02   2.421923155666e+00   5.119880800106e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.260309114361e-02  -1.117881439656e-02  -2.845905538509e-01  -4.734126315848e-01  -5.768526181286e-02  -3.533404706852e-02   1.329334692550e+01
Horizon              wing_right             3.367648336385e-01  -2.483446001252e-01   1.854511630400e+00  -6.057808685763e-02   1.088010961401e+00   1.050181266560e+00   0.000000000000e+00  -6.530727946582e-02   2.644944818366e-01   2.644729344147e-01   1.860374026418e-01   8.185096820979e-02   0.000000000000e+00  -4.990795421409e+01  -2.550694554799e-02  -3.953298807948e+00   3.224305637573e+05   4.323837946399e-02   2.386492735376e+00   5.142848008342e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.801793027418e-02  -9.948391193426e-03  -2.274010465074e-01  -4.223205400188e-01  -5.756531370808e-02  -3.094383201637e-02   1.303600437227e+01
Horizon              wing_right             3.628005146622e-01  -2.887842198888e-01   1.997657945120e+00  -7.030287444520e-02   1.080226600013e+00   1.036672157711e+00   0.000000000000e+00  -7.035626120872e-02   2.849428578953e-01   2.849337673348e-01   1.205585183307e-01   8.226411592688e-02   0.000000000000e+00  -4.990580904586e+01  -2.368180492987e-02  -3.950938363044e+00   3.163771838473e+05   4.297948370951e-02   2.357999387317e+00   5.168806844999e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.158695422804e-02  -6.880443704991e-03  -1.463179960511e-01  -2.927770222954e-01  -4.306892453361e-02  -2.115980760555e-02   1.285576619804e+01
Horizon              wing_right             3.766538111805e-01  -3.115978053115e-01   2.073803983160e+00  -7.577188336680e-02   1.076084627832e+00   1.029342879903e+00   0.000000000000e+00  -7.304276828095e-02   2.958232115378e-01   2.958209736583e-01   4.170899136682e-02   8.251983971603e-02   0.000000000000e+00  -4.990477730635e+01  -2.284270543403e-02  -3.950674855456e+00   3.130793638333e+05   4.283431743674e-02   2.342097665003e+00   5.184874444545e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.993510225840e-03  -2.458759151217e-03  -5.043165562082e-02  -1.047716731154e-01  -1.601698900073e-02  -7.515613457828e-03   1.276127040001e+01
Horizon              wing_right             3.804472506864e-01  -3.180029065352e-01   2.094652417860e+00  -7.730513454920e-02   1.073801212606e+00   1.026221549762e+00   0.000000000000e+00  -7.377841282931e-02   2.988025719587e-01   2.987999619057e-01   4.739135282769e-02   8.273878766889e-02   0.000000000000e+00  -4.990441680538e+01  -2.311356998752e-02  -3.957593746907e+00   3.118371652658e+05   4.279413147291e-02   2.337705144821e+00   5.198631350150e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.548857461325e-03  -2.847766256732e-03  -5.734349486249e-02  -1.203348371159e-01  -1.858704807525e-02  -8.622677333090e-03   1.274472904531e+01
Horizon              wing_right             3.961569389212e-01  -3.452555817631e-01   2.180979392040e+00  -8.381801436743e-02   1.069123386273e+00   1.017793699538e+00   0.000000000000e+00  -7.682492154218e-02   3.111409322458e-01   3.111275477051e-01   1.343712287717e-01   8.307571181251e-02   0.000000000000e+00  -4.990273234508e+01  -2.216610361856e-02  -3.958411313038e+00   3.080281773824e+05   4.262144415305e-02   2.318876510509e+00   5.219800918439e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.284764152921e-02  -8.354288687484e-03  -1.619203220135e-01  -3.538451253531e-01  -5.698075877830e-02  -2.513607661050e-02   1.264031412672e+01
Horizon              wing_right             4.251846577656e-01  -3.987201323608e-01   2.340436988831e+00  -9.654405837372e-02   1.060479890260e+00   1.001909461409e+00   0.000000000000e+00  -8.245413563306e-02   3.339392493139e-01   3.339045820612e-01   1.994749246599e-01   8.380409861310e-02   0.000000000000e+00  -4.989991753814e+01  -2.074370883659e-02  -3.963121209033e+00   3.008295430934e+05   4.228530614288e-02   2.282444667368e+00   5.265566810873e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.895726186146e-02  -1.315382898580e-02  -2.386232705378e-01  -5.597526527960e-01  -9.697411300894e-02  -3.912358043325e-02   1.245312408203e+01
Horizon              wing_right             4.631112001627e-01  -4.747426571428e-01   2.548665849084e+00  -1.145236260305e-01   1.049186618482e+00   9.805661003140e-01   0.000000000000e+00  -8.980905828557e-02   3.637266860566e-01   3.636734203240e-01   2.327909929598e-01   8.492654655252e-02   0.000000000000e+00  -4.989626698645e+01  -1.951245804577e-02  -3.973489149350e+00   2.911273834260e+05   4.181226123136e-02   2.231662982260e+00   5.336092294883e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.197400943345e-02  -1.645495567631e-02  -2.758532673988e-01  -7.049422831676e-01  -1.334758563852e-01  -4.819253802953e-02   1.221285509064e+01
Horizon              wing_right             5.041625938373e-01  -5.650686495673e-01   2.773895418684e+00  -1.357099559633e-01   1.036962869195e+00   9.567494653033e-01   0.000000000000e+00  -9.776996919840e-02   3.959683752535e-01   3.959104629918e-01   2.300788169901e-01   8.633858878028e-02   0.000000000000e+00  -4.989229818636e+01  -1.897545499170e-02  -3.988660617021e+00   2.802858782601e+05   4.125726758810e-02   2.172812360518e+00   5.424813524669e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.157406397853e-02  -1.738439544724e-02  -2.697772158663e-01  -7.506930186974e-01  -1.553704623260e-01  -5.002082037354e-02   1.195345661684e+01
Horizon              wing_right             5.420891362344e-01  -6.561306695686e-01   2.981824495496e+00  -1.568764887693e-01   1.025669597417e+00   9.341234679233e-01   0.000000000000e+00  -1.051248918509e-01   4.257558119962e-01   4.257118050625e-01   1.929271526504e-01   8.781115858182e-02   0.000000000000e+00  -4.988864855426e+01  -1.916802692751e-02  -4.005218194976e+00   2.699954305675e+05   4.070517293288e-02   2.115049362786e+00   5.517337814077e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.798031013293e-02  -1.539350533194e-02  -2.238875053345e-01  -6.700081267084e-01  -1.497201467038e-01  -4.351397823054e-02   1.171086503867e+01
Horizon              wing_right             5.711168550788e-01  -7.308877096909e-01   3.140858144089e+00  -1.741094799703e-01   1.017026101405e+00   9.164252896628e-01   0.000000000000e+00  -1.107541059418e-01   4.485541290642e-01   4.485350166788e-01   1.278234567622e-01   8.903721855872e-02   0.000000000000e+00  -4.988595041047e+01  -1.966772311860e-02  -4.018811460482e+00   2.619658152457e+05   4.025733578135e-02   2.068765949984e+00   5.594373434403e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.185290687823e-02  -1.058781357692e-02  -1.470796259973e-01  -4.637996798592e-01  -1.095623944401e-01  -2.948979628375e-02   1.152111597531e+01
Horizon              wing_right             5.868265433136e-01  -7.732130623294e-01   3.226885348418e+00  -1.838091804881e-01   1.012348275071e+00   9.067177596296e-01   0.000000000000e+00  -1.138006146547e-01   4.608924893514e-01   4.608879757586e-01   4.467917685801e-02   8.972465770654e-02   0.000000000000e+00  -4.988460013575e+01  -1.992342472901e-02  -4.025911784443e+00   2.575725304122e+05   4.000597831963e-02   2.043012811128e+00   5.637566509935e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.129944341741e-03  -3.770830330073e-03  -5.115499425800e-02  -1.657644147023e-01  -4.031283144859e-02  -1.041120161911e-02   1.141528846831e+01
Horizon              wing_right             5.909415701283e-01  -7.845192672517e-01   3.249414566997e+00  -1.863932518778e-01   1.009877354216e+00   9.030484617069e-01   0.000000000000e+00  -1.145986231738e-01   4.641244238540e-01   4.641196822086e-01   4.601699684359e-02   9.009019231200e-02   0.000000000000e+00  -4.988417149797e+01  -2.089081757527e-02  -4.035825526493e+00   2.561056315484e+05   3.993976857850e-02   2.036256050185e+00   5.660533726557e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.267087972828e-03  -3.930719845278e-03  -5.272230696929e-02  -1.720492919259e-01  -4.215702203467e-02  -1.078181236477e-02   1.139713052113e+01
Horizon              wing_right             6.070643733746e-01  -8.297032094633e-01   3.337664676243e+00  -1.966909144850e-01   1.005105187062e+00   8.930198386833e-01   0.000000000000e+00  -1.177252454105e-01   4.767872439124e-01   4.767653762271e-01   1.283274703429e-01   9.083158099547e-02   0.000000000000e+00  -4.988242842309e+01  -2.101082211030e-02  -4.043117667401e+00   2.515760387219e+05   3.967396816315e-02   2.009243538790e+00   5.707116551386e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.185864666346e-02  -1.115630252260e-02  -1.462494389082e-01  -4.903259295096e-01  -1.236761169011e-01  -3.032376606794e-02   1.128765840996e+01
Horizon              wing_right             6.361166609509e-01  -9.147328724354e-01   3.496602927757e+00  -2.159430241023e-01   9.965060389855e-01   8.747297499314e-01   0.000000000000e+00  -1.233592240043e-01   4.996048572174e-01   4.995530833212e-01   1.838520532003e-01   9.225032220271e-02   0.000000000000e+00  -4.987954607588e+01  -2.142299350988e-02  -4.057261043889e+00   2.433480584069e+05   3.917882987763e-02   1.959405044092e+00   5.796258690467e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.688286519262e-02  -1.645925137968e-02  -2.074692845067e-01  -7.289919681433e-01  -1.934247115241e-01  -4.397685756878e-02   1.108895846088e+01
Horizon              wing_right             6.723442710000e-01  -1.027420620887e+00   3.694639613541e+00  -2.412040084502e-01   9.857830767249e-01   8.515408074099e-01   0.000000000000e+00  -1.303846803986e-01   5.280579556142e-01   5.279895132459e-01   2.018645801988e-01   9.412867618793e-02   0.000000000000e+00  -4.987599107272e+01  -2.238484174343e-02  -4.074558298067e+00   2.329845471215e+05   3.853178470547e-02   1.895219645249e+00   5.914279152083e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.836878617354e-02  -1.866322575570e-02  -2.247467270963e-01  -8.348598058064e-01  -2.353400467509e-01  -4.869106205575e-02   1.083275773772e+01
Horizon              wing_right             7.085718810491e-01  -1.147723647126e+00   3.892493943608e+00  -2.678556560525e-01   9.750601144642e-01   8.279565579022e-01   0.000000000000e+00  -1.374101367928e-01   5.565110540110e-01   5.564530674232e-01   1.798953513824e-01   9.609799679767e-02   0.000000000000e+00  -4.987242024655e+01  -2.389646985848e-02  -4.089773880346e+00   2.225363391170e+05   3.785217697176e-02   1.828955013130e+00   6.038015215285e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.618472658848e-02  -1.709374539734e-02  -1.972634745656e-01  -7.724255364295e-01  -2.307391250316e-01  -4.338005441414e-02   1.056326295820e+01
Horizon              wing_right             7.376241686254e-01  -1.249879859345e+00   4.051022451021e+00  -2.902325159060e-01   9.664609663878e-01   8.087780578528e-01   0.000000000000e+00  -1.430441153867e-01   5.793286673160e-01   5.793018818789e-01   1.233935438780e-01   9.770111958984e-02   0.000000000000e+00  -4.986958466646e+01  -2.536882992495e-02  -4.098469630273e+00   2.141177928263e+05   3.728386017183e-02   1.774447034197e+00   6.138742391019e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.097177632253e-02  -1.194273332526e-02  -1.334290611910e-01  -5.439902920432e-01  -1.699546624800e-01  -2.951993036136e-02   1.033302696612e+01
Horizon              wing_right             7.537469718717e-01  -1.308813439355e+00   4.138943976481e+00  -3.030359919111e-01   9.616887992337e-01   7.980443237528e-01   0.000000000000e+00  -1.461707376233e-01   5.919914873744e-01   5.919819809716e-01   4.382119299349e-02   9.853289777804e-02   0.000000000000e+00  -4.986825003317e+01  -2.586476899190e-02  -4.099189631861e+00   2.094397018081e+05   3.695978795112e-02   1.743734022274e+00   6.191004555928e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.861908456450e-03  -4.278017690777e-03  -4.695463832074e-02  -1.956390107798e-01  -6.262515893401e-02  -1.038509569606e-02   1.019320521068e+01
Horizon              wing_right             7.599210456724e-01  -1.331812618575e+00   4.172602019448e+00  -3.080117418165e-01   9.580501341996e-01   7.924270418578e-01   0.000000000000e+00  -1.473680478020e-01   5.968405935982e-01   5.968238877180e-01   8.289669488986e-02   9.922784567181e-02   0.000000000000e+00  -4.986746611409e+01  -2.827638205376e-02  -4.114444267891e+00   2.072667464838e+05   3.683560570895e-02   1.732036064476e+00   6.234669419882e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   7.334645237302e-03  -8.182855993831e-03  -8.884037976168e-02  -3.732159637298e-01  -1.205778956607e-01  -1.970652466054e-02   1.015972556231e+01
Horizon              wing_right             7.889333841936e-01  -1.443143143139e+00   4.330682265944e+00  -3.319325276727e-01   9.499124530214e-01   7.733562942414e-01   0.000000000000e+00  -1.529942792564e-01   6.196268309886e-01   6.195595693525e-01   1.984304174004e-01   1.006884741294e-01   0.000000000000e+00  -4.986438787238e+01  -2.752784316321e-02  -4.109665833663e+00   1.989750850498e+05   3.623402231128e-02   1.675924285465e+00   6.326443412519e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.721518156500e-02  -1.979354859124e-02  -2.087468061569e-01  -9.105862141115e-01  -3.069658006886e-01  -4.598855758070e-02   9.896528533873e+00
Horizon              wing_right             8.299630268064e-01  -1.610017469193e+00   4.554006296949e+00  -3.672790830355e-01   9.384040339330e-01   7.460350707183e-01   0.000000000000e+00  -1.609509720843e-01   6.518514369415e-01   6.517819597753e-01   1.960263849066e-01   1.022954357158e-01   0.000000000000e+00  -4.985830115379e+01  -2.585030930510e-02  -4.077954933735e+00   1.872464163567e+05   3.534693356868e-02   1.594868156144e+00   6.427411786812e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.631181292459e-02  -1.971693423864e-02  -1.993081349640e-01  -9.148921191866e-01  -3.268805667380e-01  -4.253949021008e-02   9.461200588687e+00
Horizon              wing_right             8.589753653276e-01  -1.734943177819e+00   4.711747056863e+00  -3.933447882776e-01   9.302663527549e-01   7.265027042829e-01   0.000000000000e+00  -1.665772035387e-01   6.746376743319e-01   6.745916940043e-01   8.049266239606e-02   1.016967476854e-01   0.000000000000e+00  -4.985106435215e+01  -1.466814639563e-02  -3.984407030649e+00   1.789491935383e+05   3.468885645606e-02   1.536035545790e+00   6.389795108452e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   6.263834924838e-03  -8.063865866015e-03  -7.834052935938e-02  -3.722926382539e-01  -1.383802137811e-01  -1.552325670069e-02   8.988518208136e+00
Horizon              wing_right             8.815280085000e-01  -1.836170079467e+00   4.834263526454e+00  -4.142197128456e-01   9.222747738938e-01   7.095603002071e-01   0.000000000000e+00  -1.709507355208e-01   6.923504788593e-01   6.929593657027e-01   1.877654275321e-01   1.035221286539e-01   0.000000000000e+00  -4.986269023390e+01  -2.314672205474e-02  -4.011906525408e+00   1.718186606756e+05   3.410189348274e-02   1.484493452872e+00   6.504487177263e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.447044118578e-02  -1.885024381104e-02  -1.797396824860e-01  -8.767171338771e-01  -3.360265690664e-01  -3.534167235965e-02   8.768977945102e+00
