# Aircraft             Segment              Span Fraction        Control (x)          Control (y)          Control (z)          Chord                Swept Chord          Twist                Dihedral             Sweep                Aero Sweep           Area                 Alpha                Flap Defl.           u                    v                    w                    Re                   M                    q                    CL                   Cm                   Parasitic CD         Zero-Lift Alpha      Fx                   Fy                   Fz                   Mx                   My                   Mz                   Circ                 
Horizon              wing_left              9.460770452136e-01  -2.146827636853e+00  -5.162107585007e+00  -5.377109319208e-01   5.998038403455e-01   4.412427444146e-01   0.000000000000e+00   6.972604217685e-01  -7.430471737433e-01  -7.441778026243e-01   2.585373378242e-02   1.255675262687e-01   0.000000000000e+00  -4.991385484445e+01   8.645614986258e-01  -5.042866952655e+00   9.893477760181e+04   3.157685535043e-02   1.272796741484e+00   7.889640361104e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.394831338322e-03   1.485511694714e-02  -2.115703282072e-02   1.172026383775e-01  -4.670822976405e-02  -1.952899859443e-02   6.138210486840e+00
Horizon              wing_left              9.383277318072e-01  -2.107833963969e+00  -5.128207622758e+00  -5.117628600039e-01   6.529161362537e-01   4.830222242060e-01   0.000000000000e+00   6.093472498565e-01  -7.369608772263e-01  -7.380349556861e-01   2.745009178211e-02   1.218213321069e-01   0.000000000000e+00  -4.990764408881e+01   6.117561986215e-01  -4.863082580976e+00   1.095256631240e+05   3.193348013225e-02   1.301708680907e+00   7.654260039951e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.461381408510e-03   1.371451937998e-02  -2.353482655398e-02   1.277100585959e-01  -5.086715033578e-02  -1.628545484700e-02   6.592699990083e+00
Horizon              wing_left              9.308658283817e-01  -2.070734514344e+00  -5.093532412701e+00  -4.896826024296e-01   7.040585797176e-01   5.236742697384e-01   0.000000000000e+00   5.246946407505e-01  -7.311003119805e-01  -7.320681760253e-01   2.812412530931e-02   1.180769009051e-01   0.000000000000e+00  -4.990029498054e+01   4.116055577504e-01  -4.673087589906e+00   1.200400471343e+05   3.228214578706e-02   1.330289270847e+00   7.418990488842e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.434193225969e-03   1.193433880927e-02  -2.494169381402e-02   1.328853639558e-01  -5.283960830061e-02  -1.231420518300e-02   7.003514419850e+00
Horizon              wing_left              9.238750717642e-01  -2.036372163028e+00  -5.059460514484e+00  -4.717255252104e-01   7.519718740472e-01   5.621357117651e-01   0.000000000000e+00   4.453870226324e-01  -7.256097845723e-01  -7.264322892379e-01   2.772185367166e-02   1.144668679513e-01   0.000000000000e+00  -4.989159170222e+01   2.626157823519e-01  -4.487248223402e+00   1.301718614138e+05   3.261169798985e-02   1.357588414087e+00   7.192165428706e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.312649867231e-03   9.755595390719e-03  -2.514231528844e-02   1.318085148040e-01  -5.229004694069e-02  -8.165262200342e-03   7.362333342425e+00
Horizon              wing_left              9.175275975835e-01  -2.005499287660e+00  -5.027378489238e+00  -4.578052371661e-01   7.954762349209e-01   5.973733922859e-01   0.000000000000e+00   3.733772122672e-01  -7.206244900085e-01  -7.212767960468e-01   2.615336699497e-02   1.111105235337e-01   0.000000000000e+00  -4.988167843339e+01   1.586363261749e-01  -4.317049290761e+00   1.396052540236e+05   3.291193081719e-02   1.382700189403e+00   6.981280089397e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.103155271686e-03   7.458953391821e-03  -2.402697931120e-02   1.242074668770e-01  -4.914892539118e-02  -4.385568141585e-03   7.664138683765e+00
Horizon              wing_left              9.119797017200e-01  -1.978768455798e+00  -4.998579786946e+00  -4.475562161734e-01   8.335004405913e-01   6.284181538573e-01   0.000000000000e+00   3.104383301730e-01  -7.162671827866e-01  -7.167411089960e-01   2.340481070376e-02   1.081144251817e-01   0.000000000000e+00  -4.987109614106e+01   9.094025305727e-02  -4.170289715872e+00   1.480303162489e+05   3.317412046503e-02   1.404818229586e+00   6.793029677960e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.817548924995e-03   5.304750998235e-03  -2.161977894202e-02   1.104423643023e-01  -4.359399191137e-02  -1.411710622901e-03   7.907238395101e+00
Horizon              wing_left              9.073679917823e-01  -1.956726649788e+00  -4.974188553478e+00  -4.404292651572e-01   8.651082089197e-01   6.543987707139e-01   0.000000000000e+00   2.581201405090e-01  -7.126451542714e-01  -7.129498875083e-01   1.954386337585e-02   1.055726002038e-01   0.000000000000e+00  -4.986072805750e+01   5.014325088842e-02  -4.051261085369e+00   1.551594394225e+05   3.339129019700e-02   1.423271324283e+00   6.633322104413e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.470919825295e-03   3.481336135329e-03  -1.806019566510e-02   9.136810086674e-02  -3.598670229605e-02   5.046093651963e-04   8.092875630292e+00
Horizon              wing_left              9.038060233744e-01  -1.939812221924e+00  -4.955113621205e+00  -4.358034317614e-01   8.895212517498e-01   6.745739534457e-01   0.000000000000e+00   2.177108907391e-01  -7.098475908258e-01  -7.100087125990e-01   1.471807027118e-02   1.035678832188e-01   0.000000000000e+00  -4.985164299053e+01   2.764601735116e-02  -3.961654145794e+00   1.607425971199e+05   3.355821758751e-02   1.437537129575e+00   6.507362021361e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.079396161470e-03   2.073995702170e-03  -1.356815420721e-02   6.813560017123e-02  -2.679007591149e-02   1.325368411088e-03   8.224582278150e+00
Horizon              wing_left              9.013815039801e-01  -1.928353734459e+00  -4.942030025207e+00  -4.330972959118e-01   9.061384389447e-01   6.883605814198e-01   0.000000000000e+00   1.902055907030e-01  -7.079433777464e-01  -7.080003278056e-01   9.146073568842e-03   1.021749972259e-01   0.000000000000e+00  -4.984487686993e+01   1.655577474417e-02  -3.901828897390e+00   1.645804473793e+05   3.367128717237e-02   1.447240598271e+00   6.419844413308e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   6.583439617401e-04   1.058997662984e-03  -8.405684115510e-03   4.199979230547e-02  -1.649425934443e-02   1.211433527636e-03   8.307468429120e+00
Horizon              wing_left              9.001541333133e-01  -1.922569890617e+00  -4.935379572211e+00  -4.318648175050e-01   9.145506002065e-01   6.953549587777e-01   0.000000000000e+00   1.762815121726e-01  -7.069794030789e-01  -7.069842289704e-01   3.102458069983e-03   1.015061037419e-01   0.000000000000e+00  -4.984189433245e+01   1.236064861198e-02  -3.874484098654e+00   1.665148778413e+05   3.372437889433e-02   1.451808114305e+00   6.377816596203e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.213311272135e-04   3.199532250568e-04  -2.846213210553e-03   1.418531907867e-02  -5.567628947749e-03   4.772206870438e-04   8.348883358004e+00
Horizon              wing_left              8.995368686069e-01  -1.919665364856e+00  -4.932029761277e+00  -4.312735177622e-01   9.169443552705e-01   6.974658361258e-01   0.000000000000e+00   1.744431122252e-01  -7.064946045122e-01  -7.064957588235e-01   9.243576290931e-03   1.012874905619e-01   0.000000000000e+00  -4.984168650699e+01   1.090827397246e-02  -3.867178547151e+00   1.671074995167e+05   3.374197305192e-02   1.453323338877e+00   6.364080724999e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   6.576917383909e-04   9.231012216974e-04  -8.473980604343e-03   4.219203364824e-02  -1.655085209824e-02   1.471709783942e-03   8.359455528005e+00
Horizon              wing_left              8.959699929986e-01  -1.902937257179e+00  -4.912670698909e+00  -4.278686884089e-01   9.180001100521e-01   6.999373500972e-01   0.000000000000e+00   1.737514041877e-01  -7.036931869603e-01  -7.036914322334e-01   2.592974597500e-02   1.018687641001e-01   0.000000000000e+00  -4.984320798755e+01   1.442841949420e-02  -3.897361655964e+00   1.681502478002e+05   3.383263439255e-02   1.461143702875e+00   6.400603218543e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.880263779472e-03   2.598190572333e-03  -2.403700223839e-02   1.191975609786e-01  -4.654541310751e-02   4.292923134291e-03   8.460999763422e+00
Horizon              wing_left              8.895427052410e-01  -1.873033066196e+00  -4.877780946367e+00  -4.217672056312e-01   9.199025144329e-01   7.043848036205e-01   0.000000000000e+00   1.725049893728e-01  -6.986452069599e-01  -6.986412785156e-01   3.754721808199e-02   1.026210375732e-01   0.000000000000e+00  -4.984650031685e+01   1.891056674430e-02  -3.942339960889e+00   1.699902068084e+05   3.398688775811e-02   1.474497681395e+00   6.447869954875e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.800136031153e-03   3.777494395782e-03  -3.538648325314e-02   1.742007370267e-01  -6.746105877877e-02   6.583078269324e-03   8.616784950660e+00
Horizon              wing_left              8.815280085000e-01  -1.836170079467e+00  -4.834263526454e+00  -4.142197128456e-01   9.222747738938e-01   7.099217573379e-01   0.000000000000e+00   1.709507355208e-01  -6.923504788593e-01  -6.923456309640e-01   4.178173829915e-02   1.031850953761e-01   0.000000000000e+00  -4.984966213605e+01   2.256834318384e-02  -3.984394610406e+00   1.722819193696e+05   3.417642943451e-02   1.490989810816e+00   6.483310751869e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.202225787061e-03   4.217425492753e-03  -4.003988280824e-02   1.953102858399e-01  -7.484645984384e-02   7.736492823686e-03   8.780995397066e+00
Horizon              wing_left              8.735133117590e-01  -1.799776324735e+00  -4.790734428389e+00  -4.067398662665e-01   9.246470333547e-01   7.154485119885e-01   0.000000000000e+00   1.693964816688e-01  -6.860557507588e-01  -6.860519098144e-01   3.774087282677e-02   1.034790245762e-01   0.000000000000e+00  -4.985208982710e+01   2.497998345481e-02  -4.016159131493e+00   1.745733813248e+05   3.436347790679e-02   1.507354922664e+00   6.501778868183e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.956218101680e-03   3.817290847205e-03  -3.667142901196e-02   1.772357218745e-01  -6.720278148526e-02   7.292186146117e-03   8.923174875204e+00
Horizon              wing_left              8.670860240014e-01  -1.770926557742e+00  -4.755818435294e+00  -4.007903830358e-01   9.265494377355e-01   7.198730476348e-01   0.000000000000e+00   1.681500668539e-01  -6.810077707583e-01  -6.810060853475e-01   2.617122949190e-02   1.035781541376e-01   0.000000000000e+00  -4.985367462259e+01   2.634301759634e-02  -4.036335076196e+00   1.764118642954e+05   3.451193809931e-02   1.520407478324e+00   6.508007362219e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.080216863627e-03   2.649626211507e-03  -2.567592966326e-02   1.231720043401e-01  -4.630391664895e-02   5.200840283400e-03   9.025816267781e+00
Horizon              wing_left              8.635191483931e-01  -1.755044101725e+00  -4.736438329653e+00  -3.975074477558e-01   9.276051925171e-01   7.223256592732e-01   0.000000000000e+00   1.674583588164e-01  -6.782063532064e-01  -6.782061036547e-01   9.351046566360e-03   1.035931452518e-01   0.000000000000e+00  -4.985445181708e+01   2.694481831921e-02  -4.045953705671e+00   1.774327555623e+05   3.459379659985e-02   1.527628508721e+00   6.508949281707e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   7.487053535373e-04   9.470278120262e-04  -9.219279357670e-03   4.404299872996e-02  -1.647785781304e-02   1.884121158444e-03   9.079378795696e+00
Horizon              wing_left              8.629061186864e-01  -1.752323581338e+00  -4.733107292435e+00  -3.969445681364e-01   9.279737722962e-01   7.228928104183e-01   0.000000000000e+00   1.673394767409e-01  -6.777248808007e-01  -6.777247946663e-01   3.061938138820e-03   1.035282275720e-01   0.000000000000e+00  -4.985457941867e+01   2.661851464393e-02  -4.045017336824e+00   1.776429165900e+05   3.460759840055e-02   1.528847700149e+00   6.504870383587e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.451436975437e-04   3.098708140295e-04  -3.019341234015e-03   1.441386754952e-02  -5.388171303625e-03   6.172974879463e-04   9.084311200260e+00
Horizon              wing_left              8.617119572423e-01  -1.747031792334e+00  -4.726618350892e+00  -3.958492344349e-01   9.283353066383e-01   7.237201379573e-01   0.000000000000e+00   1.671078984187e-01  -6.767869885957e-01  -6.767867731520e-01   9.120967881673e-03   1.035370785962e-01   0.000000000000e+00  -4.985481955067e+01   2.686102162836e-02  -4.048369984306e+00   1.779868188717e+05   3.463495731164e-02   1.531265905604e+00   6.505426509842e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   7.320710591239e-04   9.231311078819e-04  -9.009175161269e-03   4.294835338599e-02  -1.602910519775e-02   1.847481108250e-03   9.102676783946e+00
Horizon              wing_left              8.593503099476e-01  -1.736596311034e+00  -4.713784674020e+00  -3.936874596698e-01   9.290502992428e-01   7.253557764804e-01   0.000000000000e+00   1.666499148513e-01  -6.749321551479e-01  -6.749315289738e-01   1.498659096461e-02   1.035242658330e-01   0.000000000000e+00  -4.985527995115e+01   2.716753148731e-02  -4.053824831275e+00   1.786667787769e+05   3.468887428594e-02   1.536037124818e+00   6.504621460184e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.208105366667e-03   1.516864797591e-03  -1.484751421155e-02   7.058515558654e-02  -2.625975434063e-02   3.060566750161e-03   9.136322749723e+00
Horizon              wing_left              8.558739321003e-01  -1.721307154349e+00  -4.694891524065e+00  -3.905159913673e-01   9.301027783564e-01   7.277619068458e-01   0.000000000000e+00   1.659757566349e-01  -6.722018143713e-01  -6.722006238879e-01   2.053364883194e-02   1.034872805255e-01   0.000000000000e+00  -4.985592000932e+01   2.754841231175e-02  -4.061121720505e+00   1.796681344359e+05   3.476796019019e-02   1.543049019272e+00   6.502297604780e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.665261836409e-03   2.078253921085e-03  -2.042930845825e-02   9.672497851344e-02  -3.581542618451e-02   4.240910338189e-03   9.184248615889e+00
Horizon              wing_left              8.513604802369e-01  -1.701584345903e+00  -4.670358982032e+00  -3.864174143182e-01   9.314692333348e-01   7.308830324561e-01   0.000000000000e+00   1.651004833499e-01  -6.686569575672e-01  -6.686551048978e-01   2.564265877781e-02   1.034125420076e-01   0.000000000000e+00  -4.985669256213e+01   2.794534802388e-02  -4.069498110216e+00   1.809690596008e+05   3.487015860536e-02   1.552133759033e+00   6.497601645203e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.094706180319e-03   2.594850892115e-03  -2.564508084350e-02   1.207744292346e-01  -4.444669905867e-02   5.367672165999e-03   9.244071760461e+00
Horizon              wing_left              8.459107774139e-01  -1.677961097062e+00  -4.640732748918e+00  -3.814972644838e-01   9.331191398319e-01   7.346472859843e-01   0.000000000000e+00   1.640436471553e-01  -6.643767709790e-01  -6.643742226894e-01   3.020208942070e-02   1.032879826202e-01   0.000000000000e+00  -4.985755254951e+01   2.830294609214e-02  -4.078177670500e+00   1.825411395300e+05   3.499285295116e-02   1.563075669365e+00   6.489775348076e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.486938095027e-03   3.054869751763e-03  -3.038273340629e-02   1.421635703739e-01  -5.192980475836e-02   6.415262462073e-03   9.313148114112e+00
Horizon              wing_left              8.396465609868e-01  -1.651063217968e+00  -4.606672172321e+00  -3.758804310557e-01   9.350156416628e-01   7.389681877252e-01   0.000000000000e+00   1.628288560252e-01  -6.594568669021e-01  -6.594536559768e-01   3.411062151234e-02   1.031060918687e-01   0.000000000000e+00  -4.985846285982e+01   2.858073838195e-02  -4.086498515034e+00   1.843499375057e+05   3.513295869147e-02   1.575617332442e+00   6.478346815104e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.832206104638e-03   3.447533539088e-03  -3.453100724402e-02   1.603688905460e-01  -5.807744679143e-02   7.354949229414e-03   9.388873524633e+00
Horizon              wing_left              8.327077631995e-01  -1.621586082888e+00  -4.568935744483e+00  -3.697070368954e-01   9.371163741106e-01   7.437467596020e-01   0.000000000000e+00   1.614832463861e-01  -6.540071478637e-01  -6.540033689826e-01   3.727936406966e-02   1.028650426024e-01   0.000000000000e+00  -4.985939601323e+01   2.875603685946e-02  -4.093972002075e+00   1.863556707907e+05   3.528702126790e-02   1.589466202902e+00   6.463201243021e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.121038866743e-03   3.763437875749e-03  -3.798386779209e-02   1.749372207346e-01  -6.274798141736e-02   8.157087555057e-03   9.468840741722e+00
Horizon              wing_left              8.252493853285e-01  -1.590270536402e+00  -4.528364373817e+00  -3.631280072537e-01   9.393744102836e-01   7.488739374360e-01   0.000000000000e+00   1.600368769338e-01  -6.481493515819e-01  -6.481451505156e-01   3.963398051658e-02   1.025685566196e-01   0.000000000000e+00  -4.986033270964e+01   2.882242322432e-02  -4.100295546417e+00   1.885140115062e+05   3.545131847315e-02   1.604301844670e+00   6.444572479309e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.344787835770e-03   3.994892133141e-03  -4.064514130169e-02   1.855066670588e-01  -6.585135680146e-02   8.793458818037e-03   9.550904234438e+00
Horizon              wing_left              8.174380352107e-01  -1.557879067372e+00  -4.485862783547e+00  -3.563005412295e-01   9.417393093852e-01   7.542332130954e-01   0.000000000000e+00   1.585220571718e-01  -6.420143315457e-01  -6.420098900775e-01   4.111666486029e-02   1.022249614708e-01   0.000000000000e+00  -4.986125904395e+01   2.878614851592e-02  -4.105334705517e+00   1.907770152714e+05   3.562196478386e-02   1.619783756195e+00   6.422983759406e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.496109168033e-03   4.136206814061e-03  -4.243292006752e-02   1.918219896546e-01  -6.735102352943e-02   9.239355990150e-03   9.633183514150e+00
Horizon              wing_left              8.094482055000e-01  -1.525173414293e+00  -4.442379436703e+00  -3.493836899717e-01   9.441582434772e-01   7.597034292877e-01   0.000000000000e+00   1.569726256704e-01  -6.357391339651e-01  -6.357346521122e-01   4.168789571321e-02   1.018458820709e-01   0.000000000000e+00  -4.986216381916e+01   2.866202008376e-02  -4.109089761110e+00   1.930941685729e+05   3.579501464683e-02   1.635559652283e+00   6.399165498245e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.569351210450e-03   4.183904936055e-03  -4.328346810517e-02   1.937433768047e-01  -6.726186792912e-02   9.475231843273e-03   9.714035053965e+00
Horizon              wing_left              8.014583757893e-01  -1.492894525725e+00  -4.398885424873e+00  -3.425342214570e-01   9.465771775692e-01   7.651616442178e-01   0.000000000000e+00   1.554231941690e-01  -6.294639363844e-01  -6.294596138191e-01   4.132788786307e-02   1.014448986158e-01   0.000000000000e+00  -4.986303664595e+01   2.846966267488e-02  -4.111658271219e+00   1.954135328521e+05   3.596656129210e-02   1.651273968803e+00   6.373970964714e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.560840158779e-03   4.136843432541e-03  -4.315449317189e-02   1.912486814761e-01  -6.564481622828e-02   9.487856960532e-03   9.792015067430e+00
Horizon              wing_left              7.936470256715e-01  -1.461745514328e+00  -4.356352787297e+00  -3.359029162565e-01   9.489420766708e-01   7.704859820894e-01   0.000000000000e+00   1.539083744070e-01  -6.233289163483e-01  -6.233249348100e-01   4.003765843140e-02   1.010363652062e-01   0.000000000000e+00  -4.986386694264e+01   2.823053089020e-02  -4.113200415240e+00   1.976829525571e+05   3.613282770520e-02   1.666576293451e+00   6.348302053543e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.469068964390e-03   3.996238407927e-03  -4.202770589122e-02   1.844298618382e-01  -6.259908094584e-02   9.271004685373e-03   9.865845922629e+00
Horizon              wing_left              7.861886478005e-01  -1.432377943653e+00  -4.315732745760e+00  -3.296313953617e-01   9.512001128439e-01   7.755583890152e-01   0.000000000000e+00   1.524620049547e-01  -6.174711200664e-01  -6.174676282759e-01   3.783962834228e-02   1.006344719953e-01   0.000000000000e+00  -4.986464365404e+01   2.796574389472e-02  -4.113910197990e+00   1.998512874644e+05   3.629024694530e-02   1.681129412081e+00   6.323050358366e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.294797815879e-03   3.765596149920e-03  -3.991059682916e-02   1.734847283517e-01  -5.825312741761e-02   8.825709954799e-03   9.934391460117e+00
Horizon              wing_left              7.792498500132e-01  -1.405381500788e+00  -4.277934348190e+00  -3.238495338509e-01   9.533008452916e-01   7.802672222610e-01   0.000000000000e+00   1.511163953156e-01  -6.120214010281e-01  -6.120185032118e-01   3.477769020346e-02   1.002525611808e-01   0.000000000000e+00  -4.986535542198e+01   2.769466333291e-02  -4.113993182980e+00   2.018696269427e+05   3.643552990140e-02   1.694616690924e+00   6.299054194185e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.041073553422e-03   3.450559856337e-03  -3.683736087341e-02   1.587052735780e-01  -5.275539576203e-02   8.160160020096e-03   9.996641850774e+00
