# alpha                     Rey                       Mach                      CL                        CD                        Cm                       
        -1.8849555922E-01          2.8714586000E+07          1.4210526316E-01         -1.2531000000E+00          7.8500000000E-03         -3.5000000000E-03
        -1.8849555922E-01          2.8714586000E+07          1.8947368421E-01         -1.2714000000E+00          8.0300000000E-03         -5.2000000000E-03
        -1.8849555922E-01          3.6714586000E+07          0.0000000000E+00         -1.2340000000E+00          7.4900000000E-03         -8.0000000000E-04
        -1.8849555922E-01          3.6714586000E+07          4.7368421053E-02         -1.2364000000E+00          7.5100000000E-03         -1.0000000000E-03
        -1.8849555922E-01          3.6714586000E+07          9.4736842105E-02         -1.2438000000E+00          7.5700000000E-03         -1.7000000000E-03
        -1.8849555922E-01          3.6714586000E+07          1.4210526316E-01         -1.2564000000E+00          7.6600000000E-03         -2.9000000000E-03
        -1.8849555922E-01          3.6714586000E+07          1.8947368421E-01         -1.2749000000E+00          7.7900000000E-03         -4.7000000000E-03
        -1.8849555922E-01          3.6714586000E+07          2.3684210526E-01         -1.2999000000E+00          7.9600000000E-03         -7.2000000000E-03
        -1.8849555922E-01          3.6714586000E+07          2.8421052632E-01         -1.3325000000E+00          8.2200000000E-03         -1.0700000000E-02
        -1.8849555922E-01          3.6714586000E+07          3.3157894737E-01         -1.3742000000E+00          8.5700000000E-03         -1.5600000000E-02
        -1.8849555922E-01          3.6714586000E+07          3.7894736842E-01         -1.4288000000E+00          8.9600000000E-03         -2.2400000000E-02
        -1.8849555922E-01          4.4714586000E+07          0.0000000000E+00         -1.2366000000E+00          7.4400000000E-03         -4.0000000000E-04
        -1.8849555922E-01          4.4714586000E+07          4.7368421053E-02         -1.2391000000E+00          7.4600000000E-03         -6.0000000000E-04
        -1.8849555922E-01          4.4714586000E+07          9.4736842105E-02         -1.2466000000E+00          7.5000000000E-03         -1.3000000000E-03
        -1.8849555922E-01          4.4714586000E+07          1.4210526316E-01         -1.2595000000E+00          7.5900000000E-03         -2.4000000000E-03
        -1.8849555922E-01          4.4714586000E+07          1.8947368421E-01         -1.2782000000E+00          7.7200000000E-03         -4.2000000000E-03
        -1.8849555922E-01          4.4714586000E+07          2.3684210526E-01         -1.3035000000E+00          7.9100000000E-03         -6.6000000000E-03
        -1.6755160819E-01          4.7145860000E+06          0.0000000000E+00         -1.0826000000E+00          9.4000000000E-03         -2.9000000000E-03
        -1.6755160819E-01          4.7145860000E+06          4.7368421053E-02         -1.0845000000E+00          9.4200000000E-03         -3.1000000000E-03
        -1.6755160819E-01          4.7145860000E+06          9.4736842105E-02         -1.0904000000E+00          9.4800000000E-03         -3.6000000000E-03
        -1.6755160819E-01          4.7145860000E+06          1.4210526316E-01         -1.1005000000E+00          9.5800000000E-03         -4.5000000000E-03
        -1.6755160819E-01          4.7145860000E+06          1.8947368421E-01         -1.1149000000E+00          9.7600000000E-03         -5.8000000000E-03
        -1.6755160819E-01          4.7145860000E+06          2.3684210526E-01         -1.1341000000E+00          1.0030000000E-02         -7.7000000000E-03
        -1.6755160819E-01          4.7145860000E+06          2.8421052632E-01         -1.1586000000E+00          1.0460000000E-02         -1.0300000000E-02
        -1.6755160819E-01          4.7145860000E+06          3.3157894737E-01         -1.1902000000E+00          1.0930000000E-02         -1.3800000000E-02
        -1.6755160819E-01          4.7145860000E+06          3.7894736842E-01         -1.2291000000E+00          1.1710000000E-02         -1.8600000000E-02
        -1.6755160819E-01          4.7145860000E+06          4.2631578947E-01         -1.2730000000E+00          1.3400000000E-02         -2.5800000000E-02
        -1.6755160819E-01          1.2714586000E+07          0.0000000000E+00         -1.0921000000E+00          7.7600000000E-03         -1.6000000000E-03
        -1.6755160819E-01          1.2714586000E+07          4.7368421053E-02         -1.0941000000E+00          7.7700000000E-03         -1.8000000000E-03
        -1.6755160819E-01          1.2714586000E+07          9.4736842105E-02         -1.1002000000E+00          7.8300000000E-03         -2.3000000000E-03
        -1.6755160819E-01          1.2714586000E+07          1.4210526316E-01         -1.1105000000E+00          7.9300000000E-03         -3.2000000000E-03
        -1.6755160819E-01          1.2714586000E+07          1.8947368421E-01         -1.1253000000E+00          8.0800000000E-03         -4.5000000000E-03
        -1.6755160819E-01          1.2714586000E+07          2.3684210526E-01         -1.1455000000E+00          8.2800000000E-03         -6.3000000000E-03
        -1.6755160819E-01          1.2714586000E+07          2.8421052632E-01         -1.1719000000E+00          8.5000000000E-03         -8.8000000000E-03
        -1.6755160819E-01          1.2714586000E+07          3.3157894737E-01         -1.2054000000E+00          8.8400000000E-03         -1.2200000000E-02
        -1.6755160819E-01          1.2714586000E+07          3.7894736842E-01         -1.2479000000E+00          9.3100000000E-03         -1.6800000000E-02
        -1.6755160819E-01          2.0714586000E+07          0.0000000000E+00         -1.0957000000E+00          7.1900000000E-03         -1.1000000000E-03
        -1.6755160819E-01          2.0714586000E+07          4.7368421053E-02         -1.0977000000E+00          7.2100000000E-03         -1.3000000000E-03
        -1.6755160819E-01          2.0714586000E+07          9.4736842105E-02         -1.1039000000E+00          7.2500000000E-03         -1.8000000000E-03
        -1.6755160819E-01          2.0714586000E+07          1.4210526316E-01         -1.1144000000E+00          7.3200000000E-03         -2.7000000000E-03
        -1.6755160819E-01          2.0714586000E+07          1.8947368421E-01         -1.1296000000E+00          7.4400000000E-03         -3.9000000000E-03
        -1.6755160819E-01          2.0714586000E+07          2.3684210526E-01         -1.1499000000E+00          7.6200000000E-03         -5.8000000000E-03
        -1.6755160819E-01          2.0714586000E+07          2.8421052632E-01         -1.1765000000E+00          7.8600000000E-03         -8.2000000000E-03
        -1.6755160819E-01          2.0714586000E+07          3.3157894737E-01         -1.2110000000E+00          8.1100000000E-03         -1.1500000000E-02
        -1.6755160819E-01          2.0714586000E+07          3.7894736842E-01         -1.2550000000E+00          8.4500000000E-03         -1.6100000000E-02
        -1.6755160819E-01          2.8714586000E+07          0.0000000000E+00         -1.0997000000E+00          6.9700000000E-03         -4.0000000000E-04
        -1.6755160819E-01          2.8714586000E+07          4.7368421053E-02         -1.1017000000E+00          6.9800000000E-03         -6.0000000000E-04
        -1.6755160819E-01          2.8714586000E+07          9.4736842105E-02         -1.1078000000E+00          7.0300000000E-03         -1.1000000000E-03
        -1.6755160819E-01          2.8714586000E+07          1.4210526316E-01         -1.1183000000E+00          7.1100000000E-03         -2.0000000000E-03
        -1.6755160819E-01          2.8714586000E+07          1.8947368421E-01         -1.1335000000E+00          7.2200000000E-03         -3.3000000000E-03
        -1.6755160819E-01          2.8714586000E+07          2.3684210526E-01         -1.1541000000E+00          7.3500000000E-03         -5.1000000000E-03
        -1.6755160819E-01          3.6714586000E+07          0.0000000000E+00         -1.1021000000E+00          6.9400000000E-03         -0.0000000000E+00
        -1.6755160819E-01          3.6714586000E+07          4.7368421053E-02         -1.1041000000E+00          6.9500000000E-03         -2.0000000000E-04
        -1.6755160819E-01          3.6714586000E+07          9.4736842105E-02         -1.1104000000E+00          6.9900000000E-03         -7.0000000000E-04
        -1.6755160819E-01          3.6714586000E+07          1.4210526316E-01         -1.1653666667E+00          7.2766666667E-03         -2.1666666667E-03
        -1.6755160819E-01          3.6714586000E+07          1.8947368421E-01         -1.1366000000E+00          7.1300000000E-03         -2.8000000000E-03
        -1.6755160819E-01          3.6714586000E+07          2.3684210526E-01         -1.1575000000E+00          7.2600000000E-03         -4.6000000000E-03
        -1.6755160819E-01          3.6714586000E+07          2.8421052632E-01         -1.1846000000E+00          7.4500000000E-03         -7.0000000000E-03
        -1.6755160819E-01          3.6714586000E+07          3.3157894737E-01         -1.2187500000E+00          7.7450000000E-03         -1.1250000000E-02
        -1.6755160819E-01          3.6714586000E+07          3.7894736842E-01         -1.2644000000E+00          7.9700000000E-03         -1.4900000000E-02
        -1.6755160819E-01          4.4714586000E+07          0.0000000000E+00         -1.1036000000E+00          6.8500000000E-03          1.0000000000E-04
        -1.6755160819E-01          4.4714586000E+07          4.7368421053E-02         -1.1057000000E+00          6.8600000000E-03         -0.0000000000E+00
        -1.6755160819E-01          4.4714586000E+07          9.4736842105E-02         -1.1120000000E+00          6.9000000000E-03         -5.0000000000E-04
        -1.6755160819E-01          4.4714586000E+07          1.4210526316E-01         -1.1227000000E+00          6.9600000000E-03         -1.4000000000E-03
        -1.6755160819E-01          4.4714586000E+07          1.8947368421E-01         -1.1382000000E+00          7.0500000000E-03         -2.6000000000E-03
        -1.6755160819E-01          4.4714586000E+07          2.3684210526E-01         -1.1591000000E+00          7.1900000000E-03         -4.4000000000E-03
        -1.4660765717E-01          4.7145860000E+06          0.0000000000E+00         -9.5150000000E-01          8.3700000000E-03         -2.1000000000E-03
        -1.4660765717E-01          4.7145860000E+06          4.7368421053E-02         -9.5310000000E-01          8.3900000000E-03         -2.2000000000E-03
        -1.4660765717E-01          4.7145860000E+06          9.4736842105E-02         -9.5790000000E-01          8.4500000000E-03         -2.6000000000E-03
        -1.4660765717E-01          4.7145860000E+06          1.4210526316E-01         -9.6610000000E-01          8.5500000000E-03         -3.2000000000E-03
        -1.4660765717E-01          4.7145860000E+06          1.8947368421E-01         -9.7820000000E-01          8.6500000000E-03         -4.2000000000E-03
        -1.4660765717E-01          4.7145860000E+06          2.3684210526E-01         -9.9430000000E-01          8.8000000000E-03         -5.5000000000E-03
        -1.4660765717E-01          4.7145860000E+06          2.8421052632E-01         -1.0149000000E+00          9.0400000000E-03         -7.3000000000E-03
        -1.4660765717E-01          4.7145860000E+06          3.3157894737E-01         -1.0407000000E+00          9.4000000000E-03         -9.7000000000E-03
        -1.4660765717E-01          4.7145860000E+06          3.7894736842E-01         -1.0735000000E+00          9.8000000000E-03         -1.3000000000E-02
        -1.4660765717E-01          4.7145860000E+06          4.2631578947E-01         -1.1138000000E+00          1.0450000000E-02         -1.7500000000E-02
        -1.4660765717E-01          4.7145860000E+06          4.7368421053E-01         -1.1597000000E+00          1.2010000000E-02         -2.4400000000E-02
        -1.4660765717E-01          1.2714586000E+07          0.0000000000E+00         -9.5870000000E-01          6.9600000000E-03         -1.1000000000E-03
        -1.4660765717E-01          1.2714586000E+07          4.7368421053E-02         -9.6040000000E-01          6.9700000000E-03         -1.2000000000E-03
        -1.4660765717E-01          1.2714586000E+07          9.4736842105E-02         -9.6540000000E-01          7.0000000000E-03         -1.6000000000E-03
        -1.4660765717E-01          1.2714586000E+07          1.4210526316E-01         -9.7400000000E-01          7.0600000000E-03         -2.2000000000E-03
        -1.4660765717E-01          1.2714586000E+07          1.8947368421E-01         -9.8640000000E-01          7.1500000000E-03         -3.1000000000E-03
        -1.4660765717E-01          1.2714586000E+07          2.3684210526E-01         -1.0028000000E+00          7.2900000000E-03         -4.4000000000E-03
        -1.4660765717E-01          1.2714586000E+07          2.8421052632E-01         -1.0243000000E+00          7.4700000000E-03         -6.1000000000E-03
        -1.4660765717E-01          1.2714586000E+07          3.3157894737E-01         -1.0517000000E+00          7.6600000000E-03         -8.4000000000E-03
        -1.4660765717E-01          1.2714586000E+07          3.7894736842E-01         -1.0861000000E+00          7.9400000000E-03         -1.1600000000E-02
        -1.4660765717E-01          2.0714586000E+07          0.0000000000E+00         -9.6300000000E-01          6.6000000000E-03         -3.0000000000E-04
        -1.4660765717E-01          2.0714586000E+07          4.7368421053E-02         -9.6470000000E-01          6.6100000000E-03         -4.0000000000E-04
        -1.4660765717E-01          2.0714586000E+07          9.4736842105E-02         -9.6970000000E-01          6.6400000000E-03         -8.0000000000E-04
        -1.4660765717E-01          2.0714586000E+07          1.4210526316E-01         -9.7840000000E-01          6.6900000000E-03         -1.4000000000E-03
        -1.4660765717E-01          2.0714586000E+07          1.8947368421E-01         -9.9090000000E-01          6.7500000000E-03         -2.3000000000E-03
        -1.4660765717E-01          2.0714586000E+07          2.3684210526E-01         -1.0076000000E+00          6.8500000000E-03         -3.6000000000E-03
        -1.4660765717E-01          2.0714586000E+07          2.8421052632E-01         -1.0292000000E+00          7.0000000000E-03         -5.4000000000E-03
        -1.4660765717E-01          2.0714586000E+07          3.3157894737E-01         -1.0566000000E+00          7.1900000000E-03         -7.7000000000E-03
        -1.4660765717E-01          2.0714586000E+07          3.7894736842E-01         -1.0915000000E+00          7.4000000000E-03         -1.0900000000E-02
        -1.4660765717E-01          2.8714586000E+07          0.0000000000E+00         -9.6620000000E-01          6.4900000000E-03          2.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          4.7368421053E-02         -9.6790000000E-01          6.5000000000E-03          1.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          9.4736842105E-02         -9.7300000000E-01          6.5200000000E-03         -3.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          1.4210526316E-01         -9.8170000000E-01          6.5700000000E-03         -9.0000000000E-04
        -1.4660765717E-01          2.8714586000E+07          1.8947368421E-01         -9.9430000000E-01          6.6500000000E-03         -1.8000000000E-03
        -1.4660765717E-01          2.8714586000E+07          2.3684210526E-01         -1.0111000000E+00          6.7600000000E-03         -3.1000000000E-03
        -1.4660765717E-01          3.6714586000E+07          0.0000000000E+00         -9.6770000000E-01          6.4300000000E-03          3.0000000000E-04
        -1.4660765717E-01          3.6714586000E+07          4.7368421053E-02         -9.6940000000E-01          6.4400000000E-03          2.0000000000E-04
        -1.4660765717E-01          3.6714586000E+07          9.4736842105E-02         -9.7450000000E-01          6.4600000000E-03         -1.0000000000E-04
        -1.4660765717E-01          3.6714586000E+07          1.4210526316E-01         -9.8330000000E-01          6.5100000000E-03         -7.0000000000E-04
        -1.4660765717E-01          3.6714586000E+07          1.8947368421E-01         -9.9590000000E-01          6.5700000000E-03         -1.6000000000E-03
        -1.4660765717E-01          3.6714586000E+07          2.3684210526E-01         -1.0131000000E+00          6.6500000000E-03         -2.9000000000E-03
        -1.4660765717E-01          3.6714586000E+07          2.8421052632E-01         -1.0352000000E+00          6.7500000000E-03         -4.6000000000E-03
        -1.4660765717E-01          3.6714586000E+07          3.3157894737E-01         -1.0633000000E+00          6.9200000000E-03         -6.9000000000E-03
        -1.4660765717E-01          3.6714586000E+07          3.7894736842E-01         -1.0989000000E+00          7.1300000000E-03         -1.0000000000E-02
        -1.4660765717E-01          4.4714586000E+07          0.0000000000E+00         -9.6880000000E-01          6.3600000000E-03          4.0000000000E-04
        -1.4660765717E-01          4.4714586000E+07          4.7368421053E-02         -9.7050000000E-01          6.3700000000E-03          3.0000000000E-04
        -1.4660765717E-01          4.4714586000E+07          9.4736842105E-02         -9.7570000000E-01          6.3900000000E-03         -0.0000000000E+00
        -1.4660765717E-01          4.4714586000E+07          1.4210526316E-01         -9.8450000000E-01          6.4300000000E-03         -6.0000000000E-04
        -1.4660765717E-01          4.4714586000E+07          1.8947368421E-01         -9.9730000000E-01          6.4800000000E-03         -1.5000000000E-03
        -1.4660765717E-01          4.4714586000E+07          2.3684210526E-01         -1.0144000000E+00          6.5700000000E-03         -2.8000000000E-03
        -1.2566370614E-01          4.7145860000E+06          0.0000000000E+00         -8.1880000000E-01          7.5100000000E-03         -1.3000000000E-03
        -1.2566370614E-01          4.7145860000E+06          4.7368421053E-02         -8.2010000000E-01          7.5200000000E-03         -1.4000000000E-03
        -1.2566370614E-01          4.7145860000E+06          9.4736842105E-02         -8.2410000000E-01          7.5500000000E-03         -1.7000000000E-03
        -1.2566370614E-01          4.7145860000E+06          1.4210526316E-01         -8.3080000000E-01          7.6100000000E-03         -2.1000000000E-03
        -1.2566370614E-01          4.7145860000E+06          1.8947368421E-01         -8.4050000000E-01          7.7100000000E-03         -2.8000000000E-03
        -1.2566370614E-01          4.7145860000E+06          2.3684210526E-01         -8.5350000000E-01          7.8300000000E-03         -3.7000000000E-03
        -1.2566370614E-01          4.7145860000E+06          2.8421052632E-01         -8.7040000000E-01          7.9600000000E-03         -4.9000000000E-03
        -1.2566370614E-01          4.7145860000E+06          3.3157894737E-01         -8.9160000000E-01          8.1500000000E-03         -6.5000000000E-03
        -1.2566370614E-01          4.7145860000E+06          3.7894736842E-01         -9.1780000000E-01          8.4200000000E-03         -8.7000000000E-03
        -1.2566370614E-01          4.7145860000E+06          4.2631578947E-01         -9.5040000000E-01          8.7800000000E-03         -1.1600000000E-02
        -1.2566370614E-01          4.7145860000E+06          4.7368421053E-01         -9.9110000000E-01          9.2900000000E-03         -1.5700000000E-02
        -1.2566370614E-01          1.2714586000E+07          0.0000000000E+00         -8.2320000000E-01          6.3900000000E-03         -7.0000000000E-04
        -1.2566370614E-01          1.2714586000E+07          4.7368421053E-02         -8.2450000000E-01          6.3900000000E-03         -8.0000000000E-04
        -1.2566370614E-01          1.2714586000E+07          9.4736842105E-02         -8.2860000000E-01          6.4200000000E-03         -1.1000000000E-03
        -1.2566370614E-01          1.2714586000E+07          1.4210526316E-01         -8.3550000000E-01          6.4500000000E-03         -1.5000000000E-03
        -1.2566370614E-01          1.2714586000E+07          1.8947368421E-01         -8.4540000000E-01          6.5000000000E-03         -2.1000000000E-03
        -1.2566370614E-01          1.2714586000E+07          2.3684210526E-01         -8.5880000000E-01          6.5700000000E-03         -3.0000000000E-03
        -1.2566370614E-01          1.2714586000E+07          2.8421052632E-01         -8.7590000000E-01          6.6800000000E-03         -4.2000000000E-03
        -1.2566370614E-01          1.2714586000E+07          3.3157894737E-01         -8.9740000000E-01          6.8300000000E-03         -5.8000000000E-03
        -1.2566370614E-01          1.2714586000E+07          3.7894736842E-01         -9.2440000000E-01          6.9900000000E-03         -8.0000000000E-03
        -1.2566370614E-01          2.0714586000E+07          0.0000000000E+00         -8.2850000000E-01          6.2000000000E-03          2.0000000000E-04
        -1.2566370614E-01          2.0714586000E+07          4.7368421053E-02         -8.2990000000E-01          6.2100000000E-03          1.0000000000E-04
        -1.2566370614E-01          2.0714586000E+07          9.4736842105E-02         -8.3400000000E-01          6.2300000000E-03         -1.0000000000E-04
        -1.2566370614E-01          2.0714586000E+07          1.4210526316E-01         -8.4100000000E-01          6.2700000000E-03         -6.0000000000E-04
