# alpha                     Rey                       Mach                      CL                        CD                        Cm                       
        -1.6755160819E-01          2.8714586000E+07          1.4210526316E-01         -1.1106000000E+00          8.0600000000E-03          5.7000000000E-03
        -1.6755160819E-01          2.8714586000E+07          1.8947368421E-01         -1.1263000000E+00          8.3100000000E-03          4.2000000000E-03
        -1.6755160819E-01          2.8714586000E+07          2.3684210526E-01         -1.1474000000E+00          8.7400000000E-03          2.0000000000E-03
        -1.6755160819E-01          3.6714586000E+07          0.0000000000E+00         -1.0958000000E+00          7.5500000000E-03          8.4000000000E-03
        -1.6755160819E-01          3.6714586000E+07          4.7368421053E-02         -1.0979000000E+00          7.5700000000E-03          8.2000000000E-03
        -1.6755160819E-01          3.6714586000E+07          9.4736842105E-02         -1.1044000000E+00          7.6400000000E-03          7.6000000000E-03
        -1.6755160819E-01          3.6714586000E+07          1.4210526316E-01         -1.1154000000E+00          7.7600000000E-03          6.7000000000E-03
        -1.6755160819E-01          4.4714586000E+07          0.0000000000E+00         -1.0977000000E+00          7.4200000000E-03          8.7000000000E-03
        -1.6755160819E-01          4.4714586000E+07          4.7368421053E-02         -1.0999000000E+00          7.4400000000E-03          8.5000000000E-03
        -1.6755160819E-01          4.4714586000E+07          9.4736842105E-02         -1.1064000000E+00          7.5000000000E-03          8.0000000000E-03
        -1.6755160819E-01          4.4714586000E+07          1.4210526316E-01         -1.1175000000E+00          7.6100000000E-03          7.0000000000E-03
        -1.6755160819E-01          4.4714586000E+07          1.8947368421E-01         -1.1338000000E+00          7.7900000000E-03          5.6000000000E-03
        -1.4660765717E-01          4.7145860000E+06          0.0000000000E+00         -9.4330000000E-01          9.8100000000E-03          4.5000000000E-03
        -1.4660765717E-01          4.7145860000E+06          4.7368421053E-02         -9.4490000000E-01          9.8500000000E-03          4.4000000000E-03
        -1.4660765717E-01          4.7145860000E+06          9.4736842105E-02         -9.4950000000E-01          1.0000000000E-02          3.9000000000E-03
        -1.4660765717E-01          4.7145860000E+06          1.4210526316E-01         -9.5730000000E-01          1.0250000000E-02          3.2000000000E-03
        -1.4660765717E-01          4.7145860000E+06          1.8947368421E-01         -9.6850000000E-01          1.0640000000E-02          2.1000000000E-03
        -1.4660765717E-01          4.7145860000E+06          2.3684210526E-01         -9.8340000000E-01          1.1190000000E-02          4.0000000000E-04
        -1.4660765717E-01          4.7145860000E+06          2.8421052632E-01         -1.0016000000E+00          1.2150000000E-02         -1.9000000000E-03
        -1.4660765717E-01          4.7145860000E+06          3.3157894737E-01         -1.0095000000E+00          1.6450000000E-02         -6.4000000000E-03
        -1.4660765717E-01          4.7145860000E+06          3.7894736842E-01         -9.2530000000E-01          3.6440000000E-02         -1.4100000000E-02
        -1.4660765717E-01          4.7145860000E+06          4.2631578947E-01         -7.7640000000E-01          2.8110000000E-02         -2.4800000000E-02
        -1.4660765717E-01          4.7145860000E+06          4.7368421053E-01         -7.8520000000E-01          6.6160000000E-02          5.0000000000E-04
        -1.4660765717E-01          4.7145860000E+06          5.2105263158E-01         -7.5160000000E-01          7.6470000000E-02          9.8000000000E-03
        -1.4660765717E-01          1.2714586000E+07          0.0000000000E+00         -9.5240000000E-01          7.9800000000E-03          6.0000000000E-03
        -1.4660765717E-01          1.2714586000E+07          4.7368421053E-02         -9.5400000000E-01          8.0000000000E-03          5.9000000000E-03
        -1.4660765717E-01          1.2714586000E+07          9.4736842105E-02         -9.5910000000E-01          8.0600000000E-03          5.5000000000E-03
        -1.4660765717E-01          1.2714586000E+07          1.4210526316E-01         -9.6760000000E-01          8.1700000000E-03          4.9000000000E-03
        -1.4660765717E-01          1.2714586000E+07          1.8947368421E-01         -9.8010000000E-01          8.3300000000E-03          3.9000000000E-03
        -1.4660765717E-01          1.2714586000E+07          2.3684210526E-01         -9.9680000000E-01          8.5700000000E-03          2.4000000000E-03
        -1.4660765717E-01          2.0714586000E+07          0.0000000000E+00         -9.5670000000E-01          7.5500000000E-03          6.9000000000E-03
        -1.4660765717E-01          2.0714586000E+07          4.7368421053E-02         -1.0023333333E+00          7.8600000000E-03          6.7333333333E-03
        -1.4660765717E-01          2.0714586000E+07          9.4736842105E-02         -9.6250000000E-01          7.4700000000E-03          6.0000000000E-03
        -1.4660765717E-01          2.0714586000E+07          1.4210526316E-01         -9.7110000000E-01          7.5800000000E-03          5.4000000000E-03
        -1.4660765717E-01          2.0714586000E+07          1.8947368421E-01         -9.8360000000E-01          7.7600000000E-03          4.4000000000E-03
        -1.4660765717E-01          2.8714586000E+07          0.0000000000E+00         -9.6130000000E-01          7.0900000000E-03          7.7000000000E-03
        -1.4660765717E-01          2.8714586000E+07          4.7368421053E-02         -9.6300000000E-01          7.1000000000E-03          7.6000000000E-03
        -1.4660765717E-01          2.8714586000E+07          9.4736842105E-02         -9.6820000000E-01          7.1500000000E-03          7.2000000000E-03
        -1.4660765717E-01          2.8714586000E+07          1.4210526316E-01         -9.7700000000E-01          7.2300000000E-03          6.6000000000E-03
        -1.4660765717E-01          2.8714586000E+07          1.8947368421E-01         -9.8980000000E-01          7.3600000000E-03          5.6000000000E-03
        -1.4660765717E-01          2.8714586000E+07          2.3684210526E-01         -1.0070000000E+00          7.5700000000E-03          4.2000000000E-03
        -1.4660765717E-01          3.6714586000E+07          0.0000000000E+00         -1.0066000000E+00          7.1533333333E-03          8.0000000000E-03
        -1.4660765717E-01          3.6714586000E+07          4.7368421053E-02         -1.0084333333E+00          7.1700000000E-03          7.8666666667E-03
        -1.4660765717E-01          3.6714586000E+07          9.4736842105E-02         -9.7010000000E-01          6.9700000000E-03          7.5000000000E-03
        -1.4660765717E-01          3.6714586000E+07          1.4210526316E-01         -9.7900000000E-01          7.0500000000E-03          6.9000000000E-03
        -1.4660765717E-01          4.4714586000E+07          0.0000000000E+00         -9.6410000000E-01          6.7800000000E-03          8.1000000000E-03
        -1.4660765717E-01          4.4714586000E+07          4.7368421053E-02         -9.6580000000E-01          6.7900000000E-03          8.0000000000E-03
        -1.4660765717E-01          4.4714586000E+07          9.4736842105E-02         -9.7110000000E-01          6.8300000000E-03          7.6000000000E-03
        -1.4660765717E-01          4.4714586000E+07          1.4210526316E-01         -9.8000000000E-01          6.8900000000E-03          7.0000000000E-03
        -1.4660765717E-01          4.4714586000E+07          1.8947368421E-01         -9.9310000000E-01          6.9900000000E-03          6.0000000000E-03
        -1.2566370614E-01          4.7145860000E+06          0.0000000000E+00         -8.1230000000E-01          8.3400000000E-03          4.4000000000E-03
        -1.2566370614E-01          4.7145860000E+06          4.7368421053E-02         -8.1350000000E-01          8.3500000000E-03          4.3000000000E-03
        -1.2566370614E-01          4.7145860000E+06          9.4736842105E-02         -8.1740000000E-01          8.4000000000E-03          4.1000000000E-03
        -1.2566370614E-01          4.7145860000E+06          1.4210526316E-01         -8.2400000000E-01          8.4900000000E-03          3.6000000000E-03
        -1.2566370614E-01          4.7145860000E+06          1.8947368421E-01         -8.3350000000E-01          8.6400000000E-03          3.0000000000E-03
        -1.2566370614E-01          4.7145860000E+06          2.3684210526E-01         -8.4620000000E-01          8.8700000000E-03          2.0000000000E-03
        -1.2566370614E-01          4.7145860000E+06          2.8421052632E-01         -8.6230000000E-01          9.2200000000E-03          7.0000000000E-04
        -1.2566370614E-01          4.7145860000E+06          3.3157894737E-01         -8.8160000000E-01          9.9500000000E-03         -1.3000000000E-03
        -1.2566370614E-01          4.7145860000E+06          3.7894736842E-01         -8.9910000000E-01          1.2330000000E-02         -4.6000000000E-03
        -1.2566370614E-01          4.7145860000E+06          4.2631578947E-01         -8.4110000000E-01          5.5300000000E-03         -1.3700000000E-02
        -1.2566370614E-01          4.7145860000E+06          4.7368421053E-01         -8.3980000000E-01          3.5160000000E-02         -1.5400000000E-02
        -1.2566370614E-01          4.7145860000E+06          5.2105263158E-01         -7.4160000000E-01          2.3510000000E-02         -2.3900000000E-02
        -1.2566370614E-01          1.2714586000E+07          0.0000000000E+00         -8.1870000000E-01          6.9900000000E-03          5.5000000000E-03
        -1.2566370614E-01          1.2714586000E+07          4.7368421053E-02         -8.2000000000E-01          7.0000000000E-03          5.4000000000E-03
        -1.2566370614E-01          1.2714586000E+07          9.4736842105E-02         -8.2400000000E-01          7.0400000000E-03          5.2000000000E-03
        -1.2566370614E-01          1.2714586000E+07          1.4210526316E-01         -8.3090000000E-01          7.1000000000E-03          4.7000000000E-03
        -1.2566370614E-01          1.2714586000E+07          1.8947368421E-01         -8.4070000000E-01          7.1800000000E-03          4.1000000000E-03
        -1.2566370614E-01          1.2714586000E+07          2.3684210526E-01         -8.5400000000E-01          7.3000000000E-03          3.3000000000E-03
        -1.2566370614E-01          2.0714586000E+07          0.0000000000E+00         -8.2520000000E-01          6.7100000000E-03          6.9000000000E-03
        -1.2566370614E-01          2.0714586000E+07          4.7368421053E-02         -8.2660000000E-01          6.7200000000E-03          6.8000000000E-03
        -1.2566370614E-01          2.0714586000E+07          9.4736842105E-02         -8.3070000000E-01          6.7500000000E-03          6.5000000000E-03
        -1.2566370614E-01          2.0714586000E+07          1.4210526316E-01         -8.3760000000E-01          6.8000000000E-03          6.2000000000E-03
        -1.2566370614E-01          2.0714586000E+07          1.8947368421E-01         -8.4770000000E-01          6.8800000000E-03          5.6000000000E-03
        -1.2566370614E-01          2.8714586000E+07          0.0000000000E+00         -8.7130000000E-01          6.7366666667E-03          7.2333333333E-03
        -1.2566370614E-01          2.8714586000E+07          4.7368421053E-02         -8.7280000000E-01          6.7433333333E-03          7.1333333333E-03
        -1.2566370614E-01          2.8714586000E+07          9.4736842105E-02         -8.3260000000E-01          6.5500000000E-03          6.8000000000E-03
        -1.2566370614E-01          2.8714586000E+07          1.4210526316E-01         -8.3960000000E-01          6.6000000000E-03          6.4000000000E-03
        -1.2566370614E-01          2.8714586000E+07          1.8947368421E-01         -8.9613333333E-01          6.9500000000E-03          5.6000000000E-03
        -1.2566370614E-01          2.8714586000E+07          2.3684210526E-01         -8.6330000000E-01          6.7900000000E-03          5.0000000000E-03
        -1.2566370614E-01          3.6714586000E+07          0.0000000000E+00         -8.2820000000E-01          6.3600000000E-03          7.2000000000E-03
        -1.2566370614E-01          3.6714586000E+07          4.7368421053E-02         -8.2950000000E-01          6.3700000000E-03          7.2000000000E-03
        -1.2566370614E-01          3.6714586000E+07          9.4736842105E-02         -8.3370000000E-01          6.3900000000E-03          6.9000000000E-03
        -1.2566370614E-01          3.6714586000E+07          1.4210526316E-01         -8.4080000000E-01          6.4300000000E-03          6.6000000000E-03
        -1.2566370614E-01          4.4714586000E+07          0.0000000000E+00         -8.2890000000E-01          6.2900000000E-03          7.3000000000E-03
        -1.2566370614E-01          4.4714586000E+07          4.7368421053E-02         -8.3020000000E-01          6.2900000000E-03          7.2000000000E-03
        -1.2566370614E-01          4.4714586000E+07          9.4736842105E-02         -8.3440000000E-01          6.3100000000E-03          7.0000000000E-03
        -1.2566370614E-01          4.4714586000E+07          1.4210526316E-01         -8.4150000000E-01          6.3400000000E-03          6.6000000000E-03
        -1.2566370614E-01          4.4714586000E+07          1.8947368421E-01         -8.5180000000E-01          6.3900000000E-03          6.0000000000E-03
        -1.0471975512E-01          4.7145860000E+06          0.0000000000E+00         -6.7810000000E-01          7.3900000000E-03          3.8000000000E-03
        -1.0471975512E-01          4.7145860000E+06          4.7368421053E-02         -6.7910000000E-01          7.4000000000E-03          3.7000000000E-03
        -1.0471975512E-01          4.7145860000E+06          9.4736842105E-02         -6.8210000000E-01          7.4400000000E-03          3.6000000000E-03
        -1.0471975512E-01          4.7145860000E+06          1.4210526316E-01         -6.8720000000E-01          7.5200000000E-03          3.3000000000E-03
        -1.0471975512E-01          4.7145860000E+06          1.8947368421E-01         -6.9470000000E-01          7.5600000000E-03          2.9000000000E-03
        -1.0471975512E-01          4.7145860000E+06          2.3684210526E-01         -7.0470000000E-01          7.6300000000E-03          2.4000000000E-03
        -1.0471975512E-01          4.7145860000E+06          2.8421052632E-01         -7.1760000000E-01          7.7400000000E-03          1.8000000000E-03
        -1.0471975512E-01          4.7145860000E+06          3.3157894737E-01         -7.3360000000E-01          7.9200000000E-03          8.0000000000E-04
        -1.0471975512E-01          4.7145860000E+06          3.7894736842E-01         -7.5300000000E-01          8.3000000000E-03         -6.0000000000E-04
        -1.0471975512E-01          4.7145860000E+06          4.2631578947E-01         -7.7630000000E-01          8.9900000000E-03         -2.6000000000E-03
        -1.0471975512E-01          4.7145860000E+06          4.7368421053E-01         -7.9920000000E-01          1.1100000000E-02         -6.0000000000E-03
        -1.0471975512E-01          4.7145860000E+06          5.2105263158E-01         -8.0320000000E-01          1.8160000000E-02         -1.1600000000E-02
        -1.0471975512E-01          1.2714586000E+07          0.0000000000E+00         -6.8740000000E-01          6.3200000000E-03          5.7000000000E-03
        -1.0471975512E-01          1.2714586000E+07          4.7368421053E-02         -6.8840000000E-01          6.3300000000E-03          5.7000000000E-03
        -1.0471975512E-01          1.2714586000E+07          9.4736842105E-02         -6.9150000000E-01          6.3500000000E-03          5.6000000000E-03
        -1.0471975512E-01          1.2714586000E+07          1.4210526316E-01         -6.9690000000E-01          6.4000000000E-03          5.3000000000E-03
        -1.0471975512E-01          1.2714586000E+07          1.8947368421E-01         -7.0460000000E-01          6.4500000000E-03          5.0000000000E-03
        -1.0471975512E-01          1.2714586000E+07          2.3684210526E-01         -7.1490000000E-01          6.5400000000E-03          4.5000000000E-03
        -1.0471975512E-01          2.0714586000E+07          0.0000000000E+00         -6.9020000000E-01          6.1000000000E-03          6.2000000000E-03
        -1.0471975512E-01          2.0714586000E+07          4.7368421053E-02         -6.9130000000E-01          6.1100000000E-03          6.2000000000E-03
        -1.0471975512E-01          2.0714586000E+07          9.4736842105E-02         -6.9440000000E-01          6.1400000000E-03          6.0000000000E-03
        -1.0471975512E-01          2.0714586000E+07          1.4210526316E-01         -6.9980000000E-01          6.1700000000E-03          5.8000000000E-03
        -1.0471975512E-01          2.0714586000E+07          1.8947368421E-01         -7.0760000000E-01          6.2200000000E-03          5.5000000000E-03
        -1.0471975512E-01          2.0714586000E+07          2.3684210526E-01         -7.1800000000E-01          6.2800000000E-03          5.0000000000E-03
        -1.0471975512E-01          2.8714586000E+07          0.0000000000E+00         -6.9130000000E-01          6.0300000000E-03          6.3000000000E-03
        -1.0471975512E-01          2.8714586000E+07          4.7368421053E-02         -6.9240000000E-01          6.0300000000E-03          6.2000000000E-03
        -1.0471975512E-01          2.8714586000E+07          9.4736842105E-02         -6.9560000000E-01          6.0500000000E-03          6.1000000000E-03
        -1.0471975512E-01          2.8714586000E+07          1.4210526316E-01         -7.0100000000E-01          6.0800000000E-03          5.9000000000E-03
        -1.0471975512E-01          2.8714586000E+07          1.8947368421E-01         -7.0880000000E-01          6.1300000000E-03          5.6000000000E-03
        -1.0471975512E-01          2.8714586000E+07          2.3684210526E-01         -7.1920000000E-01          6.1900000000E-03          5.1000000000E-03
        -1.0471975512E-01          3.6714586000E+07          0.0000000000E+00         -6.9190000000E-01          6.0200000000E-03          6.2000000000E-03
