0,uCRM-9_h1692
0.037072701,uCRM-9_h20
0.157438613,uCRM-9_h30
0.277804526,uCRM-9_h40
0.398170438,uCRM-9_h50
0.518536351,uCRM-9_h60
0.638902263,uCRM-9_h70
0.759268175,uCRM-9_h80
0.879634088,uCRM-9_h90
1,uCRM-9_h100
