0,5.744095
0.037072701,5.614777815
0.157438613,5.194853718
0.277804526,4.774968337
0.398170438,4.35513287
0.518536351,3.935363292
0.638902263,3.515683202
0.759268175,3.096128992
0.879634088,2.676759856
1,2.256543698
