x[ft]             altitude[ft]             V[ft/s]             Density[slug/ft^3]            Temp[R]            Mach            Tmax[lbf]               qT               dH/dx           Gamma[deg]             Weight[lbf]                  CL        CD       Drag[lbf]           Thrust[lbf]
  2.574458993475E+06  1.248752253414E+04  6.000000000000E+02  1.622520972200E-03  4.741641451030E+02  5.620736144999E-01  9.546924213514E+04  4.107961149286E-06 -1.098456341521E-02 -6.293438119588E-01  3.777521484265E+05  3.592654208469E-01  2.530413001051E-02  2.660460009321E+04  2.245540797812E+04
  2.543063152091E+06  1.283071843700E+04  6.000000000000E+02  1.604793626789E-03  4.729417380326E+02  5.627995383340E-01  9.528459100864E+04  4.105840876315E-06 -1.090339444722E-02 -6.246937296118E-01  3.779074584232E+05  3.633837084095E-01  2.550649627427E-02  2.652436540541E+04  2.240413622908E+04
  2.511667310707E+06  1.317216501936E+04  6.000000000000E+02  1.587304636427E-03  4.717256016518E+02  5.635245365391E-01  9.510076866572E+04  4.103727124904E-06 -1.084278251503E-02 -6.212213322308E-01  3.780623336894E+05  3.675382917782E-01  2.571373939201E-02  2.644846846641E+04  2.234946174979E+04
  2.480271469323E+06  1.351155499701E+04  6.000000000000E+02  1.570066414986E-03  4.705168297534E+02  5.642479279819E-01  9.491794204502E+04  4.101621849202E-06 -1.075042280487E-02 -6.159301274234E-01  3.782167513627E+05  3.717257409114E-01  2.592576582296E-02  2.637695288252E+04  2.231119782958E+04
  2.448875627939E+06  1.384720215775E+04  6.000000000000E+02  1.553160065783E-03  4.693214269452E+02  5.649660654460E-01  9.473702198102E+04  4.099535598372E-06 -1.065782679086E-02 -6.106253744339E-01  3.783708254249E+05  3.759254746332E-01  2.614158442820E-02  2.631013811363E+04  2.227775640469E+04
  2.417479786556E+06  1.418077787585E+04  6.000000000000E+02  1.536496922457E-03  4.681334396480E+02  5.656824714761E-01  9.455711005807E+04  4.097458073424E-06 -1.058336618731E-02 -6.063595772822E-01  3.785245901479E+05  3.801570741915E-01  2.636225160291E-02  2.624757596008E+04  2.224173594770E+04
  2.386083945172E+06  1.451174952999E+04  6.000000000000E+02  1.520099892399E-03  4.669547639246E+02  5.663959624024E-01  9.437849546674E+04  4.095392659886E-06 -1.047554594722E-02 -6.001826174211E-01  3.786780283331E+05  3.844139552009E-01  2.658748924708E-02  2.618933442429E+04  2.222269297710E+04
  2.354688103788E+06  1.483855503379E+04  6.000000000000E+02  1.504041451202E-03  4.657909616219E+02  5.671031054654E-01  9.420202414655E+04  4.093349213075E-06 -1.037062641817E-02 -5.941718242402E-01  3.788312576957E+05  3.886759256445E-01  2.681626382433E-02  2.613563648808E+04  2.220713028853E+04
  2.323292262404E+06  1.516293861415E+04  6.000000000000E+02  1.488231172970E-03  4.646358201864E+02  5.678076116800E-01  9.402675706671E+04  4.091316930289E-06 -1.028259058914E-02 -5.891282806321E-01  3.789843031813E+05  3.929640865557E-01  2.704974405300E-02  2.608606446371E+04  2.218933003306E+04
  2.291896421020E+06  1.548421620009E+04  6.000000000000E+02  1.472698395089E-03  4.634917747003E+02  5.685079449016E-01  9.385306614923E+04  4.089300181151E-06 -1.015872755042E-02 -5.820321925551E-01  3.791371499297E+05  3.972693989122E-01  2.728748792610E-02  2.604068330926E+04  2.218933102305E+04
  2.260500579636E+06  1.580082221181E+04  6.000000000000E+02  1.457513569870E-03  4.623643987976E+02  5.692006149549E-01  9.368180115521E+04  4.087308917994E-06 -1.003965141580E-02 -5.752103283958E-01  3.792899211483E+05  4.015705019640E-01  2.752833090024E-02  2.599964946625E+04  2.219190276771E+04
  2.229104738253E+06  1.611462280689E+04  6.000000000000E+02  1.442582227268E-03  4.612470462183E+02  5.698896308267E-01  9.351195581093E+04  4.085331522585E-06 -9.939141724823E-03 -5.694521219074E-01  3.794426354896E+05  4.058906945059E-01  2.777359491790E-02  2.596256998150E+04  2.219142211565E+04
  2.197708896869E+06  1.642491764598E+04  6.000000000000E+02  1.427933480430E-03  4.601422096525E+02  5.705733948806E-01  9.334391181888E+04  4.083372505373E-06 -9.798559317230E-03 -5.613981277042E-01  3.795952724901E+05  4.102201272220E-01  2.802275383848E-02  2.592947921603E+04  2.221017096639E+04
  2.166313055485E+06  1.672989083512E+04  6.000000000000E+02  1.413647540887E-03  4.590563533761E+02  5.712478161705E-01  9.317865638545E+04  4.081443472629E-06 -9.662419178072E-03 -5.535986107973E-01  3.797479649821E+05  4.145329288373E-01  2.827431014746E-02  2.590050103864E+04  2.223138829345E+04
  2.134917214101E+06  1.703163720578E+04  6.000000000000E+02  1.399621031242E-03  4.579820174084E+02  5.719174413540E-01  9.301505801480E+04  4.079531309982E-06 -9.551494638958E-03 -5.472436893869E-01  3.799007309359E+05  4.188561088846E-01  2.852983195603E-02  2.587525742960E+04  2.224680314480E+04
  2.103521372717E+06  1.732964525644E+04  6.000000000000E+02  1.385873437527E-03  4.569210218199E+02  5.725810681132E-01  9.285339690898E+04  4.077639366146E-06 -9.393415440022E-03 -5.381872310904E-01  3.800535310313E+05  4.231818527929E-01  2.878887248164E-02  2.585373141729E+04  2.228388820219E+04
  2.072125531333E+06  1.762146556820E+04  6.000000000000E+02  1.372512015762E-03  4.558820857458E+02  5.732331408831E-01  9.269500598867E+04  4.075783349568E-06 -9.236084459651E-03 -5.291736120098E-01  3.802065146315E+05  4.274741622890E-01  2.904924006781E-02  2.583603931511E+04  2.232456960408E+04
  2.040729689949E+06  1.790959454185E+04  6.000000000000E+02  1.359416880611E-03  4.548563200413E+02  5.738791380216E-01  9.253853439898E+04  4.073947538586E-06 -9.117200027229E-03 -5.223626093500E-01  3.803597075331E+05  4.317663488973E-01  2.931291637053E-02  2.582181072045E+04  2.235413930379E+04
  2.009333848566E+06  1.819394990003E+04  6.000000000000E+02  1.346587529338E-03  4.538440165201E+02  5.745188030428E-01  9.238402983685E+04  4.072132570874E-06 -8.941435018701E-03 -5.122928371753E-01  3.805130340846E+05  4.360563182162E-01  2.957977001576E-02  2.581097362669E+04  2.240877705748E+04
  1.977938007182E+06  1.847104229303E+04  6.000000000000E+02  1.334175506330E-03  4.528575956477E+02  5.751441752040E-01  9.223339275732E+04  4.070360890215E-06 -8.758109232521E-03 -5.017898659573E-01  3.806666666765E+05  4.402914221013E-01  2.984646022551E-02  2.580362968692E+04  2.246983729494E+04
  1.946542165798E+06  1.874388631661E+04  6.000000000000E+02  1.322039812402E-03  4.518863241294E+02  5.757619426353E-01  9.208498897644E+04  4.068613399758E-06 -8.621804811162E-03 -4.939807876018E-01  3.808206506185E+05  4.445133512259E-01  3.011553426010E-02  2.579943005082E+04  2.251619076151E+04
  1.915146324414E+06  1.901241992562E+04  6.000000000000E+02  1.310178783193E-03  4.509304216383E+02  5.763718825303E-01  9.193885559911E+04  4.066890624590E-06 -8.440497982898E-03 -4.835934275716E-01  3.809748857894E+05  4.487198790545E-01  3.038681764827E-02  2.579828212394E+04  2.258277890631E+04
  1.883750483030E+06  1.927387938835E+04  6.000000000000E+02  1.298708896865E-03  4.499997247054E+02  5.769676056365E-01  9.179650108897E+04  4.065210466776E-06 -8.237284072495E-03 -4.719509377922E-01  3.811295113468E+05  4.528673625982E-01  3.065741154775E-02  2.580015442949E+04  2.266078888176E+04
  1.852354641646E+06  1.952965285397E+04  6.000000000000E+02  1.287563209891E-03  4.490892903336E+02  5.775521499477E-01  9.165717459780E+04  4.063564196349E-06 -8.068617518233E-03 -4.622876984323E-01  3.812846066788E+05  4.569740840398E-01  3.092839681186E-02  2.580482828757E+04  2.272848876789E+04
  1.820958800263E+06  1.978052145993E+04  6.000000000000E+02  1.276702754177E-03  4.481963366494E+02  5.781272000531E-01  9.152045461903E+04  4.061946939327E-06 -7.888197789462E-03 -4.519510674390E-01  3.814401021537E+05  4.610500119522E-01  3.120035181863E-02  2.581215666358E+04  2.280337530021E+04
  1.789562958879E+06  2.002496606717E+04  6.000000000000E+02  1.266188200794E-03  4.473262694972E+02  5.786891669720E-01  9.138717327605E+04  4.060368651502E-06 -7.663893205765E-03 -4.391001385772E-01  3.815960476459E+05  4.650694864144E-01  3.147146866685E-02  2.582202388238E+04  2.289759840767E+04
  1.758167117495E+06  2.026175021087E+04  6.000000000000E+02  1.256066679190E-03  4.464834881457E+02  5.792350757444E-01  9.125800990574E+04  4.058837516396E-06 -7.453284030957E-03 -4.270338111551E-01  3.817525763853E+05  4.690101197346E-01  3.174009073114E-02  2.583425039448E+04  2.298901904039E+04
  1.726771276111E+06  2.049297031362E+04  6.000000000000E+02  1.246243063636E-03  4.456605292303E+02  5.797696382403E-01  9.113182566001E+04  4.057340161155E-06 -7.273271145833E-03 -4.167203917789E-01  3.819096705675E+05  4.729022808564E-01  3.200815237248E-02  2.584867974236E+04  2.307102062388E+04
  1.695375434727E+06  2.071845114534E+04  6.000000000000E+02  1.236720207580E-03  4.448580150931E+02  5.802923484856E-01  9.100872009877E+04  4.055877872940E-06 -7.035052002126E-03 -4.030721388550E-01  3.820672667334E+05  4.767411302727E-01  3.227521336461E-02  2.586518475463E+04  2.317738817618E+04
  1.663979593343E+06  2.093471306719E+04  6.000000000000E+02  1.227639288591E-03  4.440883284818E+02  5.807950073729E-01  9.089059810570E+04  4.054473416902E-06 -6.779432184524E-03 -3.884269009505E-01  3.822255321568E+05  4.804674037265E-01  3.253697975644E-02  2.588350119336E+04  2.329228866519E+04
  1.632583751960E+06  2.114414310042E+04  6.000000000000E+02  1.218894126698E-03  4.433429720904E+02  5.812830239890E-01  9.077616122420E+04  4.053111499288E-06 -6.567022960521E-03 -3.762572908679E-01  3.823845268154E+05  4.841165788316E-01  3.279575237313E-02  2.590350836647E+04  2.339243454456E+04
  1.601187910576E+06  2.134706748966E+04  6.000000000000E+02  1.210466326021E-03  4.426207833924E+02  5.817570470678E-01  9.066523546291E+04  4.051790165409E-06 -6.347488535609E-03 -3.636794193619E-01  3.825441512133E+05  4.876914023436E-01  3.305157673638E-02  2.592506778852E+04  2.349692208957E+04
  1.569792069192E+06  2.154271258692E+04  6.000000000000E+02  1.202383281508E-03  4.419245142986E+02  5.822151570139E-01  9.055824801776E+04  4.050514620665E-06 -6.067125676661E-03 -3.476164298348E-01  3.827044361112E+05  4.911764868270E-01  3.330319352447E-02  2.594799561829E+04  2.362612244109E+04
  1.538396227808E+06  2.172803252046E+04  6.000000000000E+02  1.194765101988E-03  4.412650028187E+02  5.826500818459E-01  9.045686981215E+04  4.049304931277E-06 -5.785507471410E-03 -3.314814620264E-01  3.828655513358E+05  4.945172997737E-01  3.354644653915E-02  2.597192010621E+04  2.375688566902E+04
  1.507000386424E+06  2.190599433671E+04  6.000000000000E+02  1.187484338035E-03  4.406316882244E+02  5.830686494559E-01  9.035948285787E+04  4.048141930628E-06 -5.546902671060E-03 -3.178108529665E-01  3.830275096291E+05  4.977604535320E-01  3.378451050144E-02  2.599683795343E+04  2.387225432166E+04
  1.475604545040E+06  2.207633187332E+04  6.000000000000E+02  1.180547453617E-03  4.400255163475E+02  5.834701241035E-01  9.026623695135E+04  4.047027520894E-06 -5.290534256949E-03 -3.031224562061E-01  3.831902074656E+05  5.008986596403E-01  3.401667312061E-02  2.602257634781E+04  2.399532379924E+04
  1.444208703657E+06  2.223819588545E+04  6.000000000000E+02  1.173984519522E-03  4.394495079540E+02  5.838523905806E-01  9.017760125762E+04  4.045967426285E-06 -4.972693554418E-03 -2.849120050911E-01  3.833536988170E+05  5.039145662769E-01  3.424145852338E-02  2.604891456652E+04  2.414263766811E+04
  1.412812862273E+06  2.238857566949E+04  6.000000000000E+02  1.167912361525E-03  4.389143752755E+02  5.842082040792E-01  9.009522945549E+04  4.044981563410E-06 -4.652518554718E-03 -2.665677539338E-01  3.835181505299E+05  5.067525713162E-01  3.445447955016E-02  2.607539854959E+04  2.429109254956E+04
  1.381417020889E+06  2.253033535461E+04  6.000000000000E+02  1.162210381232E-03  4.384099246341E+02  5.845442132125E-01  9.001755748007E+04  4.044051344500E-06 -4.372652172269E-03 -2.505329180208E-01  3.836835728962E+05  5.094590689095E-01  3.465898017131E-02  2.610210520958E+04  2.442440643989E+04
  1.350021179505E+06  2.266314185755E+04  6.000000000000E+02  1.156887938638E-03  4.379373400308E+02  5.848595232861E-01  8.994477175373E+04  4.043179110145E-06 -4.081825551859E-03 -2.338700779761E-01  3.838498646694E+05  5.120253637315E-01  3.485410503403E-02  2.612884633439E+04  2.456205120107E+04
  1.318625338121E+06  2.278664004977E+04  6.000000000000E+02  1.151955354244E-03  4.374978839317E+02  5.851531882201E-01  8.987707073529E+04  4.042367344091E-06 -3.737609366612E-03 -2.141482449819E-01  3.840170573129E+05  5.144424860780E-01  3.503897186347E-02  2.615543864698E+04  2.472014292194E+04
  1.287229496737E+06  2.289783263920E+04  6.000000000000E+02  1.147528091205E-03  4.371022205504E+02  5.854179676106E-01  8.981610171931E+04  4.041635913976E-06 -3.364674134771E-03 -1.927808998685E-01  3.841852920683E+05  5.166541766745E-01  3.520904819803E-02  2.618138497294E+04  2.488873397481E+04
  1.255833655354E+06  2.299791360066E+04  6.000000000000E+02  1.143554432478E-03  4.367460999572E+02  5.856565924237E-01  8.976121417735E+04  4.040977130286E-06 -3.019938789077E-03 -1.730292209927E-01  3.843546433101E+05  5.186785692902E-01  3.536549333987E-02  2.620665359928E+04  2.504593139609E+04
  1.224437813970E+06  2.308745967763E+04  6.000000000000E+02  1.140008018472E-03  4.364274688015E+02  5.858703443097E-01  8.971209525829E+04  4.040387333549E-06 -2.677377844345E-03 -1.534020840968E-01  3.845250362095E+05  5.205232745670E-01  3.550869459862E-02  2.623116737600E+04  2.520165225342E+04
  1.193041972586E+06  2.316603066091E+04  6.000000000000E+02  1.136903226691E-03  4.361478924931E+02  5.860580893734E-01  8.966898949536E+04  4.039869544814E-06 -2.320346085376E-03 -1.329457991084E-01  3.846964633202E+05  5.221779387918E-01  3.563766442651E-02  2.625474103949E+04  2.536211450971E+04
  1.161646131202E+06  2.323315811293E+04  6.000000000000E+02  1.134255781121E-03  4.359090369579E+02  5.862186320969E-01  8.963215668927E+04  4.039426962530E-06 -1.921859444489E-03 -1.101142994161E-01  3.848689596674E+05  5.236318763038E-01  3.575139574481E-02  2.627719529474E+04  2.553753261570E+04
  1.130250289818E+06  2.328670744947E+04  6.000000000000E+02  1.132147240243E-03  4.357184967076E+02  5.863467951620E-01  8.960277074155E+04  4.039073765892E-06 -1.483446752411E-03 -8.499517569840E-02  3.850426299175E+05  5.248442203050E-01  3.584651981807E-02  2.629813293785E+04  2.572694332744E+04
  1.098854448434E+06  2.332630623081E+04  6.000000000000E+02  1.130589948376E-03  4.355775962122E+02  5.864416231267E-01  8.958103838693E+04  4.038812504950E-06 -1.054710064518E-03 -6.043041289902E-02  3.852175728434E+05  5.258062246488E-01  3.592218975851E-02  2.631739679867E+04  2.591110417354E+04
  1.067458607051E+06  2.335293446926E+04  6.000000000000E+02  1.129543671167E-03  4.354828478396E+02  5.865054159577E-01  8.956642350233E+04  4.038636782316E-06 -6.323394983223E-04 -3.623037964434E-02  3.853937565683E+05  5.265341639912E-01  3.597955917876E-02  2.633503321841E+04  2.609133357245E+04
  1.036062765667E+06  2.336601189199E+04  6.000000000000E+02  1.129030105126E-03  4.354363159532E+02  5.865367528872E-01  8.955924569327E+04  4.038550471950E-06 -1.908869103075E-04 -1.093701419207E-02  3.855711579891E+05  5.270162465791E-01  3.601760494549E-02  2.635089427311E+04  2.627729378740E+04
  1.004666924283E+06  2.336492057957E+04  6.000000000000E+02  1.129072955413E-03  4.354401990422E+02  5.865341376263E-01  8.955984468924E+04  4.038557674838E-06  2.708903516232E-04  1.552087347918E-02  3.857498199486E+05  5.272404297025E-01  3.603531162807E-02  2.636484927785E+04  2.646934517838E+04
  9.732710828990E+05  2.334900223097E+04  6.000000000000E+02  1.129698129939E-03  4.354968394814E+02  5.864959942595E-01  8.956858175543E+04  4.038662733480E-06  7.543271807416E-04  4.321975563101E-02  3.859297880090E+05  5.271943674879E-01  3.603167272831E-02  2.637678381822E+04  2.666790106435E+04
  9.418752415151E+05  2.331755510654E+04  6.000000000000E+02  1.130933960104E-03  4.356087344412E+02  5.864206627114E-01  8.958584126819E+04  4.038870247990E-06  1.261933060772E-03  7.230340002985E-02  3.861111108351E+05  5.268654282794E-01  3.600569786309E-02  2.638660307295E+04  2.687384906088E+04
  9.104794001313E+05  2.326976333054E+04  6.000000000000E+02  1.132814100480E-03  4.357787874826E+02  5.863062326948E-01  8.961206939499E+04  4.039185537787E-06  1.821344798541E-03  1.043552546021E-01  3.862938434437E+05  5.262394645562E-01  3.595632210839E-02  2.639422498840E+04  2.709779810388E+04
  8.790835587475E+05  2.320318980174E+04  6.000000000000E+02  1.135437118467E-03  4.360156711895E+02  5.861469433939E-01  8.964860088368E+04  4.039624572128E-06  2.402270905020E-03  1.376397193365E-01  3.864781133687E+05  5.252735805384E-01  3.588027197437E-02  2.639938561801E+04  2.732780806626E+04
  8.476877173636E+05  2.311892069795E+04  6.000000000000E+02  1.138764032030E-03  4.363155219300E+02  5.859454988051E-01  8.969483584322E+04  4.040180034436E-06  2.979931409004E-03  1.707369875946E-01  3.866639678301E+05  5.239900347493E-01  3.577947018789E-02  2.640235418032E+04  2.755458116692E+04
  8.162918759798E+05  2.301607489403E+04  6.000000000000E+02  1.142834482474E-03  4.366814765379E+02  5.856999257610E-01  8.975125281098E+04  4.040857538048E-06  3.586650659798E-03  2.054990642130E-01  3.868513906181E+05  5.223757736327E-01  3.565311706592E-02  2.640315631071E+04  2.779064818175E+04
  7.848960345960E+05  2.289370886752E+04  6.000000000000E+02  1.147692050355E-03  4.371168943438E+02  5.854081414354E-01  8.981836309661E+04  4.041663049658E-06  4.224508713563E-03  2.420450799265E-01  3.870404511792E+05  5.204177523540E-01  3.550048631354E-02  2.640186959992E+04  2.803691076863E+04
  7.535001932121E+05  2.275081088304E+04  6.000000000000E+02  1.153384724408E-03  4.376253779415E+02  5.850679452652E-01  8.989671375163E+04  4.042602918970E-06  4.895783366259E-03  2.805054831946E-01  3.872312255685E+05  5.181028304705E-01  3.532092485898E-02  2.639862263943E+04  2.829440011294E+04
  7.221043518283E+05  2.258629439149E+04  6.000000000000E+02  1.159965442419E-03  4.382107967601E+02  5.846770098335E-01  8.998689093650E+04  4.043683912265E-06  5.602977616935E-03  3.210236108484E-01  3.874237973792E+05  5.154178083324E-01  3.511386410784E-02  2.639360305686E+04  2.856429584944E+04
  6.907085104444E+05  2.239899048996E+04  6.000000000000E+02  1.167492718100E-03  4.388773139917E+02  5.842328704817E-01  9.008952376384E+04  4.044913250644E-06  6.348851478135E-03  3.637575070695E-01  3.876182588083E+05  5.123494654759E-01  3.487883163403E-02  2.638706670268E+04  2.884794786207E+04
  6.593126690606E+05  2.218763932353E+04  6.000000000000E+02  1.176031368337E-03  4.396294173012E+02  5.837329135314E-01  9.020528867615E+04  4.046298653502E-06  7.136459086890E-03  4.088820451164E-01  3.878147118793E+05  5.088846014997E-01  3.461546328914E-02  2.637934818610E+04  2.914690153719E+04
  6.279168276768E+05  2.195088021490E+04  6.000000000000E+02  1.185653361282E-03  4.404719540809E+02  5.831743628030E-01  9.033491446698E+04  4.047848388295E-06  7.969192667092E-03  4.565914403734E-01  3.880132698477E+05  5.050100787128E-01  3.432351561023E-02  2.637087299198E+04  2.946292731320E+04
  5.965209862929E+05  2.168724030567E+04  6.000000000000E+02  1.196438808663E-03  4.414101720252E+02  5.825542641565E-01  9.047918805401E+04  4.049571327678E-06  8.852233891830E-03  5.071823935915E-01  3.882140588194E+05  5.007128602314E-01  3.400287798368E-02  2.636217111120E+04  2.979859811988E+04
  5.651251449091E+05  2.139503355257E+04  6.000000000000E+02  1.208480767279E-03  4.424500787651E+02  5.818692620360E-01  9.063900919533E+04  4.051477588106E-06  9.840161848693E-03  5.637815473648E-01  3.884172233246E+05  4.959783337504E-01  3.365345906309E-02  2.635387360354E+04  3.017577691523E+04
  5.337293035252E+05  2.106935998448E+04  6.000000000000E+02  1.222011333093E-03  4.436091216635E+02  5.811086233366E-01  9.081702951164E+04  4.053598018764E-06  1.089863208929E-02  6.244208990229E-01  3.886230581521E+05  4.907412154764E-01  3.327164777611E-02  2.634659826320E+04  3.058180647349E+04
  5.023334621414E+05  2.071069010382E+04  6.000000000000E+02  1.237047052463E-03  4.448856373106E+02  5.802743335072E-01  9.101295826534E+04  4.055928239374E-06  1.198448896762E-02  6.866277657391E-01  3.888317740542E+05  4.850308204260E-01  3.286095865861E-02  2.634155772823E+04  3.100117322108E+04
  4.709376207576E+05  2.031683375509E+04  6.000000000000E+02  1.253721024123E-03  4.462874330634E+02  5.793622914162E-01  9.122795407050E+04  4.058480999055E-06  1.314361646438E-02  7.530303897771E-01  3.890434763228E+05  4.788337049329E-01  3.242190614405E-02  2.633992044296E+04  3.145291705581E+04
  4.395417793737E+05  1.988538030837E+04  6.000000000000E+02  1.272184171635E-03  4.478231034220E+02  5.783680667466E-01  9.146328877101E+04  4.061270200725E-06  1.438666375736E-02  8.242382518374E-01  3.892584017952E+05  4.721370279413E-01  3.195523188308E-02  2.634310525127E+04  3.194265553609E+04
  4.081459379899E+05  1.941347092836E+04  6.000000000000E+02  1.292616857036E-03  4.495028410938E+02  5.772864095896E-01  9.172047025006E+04  4.064312319913E-06  1.585956852265E-02  9.086101666880E-01  3.894768275151E+05  4.649242416725E-01  3.146162065799E-02  2.635274814550E+04  3.252890589643E+04
  3.767500966061E+05  1.888953131286E+04  6.000000000000E+02  1.315596541359E-03  4.513678667383E+02  5.760925181886E-01  9.200573952121E+04  4.067679372192E-06  1.745683900650E-02  1.000101616235E+00  3.896994336220E+05  4.570522823850E-01  3.093358576293E-02  2.637108475011E+04  3.317296869549E+04
  3.453542552222E+05  1.831732663133E+04  6.000000000000E+02  1.341050114724E-03  4.534048046102E+02  5.747970030294E-01  9.231696757231E+04  4.071344096505E-06  1.912351135519E-02  1.095562950849E+00  3.899266413762E+05  4.486250268645E-01  3.038066495949E-02  2.640081226059E+04  3.385621568636E+04
  3.139584138384E+05  1.768873385444E+04  6.000000000000E+02  1.369446118297E-03  4.556426019123E+02  5.733837655567E-01  9.265848270652E+04  4.075355041715E-06  2.110269094375E-02  1.208915695869E+00  3.901587448035E+05  4.395666256338E-01  2.980058937232E-02  2.644507533240E+04  3.467664209167E+04
