# Aircraft             Segment              Span Fraction        Control (x)          Control (y)          Control (z)          Chord                Swept Chord          Twist                Dihedral             Sweep                Aero Sweep           Area                 Alpha                Flap Defl.           u                    v                    w                    Re                   M                    q                    CL                   Cm                   Parasitic CD         Zero-Lift Alpha      Fx                   Fy                   Fz                   Mx                   My                   Mz                   Circ                 
Horizon              winglet_left           9.743000973128e-01  -2.417606114858e+00  -5.315534773821e+00  -7.707474899843e-01   2.468454068800e-01   1.748978197314e-01   0.000000000000e+00   1.279841324239e+00  -7.833796977604e-01  -7.833808504868e-01   3.381147834200e-04   1.052774481832e-01   0.000000000000e+00  -5.015037886794e+01   1.825866720323e+00  -5.706531234577e+00   3.584424045686e+04   2.886240120841e-02   1.063374442844e+00   6.614777156023e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.770793836626e-05   2.215113187256e-04  -8.474669692014e-05   6.212033073564e-04  -2.185324817367e-04  -4.413999565027e-04   1.863978363635e+00
Horizon              winglet_left           9.717560820141e-01  -2.416210095923e+00  -5.315130663968e+00  -7.694050494424e-01   2.485943634542e-01   1.761720397305e-01   0.000000000000e+00   1.276955230432e+00  -7.831798912661e-01  -7.831811548390e-01   3.564998724832e-04   1.087232384577e-01   0.000000000000e+00  -5.015350996780e+01   1.921061238333e+00  -5.734869968489e+00   3.613814768975e+04   2.888859222812e-02   1.065305224510e+00   6.831282544265e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   1.995067915325e-05   2.410987185782e-04  -9.371288030197e-05   6.835987751900e-04  -2.417801607839e-04  -4.765046914083e-04   1.940771456620e+00
Horizon              winglet_left           9.690956679612e-01  -2.414750800225e+00  -5.314703921985e+00  -7.680024406653e-01   2.504233417038e-01   1.775050800957e-01   0.000000000000e+00   1.273937086427e+00  -7.829709428350e-01  -7.829723216882e-01   3.751412404921e-04   1.120013048309e-01   0.000000000000e+00  -5.015673828969e+01   2.010490339306e+00  -5.762260526375e+00   3.644510285121e+04   2.891517774420e-02   1.067266879191e+00   7.037249528984e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.232189271602e-05   2.612426674054e-04  -1.031483164176e-04   7.488377679839e-04  -2.662207476974e-04  -5.122016894060e-04   2.016268591848e+00
Horizon              winglet_left           9.663195115715e-01  -2.413228667384e+00  -5.314254103030e+00  -7.665401910982e-01   2.523318903557e-01   1.788966812851e-01   0.000000000000e+00   1.270787636907e+00  -7.827529040220e-01  -7.827544024755e-01   3.940476147347e-04   1.151143520524e-01   0.000000000000e+00  -5.016004372002e+01   2.094229057391e+00  -5.788720685951e+00   3.676502273972e+04   2.894209920564e-02   1.069255160917e+00   7.232848054609e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.481696417367e-05   2.819109622941e-04  -1.130532832072e-04   8.168899570543e-04  -2.918466244375e-04  -5.484319621732e-04   2.090501248647e+00
Horizon              winglet_left           9.634282978201e-01  -2.411644155442e+00  -5.313780748312e+00  -7.650188527190e-01   2.543195385042e-01   1.803465718673e-01   0.000000000000e+00   1.267507658949e+00  -7.825258286250e-01  -7.825274508806e-01   4.132273042376e-04   1.180655417674e-01   0.000000000000e+00  -5.016340631115e+01   2.172368454233e+00  -5.814265704491e+00   3.709782896651e+04   2.896930499798e-02   1.071266321617e+00   7.418276773173e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   2.743091750770e-05   3.030723347378e-04  -1.234280505166e-04   8.877256484487e-04  -3.186497056868e-04  -5.851407433859e-04   2.163504368200e+00
Horizon              winglet_left           9.604227400705e-01  -2.409997740670e+00  -5.313283385889e+00  -7.634390020646e-01   2.563857957269e-01   1.818544685126e-01   0.000000000000e+00   1.264097961841e+00  -7.822897726714e-01  -7.822915228087e-01   4.326881849123e-04   1.208584421780e-01   0.000000000000e+00  -5.016680697717e+01   2.245014250905e+00  -5.838908464077e+00   3.744344837936e+04   2.899675068679e-02   1.073297131106e+00   7.593759881413e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.015850400028e-05   3.246965151891e-04  -1.342729638437e-04   9.613162914945e-04  -3.466217176940e-04  -6.222771897610e-04   2.235316110902e+00
Horizon              winglet_left           9.573035798993e-01  -2.408289917349e+00  -5.312761531510e+00  -7.618012402496e-01   2.585301522055e-01   1.834200759846e-01   0.000000000000e+00   1.260559386874e+00  -7.820447944044e-01  -7.820466763766e-01   4.524376851686e-04   1.234969773100e-01   0.000000000000e+00  -5.017022807667e+01   2.312285364356e+00  -5.862659734921e+00   3.780181326913e+04   2.902439904754e-02   1.075344881496e+00   7.759543933155e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.299428518211e-05   3.467542818954e-04  -1.455885213113e-04   1.037634937462e-03  -3.757544553287e-04  -6.597940718110e-04   2.305977578299e+00
Horizon              winglet_left           9.540715869125e-01  -2.406521197563e+00  -5.312214689463e+00  -7.601061929752e-01   2.607520788524e-01   1.850430871320e-01   0.000000000000e+00   1.256892807137e+00  -7.817909542688e-01  -7.817929718989e-01   4.724827720127e-04   1.259853764317e-01   0.000000000000e+00  -5.017365385689e+01   2.374312373098e+00  -5.885528513136e+00   3.817286136766e+04   2.905221990036e-02   1.077407377251e+00   7.915894661154e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.593270915364e-05   3.692174923594e-04  -1.573754419292e-04   1.116656636874e-03  -4.060400117366e-04  -6.976474564758e-04   2.375532500465e+00
Horizon              winglet_left           9.507275585561e-01  -2.404692110972e+00  -5.311642353472e+00  -7.583545105269e-01   2.630510274402e-01   1.867231828814e-01   0.000000000000e+00   1.253099127306e+00  -7.815283148958e-01  -7.815304718728e-01   4.928299376434e-04   1.283281242295e-01   0.000000000000e+00  -5.017707075056e+01   2.431235942660e+00  -5.907522391642e+00   3.855653565979e+04   2.908018977898e-02   1.079482912945e+00   8.063093846570e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   3.896817941441e-05   3.920590965862e-04  -1.696347236276e-04   1.198358766929e-03  -4.374709762801e-04  -7.357963843803e-04   2.444026893252e+00
Horizon              winglet_left           9.472723199190e-01  -2.402803204579e+00  -5.311044007601e+00  -7.565468677611e-01   2.654264307379e-01   1.884600322308e-01   0.000000000000e+00   1.249179283413e+00  -7.812569410879e-01  -7.812592409628e-01   5.134851865624e-04   1.305299123469e-01   0.000000000000e+00  -5.018046753285e+01   2.483205244208e+00  -5.928647927042e+00   3.895278404486e+04   2.910829147263e-02   1.081570241511e+00   8.201436274058e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.209511562627e-05   4.152531321715e-04  -1.823676900364e-04   1.282721283820e-03  -4.700405979063e-04  -7.742025450970e-04   2.511508692387e+00
Horizon              winglet_left           9.437067235296e-01  -2.400855042499e+00  -5.310419127191e+00  -7.546839640783e-01   2.678777026503e-01   1.902532922431e-01   0.000000000000e+00   1.245134242621e+00  -7.809768998023e-01  -7.809793459852e-01   5.344540232122e-04   1.325955928595e-01   0.000000000000e+00  -5.018383535631e+01   2.530376398465e+00  -5.948910975144e+00   3.936155888623e+04   2.913651348005e-02   1.083668535788e+00   8.331226808516e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.530800602472e-05   4.387747020490e-04  -1.955760254642e-04   1.369726897925e-03  -5.037429125187e-04  -8.128299541267e-04   2.578027372860e+00
Horizon              winglet_left           9.400316491456e-01  -2.398848205709e+00  -5.309767179820e+00  -7.527665233821e-01   2.704042383626e-01   1.921026080412e-01   0.000000000000e+00   1.240965002985e+00  -7.806882601351e-01  -7.806908558912e-01   5.557414401569e-04   1.345301341954e-01   0.000000000000e+00  -5.018716768710e+01   2.572910973830e+00  -5.968316977362e+00   3.978281648688e+04   2.916484941256e-02   1.085777346099e+00   8.452777625495e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   4.860145146148e-05   4.625999363553e-04  -2.092617979791e-04   1.459361172706e-03  -5.385728342536e-04  -8.516446354253e-04   2.643633562574e+00
Horizon              winglet_left           9.362480035364e-01  -2.396783291804e+00  -5.309087626279e+00  -7.507952940234e-01   2.730054144901e-01   1.940076128039e-01   0.000000000000e+00   1.236672593200e+00  -7.803910933039e-01  -7.803938417505e-01   5.773519068168e-04   1.363385799252e-01   0.000000000000e+00  -5.019046016755e+01   2.610974562394e+00  -5.986871189888e+00   4.021651652359e+04   2.919329737721e-02   1.087896556082e+00   8.566405621879e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   5.197020129124e-05   4.867059403055e-04  -2.234274708571e-04   1.551612550453e-03  -5.745262116394e-04  -8.906143131357e-04   2.708378658944e+00
Horizon              winglet_left           9.323567202601e-01  -2.394660914738e+00  -5.308379921577e+00  -7.487710487282e-01   2.756805892313e-01   1.959679277624e-01   0.000000000000e+00   1.232258072356e+00  -7.800854726301e-01  -7.800883767336e-01   5.992893587719e-04   1.380260107388e-01   0.000000000000e+00  -5.019371043042e+01   2.644735452828e+00  -6.004578853026e+00   4.066262147014e+04   2.922185936667e-02   1.090026338808e+00   8.672430026826e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   5.540918150882e-05   5.110707302965e-04  -2.380759029923e-04   1.646472309954e-03  -6.115998505840e-04  -9.297081159149e-04   2.772314456284e+00
Horizon              winglet_left           9.283587594325e-01  -2.392481704558e+00  -5.307643515958e+00  -7.466945845080e-01   2.784291025270e-01   1.979831621987e-01   0.000000000000e+00   1.227722529668e+00  -7.797714735209e-01  -7.797745360939e-01   6.215571876444e-04   1.395975098402e-01   0.000000000000e+00  -5.019691788420e+01   2.674363412513e+00  -6.021445306148e+00   4.112109602789e+04   2.925054067280e-02   1.092167114400e+00   8.771170227470e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   5.891351568384e-05   5.356731605057e-04  -2.532103390482e-04   1.743934462238e-03  -6.497915066930e-04  -9.688962966108e-04   2.835492790630e+00
Horizon              winglet_left           9.242551074908e-01  -2.390246307143e+00  -5.306877855938e+00  -7.445667225518e-01   2.812502762226e-01   2.000529134442e-01   0.000000000000e+00   1.223067084215e+00  -7.794491734511e-01  -7.794523971491e-01   6.441582315734e-04   1.410581318808e-01   0.000000000000e+00  -5.020008348758e+01   2.700028587104e+00  -6.037476054491e+00   4.159190658058e+04   2.927934933757e-02   1.094319510208e+00   8.862943816913e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   6.247853934185e-05   5.604928423055e-04  -2.688343902986e-04   1.843995591399e-03  -6.890998499119e-04  -1.008149969596e-03   2.897965207266e+00
Horizon              winglet_left           9.200467769495e-01  -2.387955383927e+00  -5.306082385365e+00  -7.423883080989e-01   2.841434142358e-01   2.021767668810e-01   0.000000000000e+00   1.218292884658e+00  -7.791186519433e-01  -7.791220392626e-01   6.670947662913e-04   1.424128754684e-01   0.000000000000e+00  -5.020320952495e+01   2.721900520685e+00  -6.052676797261e+00   4.207502068186e+04   2.930829564819e-02   1.096484324063e+00   8.948064866962e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   6.609980850010e-05   5.855100586597e-04  -2.849520071744e-04   1.946654647766e-03  -7.295244046907e-04  -1.047440867361e-03   2.959782654819e+00
Horizon              winglet_left           9.157348061513e-01  -2.385609611616e+00  -5.305256546484e+00  -7.401602102906e-01   2.871078027281e-01   2.043542959435e-01   0.000000000000e+00   1.213401108959e+00  -7.787799905487e-01  -7.787835438238e-01   6.903684968133e-04   1.436666592107e-01   0.000000000000e+00  -5.020629939198e+01   2.740147296264e+00  -6.067053426040e+00   4.257040658120e+04   2.933739168009e-02   1.098662490913e+00   9.026842422844e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   6.977310309121e-05   6.107056755246e-04  -3.015674445606e-04   2.051912700683e-03  -7.710654689508e-04  -1.086741117457e-03   3.020995208473e+00
Horizon              winglet_left           9.113202590104e-01  -2.383209681911e+00  -5.304399781021e+00  -7.378833220007e-01   2.901427102808e-01   2.065850621223e-01   0.000000000000e+00   1.208392964090e+00  -7.784332728271e-01  -7.784369942281e-01   7.139805497488e-04   1.448243011803e-01   0.000000000000e+00  -5.020935739715e+01   2.754934793479e+00  -6.080612001792e+00   4.307803279047e+04   2.936665088893e-02   1.100855052937e+00   9.099579212989e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   7.349442600501e-05   6.360610520600e-04  -3.186852208816e-04   2.159772657948e-03  -8.137240150961e-04  -1.126023040349e-03   3.081651823670e+00
Horizon              winglet_left           9.068042247504e-01  -2.380756301212e+00  -5.303511531285e+00  -7.355585596438e-01   2.932473880760e-01   2.088686149692e-01   0.000000000000e+00   1.203269685737e+00  -7.780785843257e-01  -7.780824758562e-01   7.379314662450e-04   1.458905016469e-01   0.000000000000e+00  -5.021238858149e+01   2.766426057984e+00  -6.093358718667e+00   4.359786768988e+04   2.939608774944e-02   1.103063133004e+00   9.166570564046e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   7.725999845535e-05   6.615579512186e-04  -3.363100719559e-04   2.270238958425e-03  -8.575015761518e-04  -1.165258968265e-03   3.141800120676e+00
Horizon              winglet_left           9.021878176350e-01  -2.378250190326e+00  -5.302591241271e+00  -7.331868629597e-01   2.964210700810e-01   2.112044921048e-01   0.000000000000e+00   1.198032537992e+00  -7.777160125587e-01  -7.777200760541e-01   7.622211955693e-04   1.468698288718e-01   0.000000000000e+00  -5.021539855834e+01   2.774780775687e+00  -6.105299860364e+00   4.412987917244e+04   2.942571743900e-02   1.105287911352e+00   9.228103508350e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   8.106625233584e-05   6.871784520656e-04  -3.544469005471e-04   2.383317243900e-03  -9.024001199285e-04  -1.204421084814e-03   3.201486199547e+00
Horizon              winglet_left           8.974721766938e-01  -2.375692084169e+00  -5.301638357778e+00  -7.307691947735e-01   2.996629732371e-01   2.135922192273e-01   0.000000000000e+00   1.192682813042e+00  -7.773456469853e-01  -7.773498841106e-01   7.868490893403e-04   1.477667077414e-01   0.000000000000e+00  -5.021839337250e+01   2.780154843919e+00  -6.116441754198e+00   4.467403432373e+04   2.945555556269e-02   1.107530605243e+00   9.284456069708e-01   0.000000000000e+00   0.000000000000e+00   0.000000000000e+00   8.490982017966e-05   7.129048649550e-04  -3.731007224658e-04   2.499014015653e-03  -9.484219138807e-04  -1.243481284822e-03   3.260754484437e+00
