   Time[s]           u[ft/s]           v[ft/s]           w[ft/s]           p[rad/s]          q[rad/s]          r[rad/s]          x[ft]             y[ft]             z[ft]             eo                e1                e2                e3
   2.225000000E+01   1.776979071E+02   3.461345765E-24  -1.521916021E+00  -6.321984381E-27   3.670972283E-03   1.246429931E-25   3.854203583E+03  -6.267202996E-20  -4.960406916E+02   9.999271429E-01   2.690593916E-25  -1.207099103E-02  -7.354648780E-24
   2.230000000E+01   1.777136551E+02   3.465687713E-24  -1.522855518E+00  -6.398153846E-27   3.695863841E-03   1.244874184E-25   3.863088134E+03  -6.280254585E-20  -4.959031131E+02   9.999282503E-01   2.695400834E-25  -1.197891120E-02  -7.351512015E-24
   2.235000000E+01   1.777290445E+02   3.470419212E-24  -1.523771595E+00  -6.478475215E-27   3.720258097E-03   1.243447056E-25   3.871973490E+03  -6.293301687E-20  -4.957672043E+02   9.999293564E-01   2.700233879E-25  -1.188621524E-02  -7.348378772E-24
   2.240000000E+01   1.777440750E+02   3.475420374E-24  -1.524664235E+00  -6.561588733E-27   3.744154190E-03   1.242148654E-25   3.880859633E+03  -6.306344277E-20  -4.956329754E+02   9.999304612E-01   2.705091207E-25  -1.179291558E-02  -7.345248735E-24
   2.245000000E+01   1.777587459E+02   3.480573473E-24  -1.525533423E+00  -6.646161012E-27   3.767551317E-03   1.240977341E-25   3.889746544E+03  -6.319382331E-20  -4.955004366E+02   9.999315641E-01   2.709971311E-25  -1.169902470E-02  -7.342121583E-24
   2.250000000E+01   1.777730567E+02   3.485764505E-24  -1.526379145E+00  -6.730902543E-27   3.790448730E-03   1.239929840E-25   3.898634205E+03  -6.332415828E-20  -4.953695979E+02   9.999326649E-01   2.714873014E-25  -1.160455507E-02  -7.338997008E-24
   2.255000000E+01   1.777870071E+02   3.490884610E-24  -1.527201392E+00  -6.814583751E-27   3.812845739E-03   1.239001361E-25   3.907522598E+03  -6.345444742E-20  -4.952404689E+02   9.999337633E-01   2.719795455E-25  -1.150951920E-02  -7.335874706E-24
   2.260000000E+01   1.778005966E+02   3.495831364E-24  -1.528000154E+00  -6.896049443E-27   3.834741705E-03   1.238185740E-25   3.916411704E+03  -6.358469050E-20  -4.951130592E+02   9.999348590E-01   2.724738073E-25  -1.141392959E-02  -7.332754389E-24
   2.265000000E+01   1.778138250E+02   3.500509911E-24  -1.528775428E+00  -6.974231521E-27   3.856136050E-03   1.237475593E-25   3.925301506E+03  -6.371488730E-20  -4.949873779E+02   9.999359517E-01   2.729700587E-25  -1.131779878E-02  -7.329635785E-24
   2.270000000E+01   1.778266919E+02   3.504833935E-24  -1.529527209E+00  -7.048159856E-27   3.877028247E-03   1.236862476E-25   3.934191986E+03  -6.384503757E-20  -4.948634341E+02   9.999370410E-01   2.734682975E-25  -1.122113932E-02  -7.326518642E-24
   2.275000000E+01   1.778391969E+02   3.508726470E-24  -1.530255497E+00  -7.116971262E-27   3.897417824E-03   1.236337056E-25   3.943083124E+03  -6.397514108E-20  -4.947412365E+02   9.999381268E-01   2.739685445E-25  -1.112396376E-02  -7.323402731E-24
   2.280000000E+01   1.778513401E+02   3.512120536E-24  -1.530960295E+00  -7.179916535E-27   3.917304367E-03   1.235889286E-25   3.951974902E+03  -6.410519760E-20  -4.946207937E+02   9.999392087E-01   2.744708411E-25  -1.102628468E-02  -7.320287845E-24
   2.285000000E+01   1.778631210E+02   3.514959602E-24  -1.531641607E+00  -7.236365545E-27   3.936687512E-03   1.235508581E-25   3.960867303E+03  -6.423520689E-20  -4.945021140E+02   9.999402864E-01   2.749752462E-25  -1.092811465E-02  -7.317173804E-24
   2.290000000E+01   1.778745397E+02   3.517197883E-24  -1.532299439E+00  -7.285810406E-27   3.955566953E-03   1.235183990E-25   3.969760307E+03  -6.436516872E-20  -4.943852054E+02   9.999413596E-01   2.754818335E-25  -1.082946625E-02  -7.314060454E-24
   2.295000000E+01   1.778855959E+02   3.518800471E-24  -1.532933800E+00  -7.327866771E-27   3.973942435E-03   1.234904372E-25   3.978653897E+03  -6.449508285E-20  -4.942700759E+02   9.999424281E-01   2.759906879E-25  -1.073035209E-02  -7.310947669E-24
   2.300000000E+01   1.778962897E+02   3.519743301E-24  -1.533544704E+00  -7.362273314E-27   3.991813759E-03   1.234658559E-25   3.987548054E+03  -6.462494904E-20  -4.941567330E+02   9.999434916E-01   2.765019030E-25  -1.063078477E-02  -7.307835352E-24
   2.305000000E+01   1.779066210E+02   3.520012972E-24  -1.534132163E+00  -7.388889512E-27   4.009180777E-03   1.234435517E-25   3.996442759E+03  -6.475476707E-20  -4.940451841E+02   9.999445498E-01   2.770155776E-25  -1.053077689E-02  -7.304723433E-24
   2.310000000E+01   1.779165899E+02   3.519606423E-24  -1.534696193E+00  -7.407691815E-27   4.026043396E-03   1.234224493E-25   4.005337995E+03  -6.488453669E-20  -4.939354363E+02   9.999456025E-01   2.775318130E-25  -1.043034105E-02  -7.301611868E-24
   2.315000000E+01   1.779261964E+02   3.518530479E-24  -1.535236815E+00  -7.418768356E-27   4.042401575E-03   1.234015157E-25   4.014233742E+03  -6.501425768E-20  -4.938274966E+02   9.999466494E-01   2.780507098E-25  -1.032948987E-02  -7.298500640E-24
   2.320000000E+01   1.779354406E+02   3.516801276E-24  -1.535754048E+00  -7.422312335E-27   4.058255328E-03   1.233797722E-25   4.023129983E+03  -6.514392978E-20  -4.937213717E+02   9.999476902E-01   2.785723659E-25  -1.022823596E-02  -7.295389760E-24
   2.325000000E+01   1.779443227E+02   3.514443592E-24  -1.536247917E+00  -7.418614235E-27   4.073604717E-03   1.233563061E-25   4.032026699E+03  -6.527355277E-20  -4.936170679E+02   9.999487248E-01   2.790968729E-25  -1.012659192E-02  -7.292279259E-24
   2.330000000E+01   1.779528429E+02   3.511490070E-24  -1.536718448E+00  -7.408053037E-27   4.088449860E-03   1.233302801E-25   4.040923871E+03  -6.540312641E-20  -4.935145915E+02   9.999497527E-01   2.796243148E-25  -1.002457037E-02  -7.289169192E-24
   2.335000000E+01   1.779610013E+02   3.507980391E-24  -1.537165667E+00  -7.391086611E-27   4.102790925E-03   1.233009405E-25   4.049821481E+03  -6.553265047E-20  -4.934139486E+02   9.999507739E-01   2.801547651E-25  -9.922183901E-03  -7.286059635E-24
   2.340000000E+01   1.779687983E+02   3.503960362E-24  -1.537589607E+00  -7.368241443E-27   4.116628133E-03   1.232676240E-25   4.058719511E+03  -6.566212470E-20  -4.933151447E+02   9.999517881E-01   2.806882853E-25  -9.819445119E-03  -7.282950679E-24
   2.345000000E+01   1.779762341E+02   3.499480984E-24  -1.537990299E+00  -7.340101901E-27   4.129961756E-03   1.232297626E-25   4.067617942E+03  -6.579154888E-20  -4.932181856E+02   9.999527950E-01   2.812249233E-25  -9.716366614E-03  -7.279842432E-24
   2.350000000E+01   1.779833091E+02   3.494597472E-24  -1.538367780E+00  -7.307299183E-27   4.142792115E-03   1.231868868E-25   4.076516757E+03  -6.592092275E-20  -4.931230763E+02   9.999537944E-01   2.817647121E-25  -9.612960972E-03  -7.276735017E-24
   2.355000000E+01   1.779900237E+02   3.489368279E-24  -1.538722085E+00  -7.270500144E-27   4.155119585E-03   1.231386279E-25   4.085415935E+03  -6.605024610E-20  -4.930298220E+02   9.999547861E-01   2.823076686E-25  -9.509240770E-03  -7.273628566E-24
   2.360000000E+01   1.779963783E+02   3.483854108E-24  -1.539053255E+00  -7.230396157E-27   4.166944590E-03   1.230847180E-25   4.094315460E+03  -6.617951867E-20  -4.929384276E+02   9.999557700E-01   2.828537928E-25  -9.405218574E-03  -7.270523218E-24
   2.365000000E+01   1.780023733E+02   3.478116949E-24  -1.539361332E+00  -7.187692152E-27   4.178267604E-03   1.230249891E-25   4.103215313E+03  -6.630874024E-20  -4.928488975E+02   9.999567456E-01   2.834030676E-25  -9.300906939E-03  -7.267419120E-24
   2.370000000E+01   1.780080094E+02   3.472219137E-24  -1.539646360E+00  -7.143096011E-27   4.189089152E-03   1.229593706E-25   4.112115475E+03  -6.643791056E-20  -4.927612361E+02   9.999577130E-01   2.839554581E-25  -9.196318409E-03  -7.264316420E-24
   2.375000000E+01   1.780132869E+02   3.466222460E-24  -1.539908385E+00  -7.097308406E-27   4.199409808E-03   1.228878853E-25   4.121015928E+03  -6.656702941E-20  -4.926754476E+02   9.999586718E-01   2.845109124E-25  -9.091465513E-03  -7.261215270E-24
   2.380000000E+01   1.780182065E+02   3.460187302E-24  -1.540147455E+00  -7.051013255E-27   4.209230195E-03   1.228106452E-25   4.129916655E+03  -6.669609654E-20  -4.925915358E+02   9.999596218E-01   2.850693608E-25  -8.986360765E-03  -7.258115817E-24
   2.385000000E+01   1.780227687E+02   3.454171867E-24  -1.540363621E+00  -7.004868853E-27   4.218550987E-03   1.227278449E-25   4.138817636E+03  -6.682511172E-20  -4.925095044E+02   9.999605630E-01   2.856307175E-25  -8.881016664E-03  -7.255018205E-24
   2.390000000E+01   1.780269743E+02   3.448231455E-24  -1.540556937E+00  -6.959499809E-27   4.227372906E-03   1.226397554E-25   4.147718853E+03  -6.695407472E-20  -4.924293568E+02   9.999614950E-01   2.861948804E-25  -8.775445691E-03  -7.251922575E-24
   2.395000000E+01   1.780308240E+02   3.442417819E-24  -1.540727457E+00  -6.915489835E-27   4.235696721E-03   1.225467162E-25   4.156620289E+03  -6.708298530E-20  -4.923510962E+02   9.999624178E-01   2.867617326E-25  -8.669660308E-03  -7.248829057E-24
   2.400000000E+01   1.780343183E+02   3.436778611E-24  -1.540875238E+00  -6.873375475E-27   4.243523252E-03   1.224491273E-25   4.165521925E+03  -6.721184322E-20  -4.922747256E+02   9.999633311E-01   2.873311432E-25  -8.563672959E-03  -7.245737774E-24
   2.405000000E+01   1.780374582E+02   3.431356897E-24  -1.541000340E+00  -6.833640790E-27   4.250853366E-03   1.223474406E-25   4.174423742E+03  -6.734064827E-20  -4.922002476E+02   9.999642347E-01   2.879029687E-25  -8.457496063E-03  -7.242648839E-24
   2.410000000E+01   1.780402444E+02   3.426190776E-24  -1.541102824E+00  -6.796713057E-27   4.257687976E-03   1.222421510E-25   4.183325724E+03  -6.746940020E-20  -4.921276649E+02   9.999651286E-01   2.884770543E-25  -8.351142021E-03  -7.239562351E-24
   2.415000000E+01   1.780426778E+02   3.421313079E-24  -1.541182755E+00  -6.762959463E-27   4.264028046E-03   1.221337874E-25   4.192227851E+03  -6.759809878E-20  -4.920569796E+02   9.999660125E-01   2.890532353E-25  -8.244623209E-03  -7.236478397E-24
   2.420000000E+01   1.780447592E+02   3.416751158E-24  -1.541240197E+00  -6.732684825E-27   4.269874583E-03   1.220229033E-25   4.201130107E+03  -6.772674379E-20  -4.919881939E+02   9.999668863E-01   2.896313389E-25  -8.137951978E-03  -7.233397052E-24
   2.425000000E+01   1.780464895E+02   3.412526764E-24  -1.541275218E+00  -6.706130289E-27   4.275228645E-03   1.219100681E-25   4.210032472E+03  -6.785533499E-20  -4.919213095E+02   9.999677499E-01   2.902111855E-25  -8.031140653E-03  -7.230318377E-24
   2.430000000E+01   1.780478697E+02   3.408656010E-24  -1.541287888E+00  -6.683473005E-27   4.280091334E-03   1.217958579E-25   4.218934928E+03  -6.798387215E-20  -4.918563280E+02   9.999686030E-01   2.907925903E-25  -7.924201534E-03  -7.227242415E-24
   2.435000000E+01   1.780489008E+02   3.405149416E-24  -1.541278280E+00  -6.664826710E-27   4.284463798E-03   1.216808474E-25   4.227837459E+03  -6.811235506E-20  -4.917932507E+02   9.999694456E-01   2.913753653E-25  -7.817146891E-03  -7.224169200E-24
   2.440000000E+01   1.780495838E+02   3.402012031E-24  -1.541246467E+00  -6.650243196E-27   4.288347233E-03   1.215656015E-25   4.236740046E+03  -6.824078348E-20  -4.917320789E+02   9.999702776E-01   2.919593203E-25  -7.709988965E-03  -7.221098748E-24
   2.445000000E+01   1.780499197E+02   3.399243622E-24  -1.541192525E+00  -6.639714568E-27   4.291742879E-03   1.214506679E-25   4.245642671E+03  -6.836915719E-20  -4.916728134E+02   9.999710988E-01   2.925442651E-25  -7.602739968E-03  -7.218031062E-24
   2.450000000E+01   1.780499096E+02   3.396838938E-24  -1.541116532E+00  -6.633176249E-27   4.294652022E-03   1.213365702E-25   4.254545317E+03  -6.849747597E-20  -4.916154549E+02   9.999719090E-01   2.931300102E-25  -7.495412078E-03  -7.214966132E-24
   2.455000000E+01   1.780495546E+02   3.394788022E-24  -1.541018568E+00  -6.630510635E-27   4.297075993E-03   1.212238016E-25   4.263447966E+03  -6.862573959E-20  -4.915600039E+02   9.999727082E-01   2.937163689E-25  -7.388017442E-03  -7.211903936E-24
   2.460000000E+01   1.780488560E+02   3.393076583E-24  -1.540898715E+00  -6.631551326E-27   4.299016168E-03   1.211128194E-25   4.272350600E+03  -6.875394784E-20  -4.915064605E+02   9.999734963E-01   2.943031582E-25  -7.280568174E-03  -7.208844437E-24
   2.465000000E+01   1.780478148E+02   3.391686405E-24  -1.540757058E+00  -6.636087842E-27   4.300473967E-03   1.210040402E-25   4.281253202E+03  -6.888210049E-20  -4.914548249E+02   9.999742732E-01   2.948902001E-25  -7.173076351E-03  -7.205787591E-24
   2.470000000E+01   1.780464324E+02   3.390595793E-24  -1.540593681E+00  -6.643870734E-27   4.301450854E-03   1.208978360E-25   4.290155754E+03  -6.901019733E-20  -4.914050967E+02   9.999750387E-01   2.954773226E-25  -7.065554015E-03  -7.202733342E-24
   2.475000000E+01   1.780447099E+02   3.389780052E-24  -1.540408673E+00  -6.654617000E-27   4.301948337E-03   1.207945311E-25   4.299058239E+03  -6.913823813E-20  -4.913572756E+02   9.999757927E-01   2.960643608E-25  -6.958013172E-03  -7.199681626E-24
   2.480000000E+01   1.780426487E+02   3.389211977E-24  -1.540202124E+00  -6.668015706E-27   4.301967968E-03   1.206943999E-25   4.307960639E+03  -6.926622270E-20  -4.913113609E+02   9.999765353E-01   2.966511572E-25  -6.850465787E-03  -7.196632369E-24
   2.485000000E+01   1.780402501E+02   3.388862360E-24  -1.539974125E+00  -6.683733745E-27   4.301511341E-03   1.205976651E-25   4.316862937E+03  -6.939415080E-20  -4.912673518E+02   9.999772662E-01   2.972375631E-25  -6.742923790E-03  -7.193585495E-24
   2.490000000E+01   1.780375154E+02   3.388700499E-24  -1.539724771E+00  -6.701421609E-27   4.300580095E-03   1.205044974E-25   4.325765116E+03  -6.952202223E-20  -4.912252470E+02   9.999779855E-01   2.978234384E-25  -6.635399065E-03  -7.190540920E-24
   2.495000000E+01   1.780344461E+02   3.388694707E-24  -1.539454155E+00  -6.720719132E-27   4.299175910E-03   1.204150155E-25   4.334667158E+03  -6.964983678E-20  -4.911850454E+02   9.999786930E-01   2.984086524E-25  -6.527903460E-03  -7.187498556E-24
   2.500000000E+01   1.780310436E+02   3.388812800E-24  -1.539162377E+00  -6.741261091E-27   4.297300508E-03   1.203292867E-25   4.343569047E+03  -6.977759423E-20  -4.911467454E+02   9.999793887E-01   2.989930839E-25  -6.420448777E-03  -7.184458315E-24
   2.505000000E+01   1.780273092E+02   3.389022582E-24  -1.538849534E+00  -6.762682615E-27   4.294955653E-03   1.202473287E-25   4.352470765E+03  -6.990529439E-20  -4.911103452E+02   9.999800725E-01   2.995766211E-25  -6.313046776E-03  -7.181420106E-24
   2.510000000E+01   1.780232446E+02   3.389292296E-24  -1.538515728E+00  -6.784624320E-27   4.292143152E-03   1.201691115E-25   4.361372296E+03  -7.003293704E-20  -4.910758429E+02   9.999807444E-01   3.001591617E-25  -6.205709171E-03  -7.178383840E-24
   2.515000000E+01   1.780188512E+02   3.389591052E-24  -1.538161062E+00  -6.806737120E-27   4.288864852E-03   1.200945604E-25   4.370273623E+03  -7.016052198E-20  -4.910432363E+02   9.999814043E-01   3.007406127E-25  -6.098447633E-03  -7.175349426E-24
   2.520000000E+01   1.780141307E+02   3.389889222E-24  -1.537785641E+00  -6.828686657E-27   4.285122641E-03   1.200235590E-25   4.379174728E+03  -7.028804900E-20  -4.910125231E+02   9.999820522E-01   3.013208903E-25  -5.991273783E-03  -7.172316779E-24
   2.525000000E+01   1.780090844E+02   3.390158791E-24  -1.537389570E+00  -6.850157306E-27   4.280918449E-03   1.199559528E-25   4.388075595E+03  -7.041551791E-20  -4.909837005E+02   9.999826880E-01   3.018999189E-25  -5.884199196E-03  -7.169285815E-24
   2.530000000E+01   1.780037142E+02   3.390373679E-24  -1.536972959E+00  -6.870855720E-27   4.276254243E-03   1.198915535E-25   4.396976207E+03  -7.054292849E-20  -4.909567659E+02   9.999833116E-01   3.024776314E-25  -5.777235400E-03  -7.166256454E-24
   2.535000000E+01   1.779980216E+02   3.390510013E-24  -1.536535917E+00  -6.890513891E-27   4.271132035E-03   1.198301429E-25   4.405876548E+03  -7.067028056E-20  -4.909317161E+02   9.999839232E-01   3.030539678E-25  -5.670393869E-03  -7.163228624E-24
   2.540000000E+01   1.779920083E+02   3.390546355E-24  -1.536078555E+00  -6.908891695E-27   4.265553871E-03   1.197714776E-25   4.414776602E+03  -7.079757391E-20  -4.909085479E+02   9.999845226E-01   3.036288752E-25  -5.563686031E-03  -7.160202256E-24
   2.545000000E+01   1.779856760E+02   3.390463885E-24  -1.535600988E+00  -6.925778926E-27   4.259521842E-03   1.197152938E-25   4.423676351E+03  -7.092480834E-20  -4.908872580E+02   9.999851098E-01   3.042023068E-25  -5.457123259E-03  -7.157177288E-24
   2.550000000E+01   1.779790264E+02   3.390246538E-24  -1.535103331E+00  -6.940996802E-27   4.253038073E-03   1.196613117E-25   4.432575780E+03  -7.105198367E-20  -4.908678426E+02   9.999856848E-01   3.047742210E-25  -5.350716875E-03  -7.154153665E-24
   2.555000000E+01   1.779720613E+02   3.389881098E-24  -1.534585700E+00  -6.954398961E-27   4.246104731E-03   1.196092404E-25   4.441474872E+03  -7.117909970E-20  -4.908502978E+02   9.999862476E-01   3.053445810E-25  -5.244478147E-03  -7.151131340E-24
   2.560000000E+01   1.779647826E+02   3.389357243E-24  -1.534048213E+00  -6.965871938E-27   4.238724020E-03   1.195587824E-25   4.450373611E+03  -7.130615623E-20  -4.908346198E+02   9.999867982E-01   3.059133535E-25  -5.138418287E-03  -7.148110271E-24
   2.565000000E+01   1.779571919E+02   3.388667547E-24  -1.533490992E+00  -6.975335161E-27   4.230898182E-03   1.195096382E-25   4.459271982E+03  -7.143315308E-20  -4.908208040E+02   9.999873366E-01   3.064805085E-25  -5.032548454E-03  -7.145090425E-24
   2.570000000E+01   1.779492913E+02   3.387807447E-24  -1.532914157E+00  -6.982740483E-27   4.222629497E-03   1.194615106E-25   4.468169967E+03  -7.156009006E-20  -4.908088462E+02   9.999878629E-01   3.070460177E-25  -4.926879748E-03  -7.142071778E-24
   2.575000000E+01   1.779410824E+02   3.386775161E-24  -1.532317833E+00  -6.988071275E-27   4.213920281E-03   1.194141085E-25   4.477067552E+03  -7.168696697E-20  -4.907987416E+02   9.999883769E-01   3.076098545E-25  -4.821423213E-03  -7.139054311E-24
   2.580000000E+01   1.779325674E+02   3.385571580E-24  -1.531702144E+00  -6.991341113E-27   4.204772891E-03   1.193671512E-25   4.485964720E+03  -7.181378364E-20  -4.907904853E+02   9.999888787E-01   3.081719925E-25  -4.716189834E-03  -7.136038012E-24
   2.585000000E+01   1.779237480E+02   3.384200124E-24  -1.531067218E+00  -6.992592116E-27   4.195189715E-03   1.193203712E-25   4.494861457E+03  -7.194053987E-20  -4.907840724E+02   9.999893684E-01   3.087324055E-25  -4.611190538E-03  -7.133022878E-24
   2.590000000E+01   1.779146263E+02   3.382666565E-24  -1.530413181E+00  -6.991892943E-27   4.185173182E-03   1.192735178E-25   4.503757745E+03  -7.206723548E-20  -4.907794974E+02   9.999898460E-01   3.092910661E-25  -4.506436190E-03  -7.130008911E-24
   2.595000000E+01   1.779052042E+02   3.380978835E-24  -1.529740165E+00  -6.989336531E-27   4.174725753E-03   1.192263596E-25   4.512653571E+03  -7.219387030E-20  -4.907767551E+02   9.999903114E-01   3.098479457E-25  -4.401937595E-03  -7.126996120E-24
   2.600000000E+01   1.778954838E+02   3.379146801E-24  -1.529048301E+00  -6.985037585E-27   4.163849930E-03   1.191786868E-25   4.521548918E+03  -7.232044414E-20  -4.907758396E+02   9.999907648E-01   3.104030133E-25  -4.297705496E-03  -7.123984518E-24
   2.605000000E+01   1.778854671E+02   3.377182036E-24  -1.528337721E+00  -6.979129893E-27   4.152548244E-03   1.191303129E-25   4.530443771E+03  -7.244695682E-20  -4.907767452E+02   9.999912062E-01   3.109562358E-25  -4.193750571E-03  -7.120974125E-24
   2.610000000E+01   1.778751561E+02   3.375097565E-24  -1.527608560E+00  -6.971763500E-27   4.140823265E-03   1.190810765E-25   4.539338116E+03  -7.257340817E-20  -4.907794658E+02   9.999916356E-01   3.115075765E-25  -4.090083437E-03  -7.117964964E-24
   2.615000000E+01   1.778645530E+02   3.372907616E-24  -1.526860954E+00  -6.963101788E-27   4.128677597E-03   1.190308422E-25   4.548231936E+03  -7.269979801E-20  -4.907839952E+02   9.999920530E-01   3.120569958E-25  -3.986714646E-03  -7.114957062E-24
   2.620000000E+01   1.778536599E+02   3.370627350E-24  -1.526095040E+00  -6.953318512E-27   4.116113878E-03   1.189795009E-25   4.557125218E+03  -7.282612617E-20  -4.907903270E+02   9.999924586E-01   3.126044502E-25  -3.883654682E-03  -7.111950449E-24
   2.625000000E+01   1.778424789E+02   3.368272607E-24  -1.525310957E+00  -6.942594838E-27   4.103134779E-03   1.189269705E-25   4.566017946E+03  -7.295239247E-20  -4.907984545E+02   9.999928523E-01   3.131498922E-25  -3.780913966E-03  -7.108945157E-24
   2.630000000E+01   1.778310122E+02   3.365859647E-24  -1.524508846E+00  -6.931116415E-27   4.089743006E-03   1.188731953E-25   4.574910106E+03  -7.307859675E-20  -4.908083709E+02   9.999932343E-01   3.136932704E-25  -3.678502849E-03  -7.105941222E-24
   2.635000000E+01   1.778192621E+02   3.363404895E-24  -1.523688848E+00  -6.919070535E-27   4.075941298E-03   1.188181457E-25   4.583801683E+03  -7.320473883E-20  -4.908200694E+02   9.999936045E-01   3.142345294E-25  -3.576431615E-03  -7.102938678E-24
   2.640000000E+01   1.778072306E+02   3.360924704E-24  -1.522851106E+00  -6.906643397E-27   4.061732425E-03   1.187618173E-25   4.592692663E+03  -7.333081855E-20  -4.908335426E+02   9.999939632E-01   3.147736094E-25  -3.474710481E-03  -7.099937562E-24
   2.645000000E+01   1.777949201E+02   3.358435122E-24  -1.521995766E+00  -6.894017538E-27   4.047119192E-03   1.187042294E-25   4.601583030E+03  -7.345683574E-20  -4.908487834E+02   9.999943102E-01   3.153104466E-25  -3.373349590E-03  -7.096937909E-24
   2.650000000E+01   1.777823328E+02   3.355951685E-24  -1.521122972E+00  -6.881369424E-27   4.032104435E-03   1.186454241E-25   4.610472772E+03  -7.358279025E-20  -4.908657840E+02   9.999946458E-01   3.158449734E-25  -3.272359019E-03  -7.093939753E-24
   2.655000000E+01   1.777694710E+02   3.353489216E-24  -1.520232872E+00  -6.868867257E-27   4.016691021E-03   1.185854639E-25   4.619361874E+03  -7.370868190E-20  -4.908845369E+02   9.999949700E-01   3.163771183E-25  -3.171748771E-03  -7.090943130E-24
   2.660000000E+01   1.777563370E+02   3.351061652E-24  -1.519325616E+00  -6.856669000E-27   4.000881851E-03   1.185244301E-25   4.628250321E+03  -7.383451054E-20  -4.909050341E+02   9.999952828E-01   3.169068064E-25  -3.071528777E-03  -7.087948070E-24
   2.665000000E+01   1.777429332E+02   3.348681890E-24  -1.518401352E+00  -6.844920648E-27   3.984679855E-03   1.184624207E-25   4.637138101E+03  -7.396027601E-20  -4.909272677E+02   9.999955845E-01   3.174339595E-25  -2.971708896E-03  -7.084954604E-24
   2.670000000E+01   1.777292619E+02   3.346361652E-24  -1.517460232E+00  -6.833754750E-27   3.968087994E-03   1.183995484E-25   4.646025198E+03  -7.408597816E-20  -4.909512292E+02   9.999958749E-01   3.179584964E-25  -2.872298913E-03  -7.081962757E-24
   2.675000000E+01   1.777153255E+02   3.344111381E-24  -1.516502410E+00  -6.823289192E-27   3.951109260E-03   1.183359376E-25   4.654911601E+03  -7.421161683E-20  -4.909769105E+02   9.999961544E-01   3.184803335E-25  -2.773308539E-03  -7.078972555E-24
   2.680000000E+01   1.777011264E+02   3.341940149E-24  -1.515528037E+00  -6.813626250E-27   3.933746674E-03   1.182717226E-25   4.663797294E+03  -7.433719187E-20  -4.910043027E+02   9.999964229E-01   3.189993849E-25  -2.674747409E-03  -7.075984018E-24
   2.685000000E+01   1.776866671E+02   3.339855598E-24  -1.514537271E+00  -6.804851912E-27   3.916003289E-03   1.182070450E-25   4.672682265E+03  -7.446270312E-20  -4.910333974E+02   9.999966805E-01   3.195155630E-25  -2.576625082E-03  -7.072997163E-24
   2.690000000E+01   1.776719499E+02   3.337863903E-24  -1.513530267E+00  -6.797035452E-27   3.897882184E-03   1.181420512E-25   4.681566501E+03  -7.458815045E-20  -4.910641854E+02   9.999969274E-01   3.200287788E-25  -2.478951042E-03  -7.070012005E-24
   2.695000000E+01   1.776569773E+02   3.335969750E-24  -1.512507182E+00  -6.790229277E-27   3.879386470E-03   1.180768904E-25   4.690449988E+03  -7.471353370E-20  -4.910966577E+02   9.999971637E-01   3.205389424E-25  -2.381734694E-03  -7.067028553E-24
   2.700000000E+01   1.776417519E+02   3.334176348E-24  -1.511468176E+00  -6.784469006E-27   3.860519285E-03   1.180117117E-25   4.699332713E+03  -7.483885274E-20  -4.911308052E+02   9.999973894E-01   3.210459635E-25  -2.284985365E-03  -7.064046813E-24
   2.705000000E+01   1.776262760E+02   3.332485450E-24  -1.510413409E+00  -6.779773786E-27   3.841283796E-03   1.179466628E-25   4.708214664E+03  -7.496410741E-20  -4.911666183E+02   9.999976048E-01   3.215497514E-25  -2.188712303E-03  -7.061066787E-24
   2.710000000E+01   1.776105523E+02   3.330897400E-24  -1.509343041E+00  -6.776146831E-27   3.821683197E-03   1.178818872E-25   4.717095828E+03  -7.508929758E-20  -4.912040875E+02   9.999978098E-01   3.220502161E-25  -2.092924678E-03  -7.058088476E-24
   2.715000000E+01   1.775945833E+02   3.329411197E-24  -1.508257236E+00  -6.773576149E-27   3.801720710E-03   1.178175226E-25   4.725976192E+03  -7.521442311E-20  -4.912432030E+02   9.999980047E-01   3.225472682E-25  -1.997631578E-03  -7.055111874E-24
   2.720000000E+01   1.775783716E+02   3.328024572E-24  -1.507156155E+00  -6.772035454E-27   3.781399585E-03   1.177536994E-25   4.734855743E+03  -7.533948386E-20  -4.912839551E+02   9.999981896E-01   3.230408192E-25  -1.902842011E-03  -7.052136974E-24
   2.725000000E+01   1.775619197E+02   3.326734081E-24  -1.506039965E+00  -6.771485232E-27   3.760723097E-03   1.176905390E-25   4.743734470E+03  -7.546447971E-20  -4.913263336E+02   9.999983645E-01   3.235307824E-25  -1.808564903E-03  -7.049163763E-24
   2.730000000E+01   1.775452302E+02   3.325535211E-24  -1.504908831E+00  -6.771873945E-27   3.739694549E-03   1.176281525E-25   4.752612359E+03  -7.558941051E-20  -4.913703283E+02   9.999985297E-01   3.240170725E-25  -1.714809098E-03  -7.046192228E-24
   2.735000000E+01   1.775283058E+02   3.324422492E-24  -1.503762919E+00  -6.773139338E-27   3.718317270E-03   1.175666394E-25   4.761489400E+03  -7.571427615E-20  -4.914159290E+02   9.999986852E-01   3.244996067E-25  -1.621583357E-03  -7.043222352E-24
   2.740000000E+01   1.775111491E+02   3.323389624E-24  -1.502602397E+00  -6.775209841E-27   3.696594613E-03   1.175060872E-25   4.770365580E+03  -7.583907649E-20  -4.914631250E+02   9.999988312E-01   3.249783041E-25  -1.528896357E-03  -7.040254116E-24
