   Time[s]           u[ft/s]           v[ft/s]           w[ft/s]           p[rad/s]          q[rad/s]          r[rad/s]          x[ft]             y[ft]             z[ft]             eo                e1                e2                e3
   3.050000000E+01   5.017064575E+01  -4.247626142E-02   1.008448224E+01   1.949323639E-03  -5.334122142E-02  -3.198798407E-03   1.649826845E+03  -5.377002243E+01  -1.003024803E+03   9.922804030E-01   3.045432458E-03   1.196247255E-01  -3.256151408E-02
   3.060000000E+01   5.006610397E+01  -2.962877058E-02   1.006408901E+01   1.496229371E-03  -5.606595397E-02  -3.334571907E-03   1.654923684E+03  -5.410867910E+01  -1.003223166E+03   9.925984581E-01   3.022344788E-03   1.169064172E-01  -3.274226672E-02
   3.070000000E+01   4.998005344E+01  -1.658008546E-02   1.004672353E+01   1.020820930E-03  -5.841929143E-02  -3.435694265E-03   1.660011827E+03  -5.444723702E+01  -1.003392551E+03   9.929234214E-01   2.971286736E-03   1.140618624E-01  -3.292631570E-02
   3.080000000E+01   4.991308213E+01  -3.667186638E-03   1.003250187E+01   5.358860637E-04  -6.037963848E-02  -3.499892961E-03   1.665093040E+03  -5.478580620E+01  -1.003531984E+03   9.932521424E-01   2.892285316E-03   1.111099768E-01  -3.311177044E-02
   3.090000000E+01   4.986564933E+01   8.780566267E-03   1.002152156E+01   5.431436406E-05  -6.192846680E-02  -3.525894069E-03   1.670169120E+03  -5.512451360E+01  -1.003640667E+03   9.935815487E-01   2.786046600E-03   1.080706798E-01  -3.329672898E-02
   3.100000000E+01   4.983808078E+01   2.044963266E-02   1.001386075E+01  -4.112321984E-04  -6.305065446E-02  -3.513445141E-03   1.675241885E+03  -5.546350202E+01  -1.003717975E+03   9.939086958E-01   2.653941847E-03   1.049647361E-01  -3.347932472E-02
   3.110000000E+01   4.983056494E+01   3.105000370E-02   1.000957729E+01  -8.486385378E-04  -6.373478638E-02  -3.463311197E-03   1.680313163E+03  -5.580292869E+01  -1.003763466E+03   9.942308129E-01   2.497977311E-03   1.018135803E-01  -3.365777183E-02
   3.120000000E+01   4.984315047E+01   4.032226839E-02   1.000870799E+01  -1.246638484E-03  -6.397340448E-02  -3.377244199E-03   1.685384785E+03  -5.614296354E+01  -1.003776884E+03   9.945453434E-01   2.320748599E-03   9.863912822E-02  -3.383040809E-02
   3.130000000E+01   4.987574500E+01   4.804388637E-02   1.001126790E+01  -1.595093066E-03  -6.376319713E-02  -3.257927096E-03   1.690458576E+03  -5.648378724E+01  -1.003758154E+03   9.948499779E-01   2.125380797E-03   9.546357564E-02  -3.399573435E-02
   3.140000000E+01   4.992811533E+01   5.403453749E-02   1.001724976E+01  -1.885239142E-03  -6.310511866E-02  -3.108894133E-03   1.695536344E+03  -5.682558900E+01  -1.003707393E+03   9.951426806E-01   1.915455856E-03   9.230918945E-02  -3.415244965E-02
   3.150000000E+01   4.999988896E+01   5.816043549E-02   1.002662349E+01  -2.109903150E-03  -6.200443180E-02  -2.934429726E-03   1.700619873E+03  -5.716856420E+01  -1.003624902E+03   9.954217060E-01   1.694929019E-03   8.919809389E-02  -3.429948122E-02
   3.160000000E+01   5.009055699E+01   6.033751251E-02   1.003933592E+01  -2.263675529E-03  -6.047066871E-02  -2.739448689E-03   1.705710914E+03  -5.751291188E+01  -1.003511169E+03   9.956856077E-01   1.468036276E-03   8.615205639E-02  -3.443600876E-02
   3.170000000E+01   5.019947849E+01   6.053340116E-02   1.005531073E+01  -2.343042094E-03  -5.851750932E-02  -2.529361050E-03   1.710811173E+03  -5.785883213E+01  -1.003366868E+03   9.959332374E-01   1.239195032E-03   8.319227708E-02  -3.456148228E-02
   3.180000000E+01   5.032588598E+01   5.876816267E-02   1.007444852E+01  -2.346469546E-03  -5.616257918E-02  -2.309925005E-03   1.715922308E+03  -5.820652337E+01  -1.003192855E+03   9.961637364E-01   1.012900294E-03   8.033918627E-02  -3.467563336E-02
   3.190000000E+01   5.046889231E+01   5.511373273E-02   1.009662720E+01  -2.274443044E-03  -5.342717247E-02  -2.087091809E-03   1.721045918E+03  -5.855617969E+01  -1.002990168E+03   9.963765180E-01   7.936188027E-04   7.761225375E-02  -3.477847937E-02
   3.200000000E+01   5.062749848E+01   4.969208107E-02   1.012170267E+01  -2.129454712E-03  -5.033590879E-02  -1.866846529E-03   1.726183531E+03  -5.890798815E+01  -1.002760016E+03   9.965712442E-01   5.856835716E-04   7.502981371E-02  -3.487032055E-02
   3.210000000E+01   5.080060255E+01   4.267210699E-02   1.014950967E+01  -1.915942776E-03  -4.691633532E-02  -1.655048651E-03   1.731336602E+03  -5.926212621E+01  -1.002503782E+03   9.967477958E-01   3.931913074E-04   7.260890822E-02  -3.495173022E-02
   3.220000000E+01   5.098700924E+01   3.426532027E-02   1.017986300E+01  -1.640181976E-03  -4.319848769E-02  -1.457276479E-03   1.736506499E+03  -5.961875923E+01  -1.002223008E+03   9.969062387E-01   2.199051526E-04   7.036515187E-02  -3.502353802E-02
   3.230000000E+01   5.118544027E+01   2.472038537E-02   1.021255895E+01  -1.310126846E-03  -3.921442429E-02  -1.278679151E-03   1.741694500E+03  -5.997803816E+01  -1.001919394E+03   9.970467879E-01   6.916510964E-05   6.831261914E-02  -3.508680680E-02
   3.240000000E+01   5.139454519E+01   1.431663613E-02   1.024737698E+01  -9.352104816E-04  -3.499774907E-02  -1.123839944E-03   1.746901782E+03  -6.034009743E+01  -1.001594785E+03   9.971697696E-01  -5.619162426E-05   6.646375558E-02  -3.514280343E-02
   3.250000000E+01   5.161291252E+01   3.356697072E-03   1.028408161E+01  -5.261024594E-04  -3.058313733E-02  -9.966542710E-04   1.752129414E+03  -6.070505315E+01  -1.001251164E+03   9.972755847E-01  -1.538983519E-04   6.482931281E-02  -3.519296440E-02
   3.260000000E+01   5.183908107E+01  -7.841623795E-03   1.032242446E+01  -9.443069010E-05  -2.600587779E-02  -9.002254900E-04   1.757378351E+03  -6.107300151E+01  -1.000890637E+03   9.973646735E-01  -2.223127672E-04   6.341830694E-02  -3.523885676E-02
   3.270000000E+01   5.207155136E+01  -1.895397918E-02   1.036214646E+01   3.475268860E-04  -2.130144238E-02  -8.367812817E-04   1.762649426E+03  -6.144401757E+01  -1.000515427E+03   9.974374840E-01  -2.604554813E-04   6.223799904E-02  -3.528213542E-02
   3.280000000E+01   5.230879682E+01  -2.965844819E-02   1.040298007E+01   7.871737562E-04  -1.650509273E-02  -8.076129474E-04   1.767943344E+03  -6.181815442E+01  -1.000127853E+03   9.974944443E-01  -2.680319451E-04   6.129389611E-02  -3.532449774E-02
   3.290000000E+01   5.254927497E+01  -3.964458799E-02   1.044465159E+01   1.211941388E-03  -1.165152992E-02  -8.130394876E-04   1.773260674E+03  -6.219544273E+01  -9.997303241E+02   9.975359391E-01  -2.454369063E-04   6.058977042E-02  -3.536763662E-02
   3.300000000E+01   5.279143815E+01  -4.862232158E-02   1.048688348E+01   1.609641904E-03  -6.774591275E-03  -8.523977876E-04   1.778601849E+03  -6.257589064E+01  -9.993253187E+02   9.975622931E-01  -1.937409538E-04   6.012769471E-02  -3.541319311E-02
   3.310000000E+01   5.303374396E+01  -5.633040336E-02   1.052939658E+01   1.968817172E-03  -1.906995677E-03  -9.240596333E-04   1.783967155E+03  -6.295948414E+01  -9.989153721E+02   9.975737585E-01  -1.146591654E-04   5.990809101E-02  -3.546270998E-02
   3.320000000E+01   5.327466526E+01  -6.254420418E-02   1.057191227E+01   2.279074126E-03   2.919863446E-03  -1.025475611E-03   1.789356733E+03  -6.334618784E+01  -9.985030592E+02   9.975705093E-01  -1.050236238E-05   5.992979056E-02  -3.551758734E-02
   3.330000000E+01   5.351269965E+01  -6.708256518E-02   1.061415458E+01   2.531395951E-03   7.676080103E-03  -1.153245241E-03   1.794770569E+03  -6.373594612E+01  -9.980909779E+02   9.975526402E-01   1.158880169E-04   6.019010233E-02  -3.557904179E-02
   3.340000000E+01   5.374637848E+01  -6.981348729E-02   1.065585215E+01   2.718418959E-03   1.233335664E-02  -1.303211935E-03   1.800208500E+03  -6.412868464E+01  -9.976817322E+02   9.975201708E-01   2.612199034E-04   6.068488832E-02  -3.564807022E-02
   3.350000000E+01   5.397427537E+01  -7.065844916E-02   1.069674002E+01   2.834665558E-03   1.686508848E-02  -1.470580628E-03   1.805670206E+03  -6.452431224E+01  -9.972779144E+02   9.974730548E-01   4.218434263E-04   6.140864343E-02  -3.572541955E-02
   3.360000000E+01   5.419501405E+01  -6.959518212E-02   1.073656135E+01   2.876724670E-03   2.124641794E-02  -1.650055160E-03   1.811155214E+03  -6.492272304E+01  -9.968820882E+02   9.974111919E-01   5.938541103E-04   6.235457852E-02  -3.581156338E-02
   3.370000000E+01   5.440727580E+01  -6.665877443E-02   1.077506896E+01   2.843372368E-03   2.545426268E-02  -1.835991800E-03   1.816662896E+03  -6.532379885E+01  -9.964967704E+02   9.973344445E-01   7.732035610E-04   6.351470523E-02  -3.590668659E-02
   3.380000000E+01   5.460980628E+01  -6.194102787E-02   1.081202674E+01   2.735627181E-03   2.946732364E-02  -2.022564660E-03   1.822192476E+03  -6.572741170E+01  -9.961244141E+02   9.972426551E-01   9.558144327E-04   6.487992167E-02  -3.601067840E-02
   3.390000000E+01   5.480142175E+01  -5.558804655E-02   1.084721091E+01   2.556736611E-03   3.326607724E-02  -2.203938223E-03   1.827743028E+03  -6.613342645E+01  -9.957673915E+02   9.971356669E-01   1.137696237E-03   6.644009802E-02  -3.612313463E-02
   3.400000000E+01   5.498101478E+01  -4.779609762E-02   1.088041120E+01   2.312093666E-03   3.683275563E-02  -2.374441800E-03   1.833313483E+03  -6.654170341E+01  -9.954279771E+02   9.970133444E-01   1.315058430E-03   6.818416169E-02  -3.624336895E-02
   3.410000000E+01   5.514755944E+01  -3.880584536E-02   1.091143183E+01   2.009084658E-03   4.015131809E-02  -2.528740547E-03   1.838902636E+03  -6.695210092E+01  -9.951083316E+02   9.968755954E-01   1.484417204E-03   7.010018152E-02  -3.637043334E-02
   3.420000000E+01   5.530011584E+01  -2.889511952E-02   1.094009243E+01   1.656872023E-03   4.320741619E-02  -2.661997565E-03   1.844509152E+03  -6.736447774E+01  -9.948104870E+02   9.967223917E-01   1.642692557E-03   7.217545091E-02  -3.650314706E-02
   3.430000000E+01   5.543783420E+01  -1.837043558E-02   1.096622882E+01   1.266118327E-03   4.598835435E-02  -2.770021800E-03   1.850131573E+03  -6.777869527E+01  -9.945363318E+02   9.965537901E-01   1.787292434E-03   7.439656965E-02  -3.664013347E-02
   3.440000000E+01   5.555995826E+01  -7.557533516E-03   1.098969371E+01   8.486599444E-04   4.848304734E-02  -2.849396803E-03   1.855768330E+03  -6.819461943E+01  -9.942875975E+02   9.963699516E-01   1.916181151E-03   7.674952434E-02  -3.677986360E-02
   3.450000000E+01   5.566582827E+01   3.208757323E-03   1.101035724E+01   4.171408286E-04   5.068197546E-02  -2.897585940E-03   1.861417753E+03  -6.861212221E+01  -9.940658466E+02   9.961711587E-01   2.027929783E-03   7.921976747E-02  -3.692070499E-02
   3.460000000E+01   5.575488334E+01   1.359499049E-02   1.102810750E+01  -1.538149520E-05   5.257713857E-02  -2.913010397E-03   1.867078081E+03  -6.903108291E+01  -9.938724614E+02   9.959578319E-01   2.121746805E-03   8.179229505E-02  -3.706097446E-02
   3.470000000E+01   5.582666325E+01   2.327955796E-02   1.104285092E+01  -4.358444678E-04   5.416200950E-02  -2.895097195E-03   1.872747476E+03  -6.945138886E+01  -9.937086343E+02   9.957305421E-01   2.197487925E-03   8.445172273E-02  -3.719899278E-02
   3.480000000E+01   5.588080984E+01   3.196277211E-02   1.105451248E+01  -8.315896070E-04   5.543148792E-02  -2.844295451E-03   1.878424033E+03  -6.987293584E+01  -9.935753596E+02   9.954900224E-01   2.255644808E-03   8.718236044E-02  -3.733313955E-02
   3.490000000E+01   5.591706777E+01   3.937622831E-02   1.106303602E+01  -1.190758132E-03   5.638185551E-02  -2.762060235E-03   1.884105801E+03  -7.029562799E+01  -9.934734267E+02   9.952371755E-01   2.297313076E-03   8.996828552E-02  -3.746190633E-02
   3.500000000E+01   5.593528493E+01   4.529112718E-02   1.106838423E+01  -1.502659482E-03   5.701073373E-02  -2.650804490E-03   1.889790788E+03  -7.071937740E+01  -9.934034153E+02   9.949730788E-01   2.324140762E-03   9.279341440E-02  -3.758394614E-02
   3.510000000E+01   5.593541227E+01   4.952527355E-02   1.107053874E+01  -1.758100110E-03   5.731704525E-02  -2.513820650E-03   1.895476984E+03  -7.114410331E+01  -9.933656916E+02   9.946989866E-01   2.338259042E-03   9.564157275E-02  -3.769811763E-02
   3.520000000E+01   5.591750325E+01   5.194851818E-02   1.106950002E+01  -1.949661423E-03   5.730098039E-02  -2.355174639E-03   1.901162371E+03  -7.156973107E+01  -9.933604066E+02   9.944163286E-01   2.342197727E-03   9.849656423E-02  -3.780352237E-02
   3.530000000E+01   5.588171293E+01   5.248646676E-02   1.106528721E+01  -2.071917700E-03   5.696396951E-02  -2.179575940E-03   1.906844940E+03  -7.199619079E+01  -9.933874962E+02   9.941267053E-01   2.338788500E-03   1.013422380E-01  -3.789953400E-02
   3.540000000E+01   5.582829652E+01   5.112234578E-02   1.105793787E+01  -2.121587104E-03   5.630866238E-02  -1.992228224E-03   1.912522704E+03  -7.242341592E+01  -9.934466822E+02   9.938318801E-01   2.331059313E-03   1.041625551E-01  -3.798581824E-02
   3.550000000E+01   5.575760769E+01   4.789698331E-02   1.104750767E+01  -2.097611436E-03   5.533891502E-02  -1.798665707E-03   1.918193716E+03  -7.285134168E+01  -9.935374762E+02   9.935337682E-01   2.322123636E-03   1.069416534E-01  -3.806234310E-02
   3.560000000E+01   5.567009642E+01   4.290693206E-02   1.103406994E+01  -2.001162981E-03   5.405978409E-02  -1.604580816E-03   1.923856082E+03  -7.327990353E+01  -9.936591838E+02   9.932344220E-01   2.315068360E-03   1.096639128E-01  -3.812937919E-02
   3.570000000E+01   5.556630650E+01   3.630082908E-02   1.101771521E+01  -1.835579447E-03   5.247752862E-02  -1.415648986E-03   1.929507970E+03  -7.370903570E+01  -9.938109110E+02   9.929360139E-01   2.312844171E-03   1.123140182E-01  -3.818749010E-02
   3.580000000E+01   5.544687274E+01   2.827414783E-02   1.099855062E+01  -1.606230601E-03   5.059961830E-02  -1.237356393E-03   1.935147632E+03  -7.413866989E+01  -9.939915720E+02   9.926408152E-01   2.318162044E-03   1.148770238E-01  -3.823751338E-02
   3.590000000E+01   5.531251767E+01   1.906255239E-02   1.097669928E+01  -1.320322559E-03   4.843474709E-02  -1.074836181E-03   1.940773409E+03  -7.456873418E+01  -9.941998983E+02   9.923511739E-01   2.333399208E-03   1.173384155E-01  -3.828053299E-02
   3.600000000E+01   5.516404810E+01   8.934107711E-03   1.095229955E+01  -9.866477452E-04   4.599285063E-02  -9.327183478E-04   1.946383744E+03  -7.499915222E+01  -9.944344491E+02   9.920694881E-01   2.360517530E-03   1.196841741E-01  -3.831784429E-02
   3.610000000E+01   5.500235109E+01  -1.819367645E-03   1.092550423E+01  -6.152902051E-04   4.328512583E-02  -8.149977964E-04   1.951977194E+03  -7.542984275E+01  -9.946936223E+02   9.917981792E-01   2.400996776E-03   1.219008382E-01  -3.835091294E-02
   3.620000000E+01   5.482838974E+01  -1.289149889E-02   1.089647969E+01  -2.172972017E-04   4.032405045E-02  -7.249243470E-04   1.957552437E+03  -7.586071942E+01  -9.949756673E+02   9.915396621E-01   2.455784608E-03   1.239755669E-01  -3.838132919E-02
   3.630000000E+01   5.464319850E+01  -2.397078722E-02   1.086540495E+01   1.956712182E-04   3.712340108E-02  -6.649176128E-04   1.963108284E+03  -7.629169106E+01  -9.952786982E+02   9.912963144E-01   2.525264570E-03   1.258962020E-01  -3.841075921E-02
   3.640000000E+01   5.444787642E+01  -3.474992554E-02   1.083248282E+01   6.116657345E-04   3.369900536E-02  -6.365123074E-04   1.968643680E+03  -7.672266221E+01  -9.956007072E+02   9.910704365E-01   2.609244780E-03   1.276513979E-01  -3.844089491E-02
   3.650000000E+01   5.424358780E+01  -4.493500005E-02   1.079789825E+01   1.018905594E-03   3.006541980E-02  -6.403162091E-04   1.974157713E+03  -7.715353411E+01  -9.959395808E+02   9.908642433E-01   2.706955315E-03   1.292304948E-01  -3.847340496E-02
   3.660000000E+01   5.403155210E+01  -5.425345644E-02   1.076184528E+01   1.406100870E-03   2.624018486E-02  -6.760124150E-04   1.979649619E+03  -7.758420586E+01  -9.962931147E+02   9.906798269E-01   2.817075613E-03   1.306236318E-01  -3.850988693E-02
   3.670000000E+01   5.381303190E+01  -6.246180065E-02   1.072456662E+01   1.762664215E-03   2.224532125E-02  -7.424007429E-04   1.985118783E+03  -7.801457603E+01  -9.966590266E+02   9.905190900E-01   2.937786950E-03   1.318220721E-01  -3.855182221E-02
   3.680000000E+01   5.358933593E+01  -6.935189423E-02   1.068629115E+01   2.079031206E-03   1.810026553E-02  -8.374382674E-04   1.990564743E+03  -7.844454435E+01  -9.970349730E+02   9.903837424E-01   3.066812975E-03   1.328180563E-01  -3.860053697E-02
   3.690000000E+01   5.336180968E+01  -7.475614575E-02   1.064724851E+01   2.346981610E-03   1.382588108E-02  -9.583034610E-04   1.995987188E+03  -7.887401369E+01  -9.974185659E+02   9.902752768E-01   3.201487363E-03   1.336048280E-01  -3.865716788E-02
   3.700000000E+01   5.313182783E+01  -7.855132464E-02   1.060767158E+01   2.559835210E-03   9.444732779E-03  -1.101493496E-03   2.001385963E+03  -7.930289205E+01  -9.978073877E+02   9.901949410E-01   3.338834444E-03   1.341767067E-01  -3.872263420E-02
   3.710000000E+01   5.290078654E+01  -8.066096578E-02   1.056779737E+01   2.712591084E-03   4.980931704E-03  -1.262938500E-03   2.006761060E+03  -7.973109468E+01  -9.981990065E+02   9.901437112E-01   3.475657371E-03   1.345291640E-01  -3.879761683E-02
   3.720000000E+01   5.267009580E+01  -8.105636140E-02   1.052786596E+01   2.802019080E-03   4.598448810E-04  -1.438127534E-03   2.012112620E+03  -8.015854612E+01  -9.985909910E+02   9.901222700E-01   3.608630571E-03   1.346588870E-01  -3.888254474E-02
   3.730000000E+01   5.244117159E+01  -7.975617511E-02   1.048811865E+01   2.826704971E-03  -4.092145490E-03  -1.622242547E-03   2.017440931E+03  -8.058518223E+01  -9.989809252E+02   9.901309902E-01   3.734394015E-03   1.345638292E-01  -3.897758872E-02
   3.740000000E+01   5.221542791E+01  -7.682474720E-02   1.044879578E+01   2.787047509E-03  -8.647790475E-03  -1.810297034E-03   2.022746421E+03  -8.101095200E+01  -9.993664225E+02   9.901699223E-01   3.849647054E-03   1.342432522E-01  -3.908266236E-02
   3.750000000E+01   5.199426840E+01  -7.236919195E-02   1.041013506E+01   2.685206365E-03  -1.317906909E-02  -1.997276053E-03   2.028029652E+03  -8.143581928E+01  -9.997451395E+02   9.902387881E-01   3.951239541E-03   1.336977628E-01  -3.919742992E-02
   3.760000000E+01   5.177907783E+01  -6.653541627E-02   1.037237012E+01   2.525002593E-03  -1.765728314E-02  -2.178273981E-03   2.033291318E+03  -8.185976417E+01  -1.000114789E+03   9.903369787E-01   4.036257925E-03   1.329293462E-01  -3.932132055E-02
   3.770000000E+01   5.157121329E+01  -5.950321193E-02   1.033572932E+01   2.311775814E-03  -2.205318632E-02  -2.348626352E-03   2.038532236E+03  -8.228278421E+01  -1.000473153E+03   9.904635575E-01   4.102104083E-03   1.319413943E-01  -3.945354833E-02
   3.780000000E+01   5.137199535E+01  -5.148059072E-02   1.030043457E+01   2.052204057E-03  -2.633715713E-02  -2.504032302E-03   2.043753340E+03  -8.270489525E+01  -1.000818093E+03   9.906172693E-01   4.146564919E-03   1.307387289E-01  -3.959313718E-02
   3.790000000E+01   5.118269906E+01  -4.269754297E-02   1.026670018E+01   1.754092913E-03  -3.047941075E-02  -2.640664528E-03   2.048955672E+03  -8.312613203E+01  -1.001147564E+03   9.907965546E-01   4.167871105E-03   1.293276151E-01  -3.973895013E-02
   3.800000000E+01   5.100454500E+01  -3.339940423E-02   1.023473170E+01   1.426140960E-03  -3.445024144E-02  -2.755264165E-03   2.054140379E+03  -8.354654840E+01  -1.001459621E+03   9.909995703E-01   4.164743696E-03   1.277157656E-01  -3.988972170E-02
   3.810000000E+01   5.083869038E+01  -2.384001501E-02   1.020472474E+01   1.077688375E-03  -3.822028926E-02  -2.845218438E-03   2.059308699E+03  -8.396621723E+01  -1.001752433E+03   9.912242154E-01   4.136427726E-03   1.259123322E-01  -4.004409280E-02
   3.820000000E+01   5.068622025E+01  -1.427485315E-02   1.017686385E+01   7.184555826E-04  -4.176082837E-02  -2.908619517E-03   2.064461957E+03  -8.438523000E+01  -1.002024287E+03   9.914681631E-01   4.082712266E-03   1.239278859E-01  -4.020064698E-02
   3.830000000E+01   5.054814031E+01  -4.954321567E-03   1.015131213E+01   3.583072467E-04  -4.504468447E-02  -2.944301394E-03   2.069601555E+03  -8.480369606E+01  -1.002273602E+03   9.917289033E-01   4.003935026E-03   1.217743281E-01  -4.035794749E-02
   3.840000000E+01   5.042536434E+01   3.882781136E-03   1.012823942E+01   6.915053591E-06  -4.804400254E-02  -2.951864836E-03   2.074728964E+03  -8.522174165E+01  -1.002498932E+03   9.920037653E-01   3.900980454E-03   1.194649799E-01  -4.051457299E-02
   3.850000000E+01   5.031870874E+01   1.201500083E-02   1.010780754E+01  -3.264702030E-04  -5.073324540E-02  -2.931674073E-03   2.079845714E+03  -8.563950858E+01  -1.002698973E+03   9.922899632E-01   3.775259063E-03   1.170145137E-01  -4.066915275E-02
   3.860000000E+01   5.022889127E+01   1.924381952E-02   1.009012742E+01  -6.331953054E-04  -5.309207423E-02  -2.884823424E-03   2.084953388E+03  -8.605715272E+01  -1.002872573E+03   9.925846714E-01   3.628660283E-03   1.144386201E-01  -4.082040091E-02
   3.870000000E+01   5.015651659E+01   2.539826436E-02   1.007531052E+01  -9.054113458E-04  -5.509923631E-02  -2.813099409E-03   2.090053611E+03  -8.647484225E+01  -1.003018736E+03   9.928850502E-01   3.463520792E-03   1.117540789E-01  -4.096714575E-02
   3.880000000E+01   5.010207260E+01   3.033888605E-02   1.006345521E+01  -1.136326474E-03  -5.673611178E-02  -2.718930012E-03   2.095148041E+03  -8.689275577E+01  -1.003136624E+03   9.931882890E-01   3.282570435E-03   1.089786688E-01  -4.110835671E-02
   3.890000000E+01   5.006592594E+01   3.396084414E-02   1.005464360E+01  -1.320364623E-03  -5.798728744E-02  -2.605307784E-03   2.100238361E+03  -8.731108024E+01  -1.003225564E+03   9.934916533E-01   3.088867521E-03   1.061310265E-01  -4.124316735E-02
   3.900000000E+01   5.004831844E+01   3.619608009E-02   1.004893917E+01  -1.453284977E-03  -5.884082840E-02  -2.475698734E-03   2.105326271E+03  -8.773000884E+01  -1.003285050E+03   9.937925281E-01   2.885726974E-03   1.032304838E-01  -4.137089393E-02
   3.910000000E+01   5.004936442E+01   3.701455157E-02   1.004638543E+01  -1.532267295E-03  -5.928838803E-02  -2.333940728E-03   2.110413480E+03  -8.814973876E+01  -1.003314748E+03   9.940884574E-01   2.676643670E-03   1.002968953E-01  -4.149104897E-02
   3.920000000E+01   5.006904907E+01   3.642451871E-02   1.004700547E+01  -1.555964557E-03  -5.932526969E-02  -2.184134401E-03   2.115501695E+03  -8.857046891E+01  -1.003314495E+03   9.943771778E-01   2.465212739E-03   9.735046165E-02  -4.160334976E-02
   3.930000000E+01   5.010722801E+01   3.447188874E-02   1.005080185E+01  -1.524521772E-03  -5.895048618E-02  -2.030529188E-03   2.120592612E+03  -8.899239774E+01  -1.003284303E+03   9.946566444E-01   2.255048517E-03   9.441154839E-02  -4.170772156E-02
   3.940000000E+01   5.016362811E+01   3.123864221E-02   1.005775653E+01  -1.439559205E-03  -5.816680993E-02  -1.877407124E-03   2.125687911E+03  -8.941572097E+01  -1.003224359E+03   9.949250513E-01   2.049703792E-03   9.150050181E-02  -4.180429568E-02
   3.950000000E+01   5.023784952E+01   2.684038135E-02   1.006783075E+01  -1.304119201E-03  -5.698078405E-02  -1.728967173E-03   2.130789247E+03  -8.984062954E+01  -1.003135024E+03   9.951808434E-01   1.852591136E-03   8.863746209E-02  -4.189340224E-02
   3.960000000E+01   5.032936904E+01   2.142305860E-02   1.008096491E+01  -1.122577383E-03  -5.540266811E-02  -1.589213021E-03   2.135898238E+03  -9.026730751E+01  -1.003016831E+03   9.954227216E-01   1.666908138E-03   8.584217676E-02  -4.197555818E-02
   3.970000000E+01   5.043754451E+01   1.515896025E-02   1.009707850E+01  -9.005204087E-04  -5.344630672E-02  -1.461847188E-03   2.141016461E+03  -9.069593021E+01  -1.002870488E+03   9.956496407E-01   1.495568338E-03   8.313381823E-02  -4.205145053E-02
   3.980000000E+01   5.056162045E+01   8.242035875E-03   1.011607038E+01  -6.445935170E-04  -5.112892334E-02  -1.350174177E-03   2.146145440E+03  -9.112666250E+01  -1.002696868E+03   9.958608007E-01   1.341139525E-03   8.053080918E-02  -4.212191553E-02
   3.990000000E+01   5.070073457E+01   8.826791870E-04   1.013781913E+01  -3.623217042E-04  -4.847085048E-02  -1.257015054E-03   2.151286642E+03  -9.155965719E+01  -1.002497012E+03   9.960556312E-01   1.205790866E-03   7.805065944E-02  -4.218791413E-02
   4.000000000E+01   5.085392517E+01  -6.697921346E-03   1.016218380E+01  -6.190879132E-05  -4.549521066E-02  -1.184635526E-03   2.156441466E+03  -9.199505372E+01  -1.002272119E+03   9.962337716E-01   1.091250125E-03   7.570981720E-02  -4.225050431E-02
   4.010000000E+01   5.102013944E+01  -1.427373164E-02   1.018900488E+01   2.479810318E-04  -4.222756164E-02  -1.134689181E-03   2.161611237E+03  -9.243297700E+01  -1.002023545E+03   9.963950458E-01   9.987719815E-04   7.352353689E-02  -4.231081115E-02
   4.020000000E+01   5.119824221E+01  -2.161998072E-02   1.021810541E+01   5.584542448E-04  -3.869551829E-02  -1.108177203E-03   2.166797198E+03  -9.287353653E+01  -1.001752793E+03   9.965394352E-01   9.291181954E-04   7.150576502E-02  -4.236999511E-02
   4.030000000E+01   5.138702544E+01  -2.851928093E-02   1.024929238E+01   8.606263193E-04  -3.492836167E-02  -1.105425478E-03   2.172000501E+03  -9.331682575E+01  -1.001461505E+03   9.966670490E-01   8.825501220E-04   6.966904515E-02  -4.242921954E-02
   4.040000000E+01   5.158521790E+01  -3.476760627E-02   1.028235826E+01   1.145861688E-03  -3.095664551E-02  -1.126079609E-03   2.177222201E+03  -9.376292162E+01  -1.001151456E+03   9.967780947E-01   8.588337719E-04   6.802444229E-02  -4.248961804E-02
   4.050000000E+01   5.179149530E+01  -4.017997314E-02   1.031708268E+01   1.406009461E-03  -2.681180919E-02  -1.169117993E-03   2.182463250E+03  -9.421188447E+01  -1.000824545E+03   9.968728483E-01   8.572573355E-04   6.658148666E-02  -4.255226258E-02
   4.060000000E+01   5.200449047E+01  -4.459566921E-02   1.035323423E+01   1.633628838E-03  -2.252580588E-02  -1.232882678E-03   2.187724490E+03  -9.466375815E+01  -1.000482777E+03   9.969516274E-01   8.766607774E-04   6.534813626E-02  -4.261813316E-02
   4.070000000E+01   5.222280358E+01  -4.788288125E-02   1.039057236E+01   1.822198147E-03  -1.813075302E-02  -1.315127319E-03   2.193006643E+03  -9.511857030E+01  -1.000128262E+03   9.970147655E-01   9.154767987E-04   6.433075734E-02  -4.268808987E-02
   4.080000000E+01   5.244501241E+01  -4.994258236E-02   1.042884935E+01   1.966301584E-03  -1.365861089E-02  -1.413081159E-03   2.198310312E+03  -9.557633299E+01  -9.997631946E+02   9.970625908E-01   9.717821601E-04   6.353412149E-02  -4.276284800E-02
