1	-0.002124739
0.989961665	-0.002996453
0.979967063	-0.003821173
0.969972279	-0.0046437
0.959977587	-0.005467331
0.94998297	-0.006291884
0.939988408	-0.007117109
0.9299939	-0.007942972
0.919999408	-0.008769042
0.910004921	-0.009595159
0.900010427	-0.010421204
0.890015924	-0.011247135
0.880021422	-0.012073073
0.870026938	-0.012899234
0.860032482	-0.013725736
0.850038068	-0.014552746
0.840043709	-0.015380409
0.830049408	-0.016208787
0.820055168	-0.017037899
0.810060982	-0.017867651
0.800066819	-0.018697684
0.790072635	-0.019527468
0.780078355	-0.020356101
0.770083911	-0.021182743
0.760089225	-0.022006452
0.750094186	-0.022825865
0.740098706	-0.023639886
0.730102701	-0.024447433
0.720106095	-0.025247509
0.710108816	-0.026039123
0.700110809	-0.026821491
0.690112017	-0.027593764
0.680112393	-0.028355177
0.67011189	-0.029104976
0.660110456	-0.029842238
0.650108063	-0.030566367
0.640104687	-0.031276789
0.630100281	-0.031972562
0.620094832	-0.032653163
0.610088327	-0.03331806
0.60008074	-0.033966478
0.590072065	-0.034597864
0.580062292	-0.035211591
0.570051408	-0.035806919
0.560039409	-0.036383205
0.550026295	-0.03693978
0.540012062	-0.037475837
0.529996722	-0.037990791
0.519980293	-0.038484105
0.509962794	-0.038955181
0.499944259	-0.039403697
0.489924732	-0.039829483
0.479904261	-0.040232424
0.469882899	-0.040612568
0.459860704	-0.040970101
0.449837736	-0.041305235
0.439814051	-0.041618213
0.429789707	-0.041909296
0.419764755	-0.04217867
0.40973925	-0.042426601
0.399713241	-0.04265322
0.389686772	-0.042858481
0.37965989	-0.043042488
0.369632641	-0.043205217
0.359605068	-0.043346593
0.349577217	-0.043466728
0.339549136	-0.04356571
0.329520868	-0.043643567
0.319492459	-0.043700431
0.309463953	-0.043736105
0.299435393	-0.043750195
0.289406827	-0.04374216
0.279378307	-0.043710674
0.269349898	-0.043654015
0.25932168	-0.043570154
0.249293757	-0.043456405
0.239266265	-0.043309615
0.229239373	-0.043126379
0.219213301	-0.042902809
0.20918832	-0.042634811
0.199164752	-0.042318405
0.189142982	-0.041949437
0.179123461	-0.0415238
0.169106706	-0.041037445
0.159093311	-0.040486274
0.149083976	-0.039865767
0.139079529	-0.039170919
0.129080969	-0.038396024
0.11908953	-0.037534219
0.109106748	-0.036577407
0.099134645	-0.035515162
0.089175955	-0.0343339
0.079234507	-0.033015573
0.069315985	-0.031534871
0.059429259	-0.029855379
0.049588693	-0.027924455
0.039819246	-0.025662309
0.030167348	-0.022944412
0.020727015	-0.019569111
0.01172012	-0.015178604
0.003862199	-0.009011145
0	0
0.003786813	0.009045116
0.011625882	0.015236528
0.020632525	0.01963041
0.030075218	0.023003191
0.039729614	0.02571733
0.049501349	0.027975762
0.059343995	0.029903299
0.069232678	0.031579578
0.079152998	0.033057648
0.089096181	0.034373466
0.099056538	0.035552481
0.109030249	0.036612749
0.119014607	0.037567683
0.129007594	0.038427719
0.139007674	0.039200996
0.149013625	0.039894236
0.159024444	0.040513282
0.169039308	0.041063068
0.179057521	0.04154805
0.189078485	0.041972485
0.199101685	0.042340373
0.209126679	0.042655695
0.21915308	0.042922601
0.229180562	0.043145279
0.239208858	0.043327751
0.249237752	0.043473766
0.259267073	0.043586743
0.269296687	0.043669899
0.279326489	0.043725957
0.289356401	0.043756905
0.299386358	0.043764383
0.309416308	0.043749763
0.319446202	0.043713602
0.329475999	0.04365629
0.339505653	0.043577954
0.34953512	0.043478539
0.359564356	0.043358
0.369593314	0.043216207
0.379621948	0.043053124
0.389650214	0.042868786
0.399678067	0.042663188
0.40970546	0.042436288
0.419732349	0.042188106
0.429758684	0.041918483
0.439784412	0.041627156
0.44980948	0.041313929
0.459833832	0.04097857
0.469857413	0.040620919
0.479880161	0.04024062
0.489902015	0.039837482
0.499922928	0.039411574
0.509942851	0.038962979
0.519961739	0.038491834
0.529979556	0.037998438
0.539996281	0.037483348
0.550011899	0.036947163
0.560026405	0.036390598
0.570039791	0.035814215
0.580052057	0.035218705
0.590063217	0.034604882
0.600073281	0.033973427
0.610082254	0.033324914
0.620090142	0.032659858
0.630096973	0.031979091
0.640102762	0.031283175
0.650107525	0.030572647
0.660111302	0.029848383
0.670114122	0.029111017
0.680116014	0.028361156
0.690117022	0.027599601
0.700117199	0.026827213
0.710116591	0.02604473
0.72011525	0.025252923
0.730113235	0.024452662
0.740110625	0.023644994
0.750107491	0.022830868
0.760103908	0.022011238
0.77009998	0.021187422
0.780095796	0.020360505
0.790091448	0.019531601
0.800087017	0.018701698
0.810082556	0.017871437
0.82007813	0.017041592
0.830073749	0.016212303
0.840069429	0.015383726
0.850065172	0.014555935
0.860060967	0.01372875
0.870056797	0.012901999
0.880052665	0.012075708
0.890048552	0.011249644
0.900044432	0.010423498
0.910040308	0.009597308
0.920036172	0.008770964
0.930032036	0.007944631
0.940027928	0.007118629
0.950023864	0.00629315
0.960019865	0.005468466
0.970015945	0.004644748
0.9800121	0.003821937
0.990008072	0.002996906
1	0.002124739
